,0,1,2,3,4,5,6,Stock
28,Profit/Loss After Tax And Before ExtraOrdinary Items,1823.38,2960.45,1984.29,1376.54,1352.74,,divislaboratories
29,Profit/Loss From Continuing Operations,1823.38,2960.45,1984.29,1376.54,1352.74,,divislaboratories
30,Profit/Loss For The Period,1823.38,2960.45,1984.29,1376.54,1352.74,,divislaboratories
31,Minority Interest,0.00,0.00,0.00,0.00,0.00,,divislaboratories
32,Consolidated Profit/Loss After MI And Associates,1823.38,2960.45,1984.29,1376.54,1352.74,,divislaboratories
33,OTHER ADDITIONAL INFORMATION,,,,,,,divislaboratories
34,EARNINGS PER SHARE,,,,,,,divislaboratories
35,Basic EPS (Rs.),69.00,112.00,75.00,52.00,51.00,,divislaboratories
36,Diluted EPS (Rs.),69.00,112.00,75.00,52.00,51.00,,divislaboratories
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,divislaboratories
38,Equity Share Dividend,0.00,530.94,0.00,1024.12,265.47,,divislaboratories
39,Tax On Dividend,0.00,0.00,0.00,0.00,54.57,,divislaboratories
0,Profit & Loss account of Dixon Technologies (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,dixontechnologies
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,dixontechnologies
2,INCOME,,,,,,,dixontechnologies
3,Revenue From Operations [Gross],12192.01,10670.01,6447.87,4357.88,2959.40,,dixontechnologies
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,dixontechnologies
5,Revenue From Operations [Net],12192.01,10670.01,6447.87,4357.88,2959.40,,dixontechnologies
6,Total Operating Revenues,12192.01,10697.08,6448.17,4400.12,2984.45,,dixontechnologies
7,Other Income,5.61,3.81,1.58,5.20,5.63,,dixontechnologies
8,Total Revenue,12197.62,10700.89,6449.75,4405.32,2990.08,,dixontechnologies
9,EXPENSES,,,,,,,dixontechnologies
10,Cost Of Materials Consumed,11015.17,9889.66,5753.41,3913.34,2594.61,,dixontechnologies
11,Purchase Of Stock-In Trade,0.00,0.00,0.00,0.00,0.00,,dixontechnologies
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,dixontechnologies
13,Changes In Inventories Of FGWIP And Stock In Trade,5.57,-110.42,16.31,-53.14,14.66,,dixontechnologies
14,Employee Benefit Expenses,251.67,197.79,137.07,117.96,83.87,,dixontechnologies
15,Finance Costs,60.57,44.20,27.43,34.97,25.04,,dixontechnologies
16,Depreciation And Amortisation Expenses,114.63,83.95,43.72,36.53,21.65,,dixontechnologies
17,Other Expenses,406.85,340.94,254.79,198.89,156.44,,dixontechnologies
18,Total Expenses,11854.46,10446.12,6232.74,4248.55,2896.27,,dixontechnologies
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",343.16,254.77,217.01,156.77,93.81,,dixontechnologies
20,Exceptional Items,0.00,0.00,0.00,0.00,0.00,,dixontechnologies
21,Profit/Loss Before Tax,343.16,254.77,217.01,156.77,93.81,,dixontechnologies
22,Tax Expenses-Continued Operations,,,,,,,dixontechnologies
23,Current Tax,89.70,63.58,54.64,40.66,24.43,,dixontechnologies
24,Less: MAT Credit Entitlement,0.00,0.00,0.39,0.78,0.16,,dixontechnologies
25,Deferred Tax,0.00,0.46,4.02,-4.02,5.27,,dixontechnologies
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,dixontechnologies
27,Total Tax Expenses,89.70,64.38,57.22,36.27,30.45,,dixontechnologies
28,Profit/Loss After Tax And Before ExtraOrdinary Items,253.46,190.39,159.79,120.50,63.36,,dixontechnologies
29,Profit/Loss From Continuing Operations,253.46,190.39,159.79,120.50,63.36,,dixontechnologies
30,Profit/Loss For The Period,253.46,190.39,159.79,120.50,63.36,,dixontechnologies
31,Minority Interest,0.44,-0.16,0.00,0.00,0.00,,dixontechnologies
32,Consolidated Profit/Loss After MI And Associates,255.52,190.17,159.79,120.50,63.36,,dixontechnologies
33,OTHER ADDITIONAL INFORMATION,,,,,,,dixontechnologies
34,EARNINGS PER SHARE,,,,,,,dixontechnologies
35,Basic EPS (Rs.),43.00,32.00,27.00,106.00,56.00,,dixontechnologies
36,Diluted EPS (Rs.),43.00,32.00,27.00,103.00,55.00,,dixontechnologies
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,dixontechnologies
38,Equity Share Dividend,0.00,5.86,0.00,6.89,2.27,,dixontechnologies
39,Tax On Dividend,0.00,0.00,0.00,1.42,0.47,,dixontechnologies
0,Profit & Loss account of Dr Lal PathLabs (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,drlalpathlabs
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,drlalpathlabs
2,INCOME,,,,,,,drlalpathlabs
3,Revenue From Operations [Gross],2016.64,2087.28,1581.18,1330.20,1203.36,,drlalpathlabs
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,drlalpathlabs
5,Revenue From Operations [Net],2016.64,2087.28,1581.18,1330.20,1203.36,,drlalpathlabs
6,Total Operating Revenues,2016.88,2087.41,1581.27,1330.40,1203.42,,drlalpathlabs
7,Other Income,41.72,52.55,51.33,55.00,45.95,,drlalpathlabs
8,Total Revenue,2058.60,2139.95,1632.60,1385.40,1249.37,,drlalpathlabs
9,EXPENSES,,,,,,,drlalpathlabs
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,,drlalpathlabs
11,Purchase Of Stock-In Trade,0.00,0.00,0.00,0.00,0.00,,drlalpathlabs
12,Operating And Direct Expenses,447.15,502.25,397.26,298.70,262.35,,drlalpathlabs
13,Changes In Inventories Of FGWIP And Stock In Trade,0.00,0.00,0.00,0.00,0.00,,drlalpathlabs
14,Employee Benefit Expenses,376.52,364.94,273.70,242.60,208.29,,drlalpathlabs
15,Finance Costs,37.53,30.18,16.00,15.30,0.84,,drlalpathlabs
16,Depreciation And Amortisation Expenses,150.19,108.11,77.20,72.80,38.22,,drlalpathlabs
17,Other Expenses,703.37,659.50,474.03,445.50,439.12,,drlalpathlabs
18,Total Expenses,1714.77,1664.97,1238.19,1074.90,948.82,,drlalpathlabs
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",343.83,474.98,394.41,310.50,300.55,,drlalpathlabs
20,Exceptional Items,0.00,0.00,0.00,0.00,0.00,,drlalpathlabs
21,Profit/Loss Before Tax,343.83,474.98,394.41,310.50,300.55,,drlalpathlabs
22,Tax Expenses-Continued Operations,,,,,,,drlalpathlabs
23,Current Tax,107.89,129.52,102.11,83.80,103.58,,drlalpathlabs
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,drlalpathlabs
25,Deferred Tax,-5.14,-1.79,-4.18,-0.90,-3.50,,drlalpathlabs
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,drlalpathlabs
27,Total Tax Expenses,102.75,124.69,97.93,82.90,100.08,,drlalpathlabs
28,Profit/Loss After Tax And Before ExtraOrdinary Items,241.08,350.29,296.48,227.60,200.47,,drlalpathlabs
29,Profit/Loss From Continuing Operations,241.08,350.29,296.48,227.60,200.47,,drlalpathlabs
30,Profit/Loss For The Period,241.08,350.29,296.48,227.60,200.47,,drlalpathlabs
31,Minority Interest,-2.23,-5.46,-4.86,-1.70,-1.29,,drlalpathlabs
32,Consolidated Profit/Loss After MI And Associates,238.85,344.83,291.62,225.90,199.18,,drlalpathlabs
33,OTHER ADDITIONAL INFORMATION,,,,,,,drlalpathlabs
34,EARNINGS PER SHARE,,,,,,,drlalpathlabs
35,Basic EPS (Rs.),29.00,42.00,35.00,27.00,24.00,,drlalpathlabs
36,Diluted EPS (Rs.),29.00,42.00,35.00,27.00,24.00,,drlalpathlabs
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,drlalpathlabs
38,Equity Share Dividend,99.43,115.71,99.11,127.70,54.70,,drlalpathlabs
39,Tax On Dividend,0.00,0.00,0.00,26.60,0.00,,drlalpathlabs
0,Profit & Loss account of Dr Reddys Laboratories (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,drreddyslaboratories
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,drreddyslaboratories
2,INCOME,,,,,,,drreddyslaboratories
3,Revenue From Operations [Gross],24587.90,21439.10,18972.20,17460.00,15385.10,,drreddyslaboratories
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,drreddyslaboratories
5,Revenue From Operations [Net],24587.90,21439.10,18972.20,17460.00,15385.10,,drreddyslaboratories
6,Total Operating Revenues,24669.70,21545.20,19047.50,17517.00,15448.20,,drreddyslaboratories
7,Other Income,1055.50,484.40,291.40,620.60,337.50,,drreddyslaboratories
8,Total Revenue,25725.20,22029.60,19338.90,18137.60,15785.70,,drreddyslaboratories
9,EXPENSES,,,,,,,drreddyslaboratories
10,Cost Of Materials Consumed,4219.80,4312.40,4295.80,2984.80,2889.40,,drreddyslaboratories
11,Purchase Of Stock-In Trade,3367.00,3483.70,2573.60,2545.90,1880.80,,drreddyslaboratories
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,drreddyslaboratories
13,Changes In Inventories Of FGWIP And Stock In Trade,70.90,-353.90,-790.50,23.70,-275.40,,drreddyslaboratories
14,Employee Benefit Expenses,4646.60,3885.80,3629.90,3380.20,3356.20,,drreddyslaboratories
15,Finance Costs,142.80,95.80,97.00,98.30,88.90,,drreddyslaboratories
16,Depreciation And Amortisation Expenses,1250.20,1165.20,1228.80,1163.10,1134.80,,drreddyslaboratories
17,Other Expenses,5946.50,5519.10,4792.00,4435.30,4407.40,,drreddyslaboratories
18,Total Expenses,19713.70,19038.50,16503.40,16308.00,13493.70,,drreddyslaboratories
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",6011.50,2991.10,2835.50,1829.60,2292.00,,drreddyslaboratories
20,Exceptional Items,0.00,0.00,0.00,0.00,0.00,,drreddyslaboratories
21,Profit/Loss Before Tax,6011.50,2991.10,2835.50,1829.60,2292.00,,drreddyslaboratories
22,Tax Expenses-Continued Operations,,,,,,,drreddyslaboratories
23,Current Tax,814.40,1101.30,817.20,661.60,470.70,,drreddyslaboratories
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,drreddyslaboratories
25,Deferred Tax,726.80,-222.40,114.70,-801.90,-84.90,,drreddyslaboratories
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,drreddyslaboratories
27,Total Tax Expenses,1541.20,878.90,931.90,-140.30,385.80,,drreddyslaboratories
28,Profit/Loss After Tax And Before ExtraOrdinary Items,4470.30,2112.20,1903.60,1969.90,1906.20,,drreddyslaboratories
29,Profit/Loss From Continuing Operations,4470.30,2112.20,1903.60,1969.90,1906.20,,drreddyslaboratories
30,Profit/Loss For The Period,4470.30,2112.20,1903.60,1969.90,1906.20,,drreddyslaboratories
31,Minority Interest,0.00,0.00,0.00,0.00,0.00,,drreddyslaboratories
32,Consolidated Profit/Loss After MI And Associates,4507.30,2182.50,1951.60,2026.00,1950.00,,drreddyslaboratories
33,OTHER ADDITIONAL INFORMATION,,,,,,,drreddyslaboratories
34,EARNINGS PER SHARE,,,,,,,drreddyslaboratories
35,Basic EPS (Rs.),271.00,132.00,118.00,122.00,118.00,,drreddyslaboratories
36,Diluted EPS (Rs.),271.00,131.00,117.00,122.00,117.00,,drreddyslaboratories
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,drreddyslaboratories
38,Equity Share Dividend,497.90,414.60,414.70,391.60,332.00,,drreddyslaboratories
39,Tax On Dividend,0.00,0.00,0.00,0.00,68.20,,drreddyslaboratories
0,Profit & Loss account of Eicher Motors (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,eichermotors
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,eichermotors
2,INCOME,,,,,,,eichermotors
3,Revenue From Operations [Gross],14175.90,10127.07,8661.56,9073.55,9717.44,,eichermotors
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,eichermotors
5,Revenue From Operations [Net],14175.90,10127.07,8661.56,9073.55,9717.44,,eichermotors
6,Total Operating Revenues,14442.18,10297.83,8720.35,9153.58,9797.06,,eichermotors
7,Other Income,595.11,440.82,453.19,543.25,443.39,,eichermotors
8,Total Revenue,15037.29,10738.65,9173.54,9696.83,10240.45,,eichermotors
9,EXPENSES,,,,,,,eichermotors
10,Cost Of Materials Consumed,7843.95,5765.24,5052.57,4661.17,5053.96,,eichermotors
11,Purchase Of Stock-In Trade,431.20,339.03,266.10,250.68,213.58,,eichermotors
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,eichermotors
13,Changes In Inventories Of FGWIP And Stock In Trade,-63.25,-148.59,-205.90,84.09,-210.16,,eichermotors
14,Employee Benefit Expenses,1001.93,821.02,843.23,795.78,702.44,,eichermotors
15,Finance Costs,28.02,18.78,16.45,18.88,7.33,,eichermotors
16,Depreciation And Amortisation Expenses,526.21,451.93,450.73,381.54,300.28,,eichermotors
17,Other Expenses,1784.77,1348.88,983.10,1181.51,1134.13,,eichermotors
18,Total Expenses,11552.83,8596.29,7406.28,7373.65,7201.56,,eichermotors
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3484.46,2142.36,1767.26,2323.18,3038.89,,eichermotors
20,Exceptional Items,0.00,0.00,0.00,0.00,0.00,,eichermotors
21,Profit/Loss Before Tax,3484.46,2142.36,1767.26,2323.18,3038.89,,eichermotors
22,Tax Expenses-Continued Operations,,,,,,,eichermotors
23,Current Tax,819.13,521.42,492.70,548.86,941.94,,eichermotors
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,eichermotors
25,Deferred Tax,66.56,4.49,-41.20,-21.41,135.10,,eichermotors
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,eichermotors
27,Total Tax Expenses,885.69,525.91,451.50,527.45,1077.04,,eichermotors
28,Profit/Loss After Tax And Before ExtraOrdinary Items,2598.77,1616.45,1315.76,1795.73,1961.85,,eichermotors
29,Profit/Loss From Continuing Operations,2598.77,1616.45,1315.76,1795.73,1961.85,,eichermotors
30,Profit/Loss For The Period,2598.77,1616.45,1315.76,1795.73,1961.85,,eichermotors
31,Minority Interest,0.00,0.00,0.00,0.00,0.00,,eichermotors
32,Consolidated Profit/Loss After MI And Associates,2913.94,1676.60,1346.89,1827.44,2202.73,,eichermotors
33,OTHER ADDITIONAL INFORMATION,,,,,,,eichermotors
34,EARNINGS PER SHARE,,,,,,,eichermotors
35,Basic EPS (Rs.),107.00,61.00,49.00,670.00,808.00,,eichermotors
36,Diluted EPS (Rs.),106.00,61.00,49.00,669.00,807.00,,eichermotors
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,eichermotors
38,Equity Share Dividend,574.19,464.67,0.00,682.43,299.93,,eichermotors
39,Tax On Dividend,0.00,0.00,0.00,140.28,61.66,,eichermotors
0,Profit & Loss account of Escorts Kubota (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,escortskubota
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,escortskubota
2,INCOME,,,,,,,escortskubota
3,Revenue From Operations [Gross],8242.20,7052.99,6857.58,5688.36,6169.84,,escortskubota
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,escortskubota
5,Revenue From Operations [Net],8242.20,7052.99,6857.58,5688.36,6169.84,,escortskubota
6,Total Operating Revenues,8428.69,7238.43,7014.42,5810.09,6262.02,,escortskubota
7,Other Income,280.93,218.02,160.38,97.60,92.40,,escortskubota
8,Total Revenue,8709.62,7456.45,7174.80,5907.69,6354.42,,escortskubota
9,EXPENSES,,,,,,,escortskubota
10,Cost Of Materials Consumed,5776.18,4534.63,4073.07,3476.31,4077.48,,escortskubota
11,Purchase Of Stock-In Trade,510.35,510.82,441.65,370.37,403.99,,escortskubota
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,escortskubota
13,Changes In Inventories Of FGWIP And Stock In Trade,-163.65,-66.94,129.92,-5.58,-204.54,,escortskubota
14,Employee Benefit Expenses,607.40,541.90,546.91,520.51,484.73,,escortskubota
15,Finance Costs,13.27,14.97,13.34,17.23,19.54,,escortskubota
16,Depreciation And Amortisation Expenses,150.06,132.06,118.28,107.22,87.21,,escortskubota
17,Other Expenses,920.89,766.83,696.11,786.08,775.83,,escortskubota
18,Total Expenses,7814.50,6434.27,6019.28,5272.14,5644.24,,escortskubota
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",895.12,1022.18,1155.52,635.55,710.18,,escortskubota
20,Exceptional Items,-53.05,0.00,0.00,-9.22,5.56,,escortskubota
21,Profit/Loss Before Tax,842.07,1022.18,1155.52,626.33,715.74,,escortskubota
22,Tax Expenses-Continued Operations,,,,,,,escortskubota
23,Current Tax,171.60,242.81,287.14,174.45,198.63,,escortskubota
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,escortskubota
25,Deferred Tax,26.34,14.41,-3.99,-20.92,38.48,,escortskubota
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,escortskubota
27,Total Tax Expenses,197.94,257.22,283.15,153.53,237.11,,escortskubota
28,Profit/Loss After Tax And Before ExtraOrdinary Items,644.13,764.96,872.37,472.80,478.63,,escortskubota
29,Profit/Loss From Continuing Operations,644.13,764.96,872.37,472.80,478.63,,escortskubota
30,Profit/Loss For The Period,644.13,764.96,872.37,472.80,479.86,,escortskubota
31,Minority Interest,0.13,0.86,-0.17,0.53,1.03,,escortskubota
32,Consolidated Profit/Loss After MI And Associates,636.78,736.47,871.46,472.25,478.93,,escortskubota
33,OTHER ADDITIONAL INFORMATION,,,,,,,escortskubota
34,EARNINGS PER SHARE,,,,,,,escortskubota
35,Basic EPS (Rs.),59.00,74.00,92.00,55.00,56.00,,escortskubota
36,Diluted EPS (Rs.),59.00,74.00,92.00,55.00,56.00,,escortskubota
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,escortskubota
38,Equity Share Dividend,76.28,73.73,24.52,21.45,23.90,,escortskubota
39,Tax On Dividend,0.00,0.00,0.00,4.57,5.04,,escortskubota
0,Profit & Loss account of Exide Industries (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,exideindustries
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,exideindustries
2,INCOME,,,,,,,exideindustries
3,Revenue From Operations [Gross],14980.73,12712.75,15243.29,14382.08,14653.51,,exideindustries
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,exideindustries
5,Revenue From Operations [Net],14980.73,12712.75,15243.29,14382.08,14653.51,,exideindustries
6,Total Operating Revenues,15078.16,12789.22,15296.89,14471.01,14720.88,,exideindustries
7,Other Income,124.74,62.07,70.45,61.88,39.88,,exideindustries
8,Total Revenue,15202.90,12851.29,15367.34,14532.89,14760.76,,exideindustries
9,EXPENSES,,,,,,,exideindustries
10,Cost Of Materials Consumed,10585.52,8882.49,6645.50,6567.39,7076.22,,exideindustries
11,Purchase Of Stock-In Trade,77.77,63.92,41.77,54.25,52.99,,exideindustries
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,exideindustries
13,Changes In Inventories Of FGWIP And Stock In Trade,-310.00,-269.63,0.13,-219.14,-56.70,,exideindustries
14,Employee Benefit Expenses,1002.62,906.36,1122.49,1118.93,1034.25,,exideindustries
15,Finance Costs,73.84,60.93,142.19,96.59,107.08,,exideindustries
16,Depreciation And Amortisation Expenses,502.12,439.52,433.65,417.58,343.54,,exideindustries
17,Other Expenses,2133.72,1806.15,5906.58,5503.52,5062.66,,exideindustries
18,Total Expenses,14065.59,11889.74,14292.31,13539.12,13620.04,,exideindustries
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1137.31,961.55,1075.03,993.77,1140.72,,exideindustries
20,Exceptional Items,0.00,0.00,0.00,-21.70,108.29,,exideindustries
21,Profit/Loss Before Tax,1137.31,961.55,1075.03,972.07,1249.01,,exideindustries
22,Tax Expenses-Continued Operations,,,,,,,exideindustries
23,Current Tax,327.99,265.86,291.24,288.02,368.49,,exideindustries
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,exideindustries
25,Deferred Tax,-13.17,0.44,-19.95,-78.62,33.17,,exideindustries
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,exideindustries
27,Total Tax Expenses,314.82,266.30,271.29,209.40,401.66,,exideindustries
28,Profit/Loss After Tax And Before ExtraOrdinary Items,822.49,695.25,803.74,762.67,847.35,,exideindustries
29,Profit/Loss From Continuing Operations,822.49,695.25,803.74,762.67,847.35,,exideindustries
30,Profit/Loss For The Period,822.49,4357.78,803.74,762.67,847.35,,exideindustries
31,Minority Interest,-0.07,10.09,6.80,14.27,-1.80,,exideindustries
32,Consolidated Profit/Loss After MI And Associates,822.70,4366.93,809.90,776.75,845.55,,exideindustries
33,OTHER ADDITIONAL INFORMATION,,,,,,,exideindustries
34,EARNINGS PER SHARE,,,,,,,exideindustries
35,Basic EPS (Rs.),10.00,51.00,10.00,9.00,10.00,,exideindustries
36,Diluted EPS (Rs.),10.00,51.00,10.00,9.00,10.00,,exideindustries
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,exideindustries
38,Equity Share Dividend,0.00,0.00,170.00,348.50,204.00,,exideindustries
39,Tax On Dividend,0.00,0.00,0.00,71.63,41.94,,exideindustries
0,Profit & Loss account of Federal Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,federalbank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,federalbank
2,INCOME,,,,,,,federalbank
3,Interest / Discount on Advances / Bills,14507.88,11564.31,11353.14,11045.18,9304.12,,federalbank
4,Income from Investments,2781.88,2316.49,2338.29,2185.50,2039.36,,federalbank
5,Interest on Balance with RBI and Other Inter-Bank funds,206.25,220.27,368.16,139.96,73.47,,federalbank
6,Others,315.77,280.46,254.49,219.75,218.49,,federalbank
7,Total Interest Earned,17811.78,14381.53,14314.08,13590.39,11635.44,,federalbank
8,Other Income,2436.24,2120.93,1957.86,1881.81,1335.22,,federalbank
9,Total Income,20248.01,16502.46,16271.94,15472.20,12970.66,,federalbank
10,EXPENDITURE,,,,,,,federalbank
11,Interest Expended,9975.24,7959.38,8434.96,8678.31,7316.33,,federalbank
12,Payments to and Provisions for Employees,2440.24,2511.66,2172.02,1875.98,1425.66,,federalbank
13,Depreciation,182.18,138.90,114.92,125.73,122.26,,federalbank
14,Depreciation on Leased Assets,0.00,0.00,0.00,0.00,0.00,,federalbank
15,Operating Expenses (excludes Employee Cost & Depreciation),2588.78,1941.59,1611.73,1545.00,1288.66,,federalbank
16,Total Operating Expenses,5211.21,4592.15,3898.66,3546.71,2836.58,,federalbank
17,Provision Towards Income Tax,1085.93,845.25,583.31,580.58,702.64,,federalbank
18,Provision Towards Deferred Tax,1.25,-164.37,-21.95,-73.38,-25.06,,federalbank
19,Other Provisions and Contingencies,798.63,1304.66,1729.75,1187.22,857.65,,federalbank
20,Total Provisions and Contingencies,1885.81,1985.54,2291.11,1694.42,1535.23,,federalbank
21,Total Expenditure,17072.25,14537.07,14624.73,13919.43,11688.13,,federalbank
22,Net Profit / Loss for The Year,3175.76,1965.40,1647.21,1552.77,1282.52,,federalbank
23,Net Profit / Loss After EI & Prior Year Items,3175.76,1965.40,1647.21,1552.77,1282.52,,federalbank
24,Minority Interest,-45.10,-26.64,-15.24,-10.28,-1.80,,federalbank
25,Share Of Profit/Loss Of Associates,34.06,31.03,32.36,37.71,35.56,,federalbank
26,Consolidated Profit/Loss After MI And Associates,3164.72,1969.79,1664.33,1580.20,1316.29,,federalbank
