,Value,Num,Stock
2,UC Limit,393.55,granulesindia
3,LC Limit,322.05,granulesindia
4,52 Week High,381.0,granulesindia
5,52 Week Low,267.75,granulesindia
0,TTM EPS See historical trend,18.03  (+6.43% YoY),granulesindia
1,TTM PE See historical trend,19.59  (High PE),granulesindia
2,P/B See historical trend,3.02 (Average P/B),granulesindia
3,Face Value,1.00,granulesindia
0,Mkt Cap (Rs. Cr.),8560,granulesindia
1,Dividend Yield,0.42,granulesindia
2,20D Avg Volume,2758118,granulesindia
3,20D Avg Delivery(%),--,granulesindia
4,Sector PE,43.70,granulesindia
5,Book Value Per Share,116.97,granulesindia
0,Open,- -,granulesindia
1,Previous Close,- -,granulesindia
2,Volume,- -,granulesindia
3,Value(lacs),- -,granulesindia
0,High,- -,granulesindia
1,Low,- -,granulesindia
2,ATP,- -,granulesindia
3,Spot,- -,granulesindia
0,Open,1935.95,grasimindustries
1,Previous Close,1918.9,grasimindustries
2,Volume,910743.0,grasimindustries
3,Value (Lacs),18033.62,grasimindustries
4,i  VWAP,1962.38,grasimindustries
5,Beta,,grasimindustries
0,High,1982.4,grasimindustries
1,Low,1923.6,grasimindustries
2,UC Limit,2110.75,grasimindustries
3,LC Limit,1727.05,grasimindustries
4,52 Week High,1988.1,grasimindustries
5,52 Week Low,1527.05,grasimindustries
0,TTM EPS See historical trend,98.27  (-17.22% YoY),grasimindustries
1,TTM PE See historical trend,20.15  (High PE),grasimindustries
2,P/B See historical trend,1.66 (High P/B),grasimindustries
3,Face Value,2.00,grasimindustries
0,Mkt Cap (Rs. Cr.),130379,grasimindustries
1,Dividend Yield,0.51,grasimindustries
2,20D Avg Volume,868773,grasimindustries
3,20D Avg Delivery(%),--,grasimindustries
4,Sector PE,49.44,grasimindustries
5,Book Value Per Share,1195.87,grasimindustries
0,Open,- -,grasimindustries
1,Previous Close,- -,grasimindustries
2,Volume,- -,grasimindustries
3,Value(lacs),- -,grasimindustries
0,High,- -,grasimindustries
1,Low,- -,grasimindustries
2,ATP,- -,grasimindustries
3,Spot,- -,grasimindustries
0,Open,424.95,gujaratgas
1,Previous Close,422.95,gujaratgas
2,Volume,1235669.0,gujaratgas
3,Value (Lacs),5211.43,gujaratgas
4,i  VWAP,423.6,gujaratgas
5,Beta,,gujaratgas
0,High,427.0,gujaratgas
1,Low,421.35,gujaratgas
2,UC Limit,465.2,gujaratgas
3,LC Limit,380.65,gujaratgas
4,52 Week High,539.1,gujaratgas
5,52 Week Low,414.0,gujaratgas
0,TTM EPS See historical trend,19.79  (+13.68% YoY),gujaratgas
1,TTM PE See historical trend,21.31  (Low PE),gujaratgas
2,P/B See historical trend,4.14 (Low P/B),gujaratgas
3,Face Value,2.00,gujaratgas
0,Mkt Cap (Rs. Cr.),29033,gujaratgas
1,Dividend Yield,1.58,gujaratgas
2,20D Avg Volume,1366956,gujaratgas
3,20D Avg Delivery(%),--,gujaratgas
4,Sector PE,37.44,gujaratgas
5,Book Value Per Share,102.09,gujaratgas
0,Open,- -,gujaratgas
1,Previous Close,- -,gujaratgas
2,Volume,- -,gujaratgas
3,Value(lacs),- -,gujaratgas
0,High,- -,gujaratgas
1,Low,- -,gujaratgas
2,ATP,- -,gujaratgas
3,Spot,- -,gujaratgas
0,Open,624.4,gujaratnarmadavalleyfertchem
1,Previous Close,622.4,gujaratnarmadavalleyfertchem
2,Volume,1128935.0,gujaratnarmadavalleyfertchem
3,Value (Lacs),7049.63,gujaratnarmadavalleyfertchem
4,i  VWAP,628.18,gujaratnarmadavalleyfertchem
5,Beta,,gujaratnarmadavalleyfertchem
0,High,633.8,gujaratnarmadavalleyfertchem
1,Low,622.5,gujaratnarmadavalleyfertchem
2,UC Limit,684.6,gujaratnarmadavalleyfertchem
3,LC Limit,560.2,gujaratnarmadavalleyfertchem
4,52 Week High,735.0,gujaratnarmadavalleyfertchem
5,52 Week Low,484.45,gujaratnarmadavalleyfertchem
0,TTM EPS See historical trend,63.57  (-51.57% YoY),gujaratnarmadavalleyfertchem
1,TTM PE See historical trend,9.82  (High PE),gujaratnarmadavalleyfertchem
2,P/B See historical trend,1.07 (Average P/B),gujaratnarmadavalleyfertchem
3,Face Value,10.00,gujaratnarmadavalleyfertchem
0,Mkt Cap (Rs. Cr.),9705,gujaratnarmadavalleyfertchem
1,Dividend Yield,4.80,gujaratnarmadavalleyfertchem
2,20D Avg Volume,1072110,gujaratnarmadavalleyfertchem
3,20D Avg Delivery(%),--,gujaratnarmadavalleyfertchem
4,Sector PE,13.55,gujaratnarmadavalleyfertchem
5,Book Value Per Share,585.84,gujaratnarmadavalleyfertchem
0,Open,- -,gujaratnarmadavalleyfertchem
1,Previous Close,- -,gujaratnarmadavalleyfertchem
2,Volume,- -,gujaratnarmadavalleyfertchem
3,Value(lacs),- -,gujaratnarmadavalleyfertchem
0,High,- -,gujaratnarmadavalleyfertchem
1,Low,- -,gujaratnarmadavalleyfertchem
2,ATP,- -,gujaratnarmadavalleyfertchem
3,Spot,- -,gujaratnarmadavalleyfertchem
0,Open,1266.0,hcltechnologies
1,Previous Close,1261.8,hcltechnologies
2,Volume,2186131.0,hcltechnologies
3,Value (Lacs),27230.45,hcltechnologies
4,i  VWAP,1259.08,hcltechnologies
5,Beta,,hcltechnologies
0,High,1274.45,hcltechnologies
1,Low,1241.0,hcltechnologies
2,UC Limit,1387.95,hcltechnologies
3,LC Limit,1135.65,hcltechnologies
4,52 Week High,1311.3,hcltechnologies
5,52 Week Low,936.0,hcltechnologies
0,TTM EPS See historical trend,55.65  (+11.28% YoY),hcltechnologies
1,TTM PE See historical trend,22.38  (Average PE),hcltechnologies
2,P/B See historical trend,5.17 (High P/B),hcltechnologies
3,Face Value,2.00,hcltechnologies
0,Mkt Cap (Rs. Cr.),338014,hcltechnologies
1,Dividend Yield,3.85,hcltechnologies
2,20D Avg Volume,2315198,hcltechnologies
3,20D Avg Delivery(%),--,hcltechnologies
4,Sector PE,32.03,hcltechnologies
5,Book Value Per Share,241.02,hcltechnologies
0,Open,- -,hcltechnologies
1,Previous Close,- -,hcltechnologies
2,Volume,- -,hcltechnologies
3,Value(lacs),- -,hcltechnologies
0,High,- -,hcltechnologies
1,Low,- -,hcltechnologies
2,ATP,- -,hcltechnologies
3,Spot,- -,hcltechnologies
0,Open,2792.0,hdfcassetmanagementcompany
1,Previous Close,2763.3,hdfcassetmanagementcompany
2,Volume,701654.0,hdfcassetmanagementcompany
3,Value (Lacs),19275.84,hdfcassetmanagementcompany
4,i  VWAP,2766.23,hdfcassetmanagementcompany
5,Beta,,hdfcassetmanagementcompany
0,High,2799.9,hdfcassetmanagementcompany
1,Low,2742.0,hdfcassetmanagementcompany
2,UC Limit,3039.6,hdfcassetmanagementcompany
3,LC Limit,2487.0,hdfcassetmanagementcompany
4,52 Week High,2799.9,hdfcassetmanagementcompany
5,52 Week Low,1589.5,hdfcassetmanagementcompany
0,TTM EPS See historical trend,74.32  (+16.45% YoY),hdfcassetmanagementcompany
1,TTM PE See historical trend,36.96  (Average PE),hdfcassetmanagementcompany
2,P/B See historical trend,38.34 (Average P/B),hdfcassetmanagementcompany
3,Face Value,5.00,hdfcassetmanagementcompany
0,Mkt Cap (Rs. Cr.),58648,hdfcassetmanagementcompany
1,Dividend Yield,1.75,hdfcassetmanagementcompany
2,20D Avg Volume,661220,hdfcassetmanagementcompany
3,20D Avg Delivery(%),--,hdfcassetmanagementcompany
4,Sector PE,32.53,hdfcassetmanagementcompany
5,Book Value Per Share,71.67,hdfcassetmanagementcompany
0,Open,- -,hdfcassetmanagementcompany
1,Previous Close,- -,hdfcassetmanagementcompany
2,Volume,- -,hdfcassetmanagementcompany
3,Value(lacs),- -,hdfcassetmanagementcompany
0,High,- -,hdfcassetmanagementcompany
1,Low,- -,hdfcassetmanagementcompany
2,ATP,- -,hdfcassetmanagementcompany
3,Spot,- -,hdfcassetmanagementcompany
0,Open,1530.1,hdfcbank
1,Previous Close,1524.85,hdfcbank
2,Volume,15666680.0,hdfcbank
3,Value (Lacs),241204.21,hdfcbank
4,i  VWAP,1534.92,hdfcbank
5,Beta,,hdfcbank
0,High,1542.15,hdfcbank
1,Low,1528.5,hdfcbank
2,UC Limit,1677.3,hdfcbank
3,LC Limit,1372.4,hdfcbank
4,52 Week High,1757.5,hdfcbank
5,52 Week Low,1384.0,hdfcbank
0,TTM EPS See historical trend,64.35  (-9.99% YoY),hdfcbank
1,TTM PE See historical trend,23.93  (Average PE),hdfcbank
2,P/B See historical trend,4.04 (Average P/B),hdfcbank
3,Face Value,1.00,hdfcbank
0,Mkt Cap (Rs. Cr.),1167296,hdfcbank
1,Dividend Yield,1.23,hdfcbank
2,20D Avg Volume,0,hdfcbank
3,20D Avg Delivery(%),--,hdfcbank
4,Sector PE,23.71,hdfcbank
5,Book Value Per Share,382.02,hdfcbank
0,Open,- -,hdfcbank
1,Previous Close,- -,hdfcbank
2,Volume,- -,hdfcbank
3,Value(lacs),- -,hdfcbank
0,High,- -,hdfcbank
1,Low,- -,hdfcbank
2,ATP,- -,hdfcbank
3,Spot,- -,hdfcbank
0,Open,626.95,hdfclifeinsurancecompany
1,Previous Close,621.25,hdfclifeinsurancecompany
2,Volume,3102088.0,hdfclifeinsurancecompany
3,Value (Lacs),19279.48,hdfclifeinsurancecompany
4,i  VWAP,621.22,hdfclifeinsurancecompany
5,Beta,,hdfclifeinsurancecompany
0,High,627.0,hdfclifeinsurancecompany
1,Low,619.0,hdfclifeinsurancecompany
2,UC Limit,683.35,hdfclifeinsurancecompany
3,LC Limit,559.15,hdfclifeinsurancecompany
4,52 Week High,690.85,hdfclifeinsurancecompany
5,52 Week Low,457.8,hdfclifeinsurancecompany
0,TTM EPS See historical trend,6.62  (+0.93% YoY),hdfclifeinsurancecompany
1,TTM PE See historical trend,93.88  (Average PE),hdfclifeinsurancecompany
2,P/B See historical trend,10.29 (Low P/B),hdfclifeinsurancecompany
3,Face Value,10.00,hdfclifeinsurancecompany
0,Mkt Cap (Rs. Cr.),133627,hdfclifeinsurancecompany
1,Dividend Yield,0.31,hdfclifeinsurancecompany
2,20D Avg Volume,3188797,hdfclifeinsurancecompany
3,20D Avg Delivery(%),--,hdfclifeinsurancecompany
4,Sector PE,18.46,hdfclifeinsurancecompany
5,Book Value Per Share,60.43,hdfclifeinsurancecompany
0,Open,- -,hdfclifeinsurancecompany
1,Previous Close,- -,hdfclifeinsurancecompany
2,Volume,- -,hdfclifeinsurancecompany
3,Value(lacs),- -,hdfclifeinsurancecompany
0,High,- -,hdfclifeinsurancecompany
1,Low,- -,hdfclifeinsurancecompany
2,ATP,- -,hdfclifeinsurancecompany
3,Spot,- -,hdfclifeinsurancecompany
0,Open,1402.95,havellsindia
1,Previous Close,1399.4,havellsindia
2,Volume,502182.0,havellsindia
3,Value (Lacs),6985.1,havellsindia
4,i  VWAP,1398.76,havellsindia
5,Beta,,havellsindia
0,High,1419.6,havellsindia
1,Low,1386.05,havellsindia
2,UC Limit,1539.3,havellsindia
3,LC Limit,1259.5,havellsindia
4,52 Week High,1465.85,havellsindia
5,52 Week Low,1024.5,havellsindia
0,TTM EPS See historical trend,17.80  (-7.37% YoY),havellsindia
1,TTM PE See historical trend,78.14  (High PE),havellsindia
2,P/B See historical trend,13.17 (Average P/B),havellsindia
3,Face Value,1.00,havellsindia
0,Mkt Cap (Rs. Cr.),87167,havellsindia
1,Dividend Yield,0.54,havellsindia
2,20D Avg Volume,0,havellsindia
3,20D Avg Delivery(%),--,havellsindia
4,Sector PE,74.91,havellsindia
5,Book Value Per Share,105.69,havellsindia
0,Open,- -,havellsindia
1,Previous Close,- -,havellsindia
2,Volume,- -,havellsindia
3,Value(lacs),- -,havellsindia
0,High,- -,havellsindia
1,Low,- -,havellsindia
2,ATP,- -,havellsindia
3,Spot,- -,havellsindia
0,Open,3000.0,heromotocorp
1,Previous Close,2976.8,heromotocorp
2,Volume,1048795.0,heromotocorp
3,Value (Lacs),32521.56,heromotocorp
4,i  VWAP,3078.42,heromotocorp
5,Beta,,heromotocorp
0,High,3111.0,heromotocorp
1,Low,2987.55,heromotocorp
2,UC Limit,3274.45,heromotocorp
3,LC Limit,2679.15,heromotocorp
4,52 Week High,3244.0,heromotocorp
5,52 Week Low,2246.0,heromotocorp
0,TTM EPS See historical trend,146.60  (+10.48% YoY),heromotocorp
1,TTM PE See historical trend,21.15  (Average PE),heromotocorp
2,P/B See historical trend,3.92 (Average P/B),heromotocorp
3,Face Value,2.00,heromotocorp
0,Mkt Cap (Rs. Cr.),61968,heromotocorp
1,Dividend Yield,3.23,heromotocorp
2,20D Avg Volume,470947,heromotocorp
3,20D Avg Delivery(%),--,heromotocorp
4,Sector PE,27.64,heromotocorp
5,Book Value Per Share,791.74,heromotocorp
0,Open,- -,heromotocorp
1,Previous Close,- -,heromotocorp
2,Volume,- -,heromotocorp
3,Value(lacs),- -,heromotocorp
0,High,- -,heromotocorp
1,Low,- -,heromotocorp
2,ATP,- -,heromotocorp
3,Spot,- -,heromotocorp
0,Open,485.65,hindalcoindustries
1,Previous Close,480.65,hindalcoindustries
2,Volume,7006735.0,hindalcoindustries
3,Value (Lacs),33905.59,hindalcoindustries
4,i  VWAP,483.53,hindalcoindustries
5,Beta,,hindalcoindustries
0,High,485.95,hindalcoindustries
1,Low,480.1,hindalcoindustries
2,UC Limit,528.7,hindalcoindustries
3,LC Limit,432.6,hindalcoindustries
4,52 Week High,508.9,hindalcoindustries
5,52 Week Low,380.1,hindalcoindustries
0,TTM EPS See historical trend,37.52  (-44.70% YoY),hindalcoindustries
1,TTM PE See historical trend,12.90  (Average PE),hindalcoindustries
2,P/B See historical trend,1.15 (Average P/B),hindalcoindustries
3,Face Value,1.00,hindalcoindustries
0,Mkt Cap (Rs. Cr.),108743,hindalcoindustries
1,Dividend Yield,0.62,hindalcoindustries
2,20D Avg Volume,6125116,hindalcoindustries
3,20D Avg Delivery(%),--,hindalcoindustries
4,Sector PE,25.67,hindalcoindustries
5,Book Value Per Share,421.89,hindalcoindustries
0,Open,- -,hindalcoindustries
1,Previous Close,- -,hindalcoindustries
2,Volume,- -,hindalcoindustries
3,Value(lacs),- -,hindalcoindustries
0,High,- -,hindalcoindustries
1,Low,- -,hindalcoindustries
2,ATP,- -,hindalcoindustries
3,Spot,- -,hindalcoindustries
0,Open,1964.8,hindustanaeronauticsltd
1,Previous Close,1959.45,hindustanaeronauticsltd
2,Volume,895385.0,hindustanaeronauticsltd
3,Value (Lacs),17563.87,hindustanaeronauticsltd
4,i  VWAP,1967.6,hindustanaeronauticsltd
5,Beta,,hindustanaeronauticsltd
0,High,1980.0,hindustanaeronauticsltd
1,Low,1957.5,hindustanaeronauticsltd
2,UC Limit,2155.35,hindustanaeronauticsltd
3,LC Limit,1763.5,hindustanaeronauticsltd
4,52 Week High,4170.0,hindustanaeronauticsltd
5,52 Week Low,1885.0,hindustanaeronauticsltd
0,TTM EPS See historical trend,90.04  (-45.31% YoY),hindustanaeronauticsltd
1,TTM PE See historical trend,21.79  (High PE),hindustanaeronauticsltd
2,P/B See historical trend,5.57 (High P/B),hindustanaeronauticsltd
3,Face Value,5.00,hindustanaeronauticsltd
0,Mkt Cap (Rs. Cr.),131187,hindustanaeronauticsltd
1,Dividend Yield,1.40,hindustanaeronauticsltd
2,20D Avg Volume,1122714,hindustanaeronauticsltd
3,20D Avg Delivery(%),--,hindustanaeronauticsltd
4,Sector PE,30.24,hindustanaeronauticsltd
5,Book Value Per Share,352.47,hindustanaeronauticsltd
0,Open,- -,hindustanaeronauticsltd
1,Previous Close,- -,hindustanaeronauticsltd
2,Volume,- -,hindustanaeronauticsltd
3,Value(lacs),- -,hindustanaeronauticsltd
0,High,- -,hindustanaeronauticsltd
1,Low,- -,hindustanaeronauticsltd
2,ATP,- -,hindustanaeronauticsltd
3,Spot,- -,hindustanaeronauticsltd
0,Open,155.55,hindustancopper
1,Previous Close,154.8,hindustancopper
2,Volume,6393108.0,hindustancopper
3,Value (Lacs),9835.8,hindustancopper
4,i  VWAP,155.82,hindustancopper
5,Beta,,hindustancopper
0,High,158.25,hindustancopper
1,Low,153.5,hindustancopper
2,UC Limit,170.25,hindustancopper
3,LC Limit,139.35,hindustancopper
4,52 Week High,174.75,hindustancopper
5,52 Week Low,93.85,hindustancopper
0,TTM EPS See historical trend,2.95  (-25.95% YoY),hindustancopper
1,TTM PE See historical trend,52.15  (Average PE),hindustancopper
2,P/B See historical trend,7.15 (Average P/B),hindustancopper
3,Face Value,5.00,hindustancopper
0,Mkt Cap (Rs. Cr.),14878,hindustancopper
1,Dividend Yield,0.60,hindustancopper
2,20D Avg Volume,6958382,hindustancopper
3,20D Avg Delivery(%),--,hindustancopper
4,Sector PE,45.23,hindustancopper
5,Book Value Per Share,21.53,hindustancopper
0,Open,- -,hindustancopper
1,Previous Close,- -,hindustancopper
2,Volume,- -,hindustancopper
3,Value(lacs),- -,hindustancopper
0,High,- -,hindustancopper
1,Low,- -,hindustancopper
2,ATP,- -,hindustancopper
3,Spot,- -,hindustancopper
0,Open,253.65,hindustanpetroleumcorporation
1,Previous Close,251.75,hindustanpetroleumcorporation
2,Volume,2353720.0,hindustanpetroleumcorporation
3,Value (Lacs),5980.8,hindustanpetroleumcorporation
4,i  VWAP,254.32,hindustanpetroleumcorporation
5,Beta,,hindustanpetroleumcorporation
0,High,255.55,hindustanpetroleumcorporation
1,Low,252.6,hindustanpetroleumcorporation
2,UC Limit,276.9,hindustanpetroleumcorporation
3,LC Limit,226.6,hindustanpetroleumcorporation
4,52 Week High,309.9,hindustanpetroleumcorporation
5,52 Week Low,200.05,hindustanpetroleumcorporation
0,TTM EPS See historical trend,58.81  (+355.37% YoY),hindustanpetroleumcorporation
1,TTM PE See historical trend,4.32  (Average PE),hindustanpetroleumcorporation
2,P/B See historical trend,1.12 (Average P/B),hindustanpetroleumcorporation
3,Face Value,10.00,hindustanpetroleumcorporation
0,Mkt Cap (Rs. Cr.),36045,hindustanpetroleumcorporation
1,Dividend Yield,0.00,hindustanpetroleumcorporation
2,20D Avg Volume,4819051,hindustanpetroleumcorporation
3,20D Avg Delivery(%),--,hindustanpetroleumcorporation
4,Sector PE,28.55,hindustanpetroleumcorporation
5,Book Value Per Share,227.44,hindustanpetroleumcorporation
0,Open,- -,hindustanpetroleumcorporation
1,Previous Close,- -,hindustanpetroleumcorporation
2,Volume,- -,hindustanpetroleumcorporation
3,Value(lacs),- -,hindustanpetroleumcorporation
0,High,- -,hindustanpetroleumcorporation
1,Low,- -,hindustanpetroleumcorporation
2,ATP,- -,hindustanpetroleumcorporation
3,Spot,- -,hindustanpetroleumcorporation
0,Open,2518.35,hindustanunilever
1,Previous Close,2516.2,hindustanunilever
2,Volume,1697398.0,hindustanunilever
3,Value (Lacs),43392.28,hindustanunilever
4,i  VWAP,2551.63,hindustanunilever
5,Beta,,hindustanunilever
0,High,2563.95,hindustanunilever
1,Low,2516.25,hindustanunilever
2,UC Limit,2767.8,hindustanunilever
3,LC Limit,2264.6,hindustanunilever
4,52 Week High,2769.65,hindustanunilever
5,52 Week Low,2393.0,hindustanunilever
0,TTM EPS See historical trend,43.81  (+12.36% YoY),hindustanunilever
1,TTM PE See historical trend,58.35  (Low PE),hindustanunilever
2,P/B See historical trend,11.95 (Average P/B),hindustanunilever
3,Face Value,1.00,hindustanunilever
0,Mkt Cap (Rs. Cr.),600650,hindustanunilever
1,Dividend Yield,1.53,hindustanunilever
2,20D Avg Volume,0,hindustanunilever
3,20D Avg Delivery(%),--,hindustanunilever
4,Sector PE,61.26,hindustanunilever
5,Book Value Per Share,214.10,hindustanunilever
0,Open,- -,hindustanunilever
1,Previous Close,- -,hindustanunilever
2,Volume,- -,hindustanunilever
3,Value(lacs),- -,hindustanunilever
0,High,- -,hindustanunilever
1,Low,- -,hindustanunilever
2,ATP,- -,hindustanunilever
3,Spot,- -,hindustanunilever
0,Open,954.9,icicibank
1,Previous Close,951.2,icicibank
2,Volume,12233117.0,icicibank
3,Value (Lacs),116593.84,icicibank
4,i  VWAP,954.47,icicibank
5,Beta,,icicibank
0,High,962.05,icicibank
1,Low,950.75,icicibank
2,UC Limit,1046.3,icicibank
3,LC Limit,856.1,icicibank
4,52 Week High,1008.7,icicibank
5,52 Week Low,796.0,icicibank
0,TTM EPS See historical trend,53.24  (+29.11% YoY),icicibank
1,TTM PE See historical trend,17.90  (Low PE),icicibank
2,P/B See historical trend,3.17 (Average P/B),icicibank
3,Face Value,2.00,icicibank
0,Mkt Cap (Rs. Cr.),667585,icicibank
1,Dividend Yield,0.84,icicibank
2,20D Avg Volume,14255615,icicibank
3,20D Avg Delivery(%),--,icicibank
4,Sector PE,23.71,icicibank
5,Book Value Per Share,300.75,icicibank
0,Open,- -,icicibank
1,Previous Close,- -,icicibank
2,Volume,- -,icicibank
3,Value(lacs),- -,icicibank
0,High,- -,icicibank
1,Low,- -,icicibank
2,ATP,- -,icicibank
3,Spot,- -,icicibank
0,Open,1320.0,icicilombardgeneralinsurancecompany
1,Previous Close,1314.2,icicilombardgeneralinsurancecompany
2,Volume,306389.0,icicilombardgeneralinsurancecompany
3,Value (Lacs),4024.57,icicilombardgeneralinsurancecompany
4,i  VWAP,1313.67,icicilombardgeneralinsurancecompany
5,Beta,,icicilombardgeneralinsurancecompany
0,High,1324.7,icicilombardgeneralinsurancecompany
1,Low,1306.45,icicilombardgeneralinsurancecompany
2,UC Limit,1445.6,icicilombardgeneralinsurancecompany
3,LC Limit,1182.8,icicilombardgeneralinsurancecompany
4,52 Week High,1423.3,icicilombardgeneralinsurancecompany
5,52 Week Low,1049.05,icicilombardgeneralinsurancecompany
0,TTM EPS See historical trend,0.00  (+24.09% YoY),icicilombardgeneralinsurancecompany
1,TTM PE See historical trend,--  (Low PE),icicilombardgeneralinsurancecompany
2,P/B See historical trend,0.00 (Low P/B),icicilombardgeneralinsurancecompany
3,Face Value,10.00,icicilombardgeneralinsurancecompany
0,Mkt Cap (Rs. Cr.),64546,icicilombardgeneralinsurancecompany
1,Dividend Yield,0.76,icicilombardgeneralinsurancecompany
2,20D Avg Volume,504385,icicilombardgeneralinsurancecompany
3,20D Avg Delivery(%),--,icicilombardgeneralinsurancecompany
4,Sector PE,35.49,icicilombardgeneralinsurancecompany
5,Book Value Per Share,--,icicilombardgeneralinsurancecompany
0,Open,- -,icicilombardgeneralinsurancecompany
