,Value,Num,Stock
4,i  VWAP,988.51,godrejconsumerproducts
5,Beta,,godrejconsumerproducts
0,High,996.7,godrejconsumerproducts
1,Low,977.25,godrejconsumerproducts
2,UC Limit,1092.6,godrejconsumerproducts
3,LC Limit,894.0,godrejconsumerproducts
4,52 Week High,1102.05,godrejconsumerproducts
5,52 Week Low,793.85,godrejconsumerproducts
0,TTM EPS See historical trend,16.39  (-2.26% YoY),godrejconsumerproducts
1,TTM PE See historical trend,60.41  (High PE),godrejconsumerproducts
2,P/B See historical trend,8.76 (Average P/B),godrejconsumerproducts
3,Face Value,1.00,godrejconsumerproducts
0,Mkt Cap (Rs. Cr.),101263,godrejconsumerproducts
1,Dividend Yield,0.00,godrejconsumerproducts
2,20D Avg Volume,666504,godrejconsumerproducts
3,20D Avg Delivery(%),--,godrejconsumerproducts
4,Sector PE,61.33,godrejconsumerproducts
5,Book Value Per Share,113.01,godrejconsumerproducts
0,Open,- -,godrejconsumerproducts
1,Previous Close,- -,godrejconsumerproducts
2,Volume,- -,godrejconsumerproducts
3,Value(lacs),- -,godrejconsumerproducts
0,High,- -,godrejconsumerproducts
1,Low,- -,godrejconsumerproducts
2,ATP,- -,godrejconsumerproducts
3,Spot,- -,godrejconsumerproducts
0,Open,1617.6,godrejproperties
1,Previous Close,1621.35,godrejproperties
2,Volume,427123.0,godrejproperties
3,Value (Lacs),6784.42,godrejproperties
4,i  VWAP,1601.3,godrejproperties
5,Beta,,godrejproperties
0,High,1634.9,godrejproperties
1,Low,1584.75,godrejproperties
2,UC Limit,1783.45,godrejproperties
3,LC Limit,1459.25,godrejproperties
4,52 Week High,1769.0,godrejproperties
5,52 Week Low,1005.0,godrejproperties
0,TTM EPS See historical trend,23.41  (+70.96% YoY),godrejproperties
1,TTM PE See historical trend,67.85  (Average PE),godrejproperties
2,P/B See historical trend,5.09 (Average P/B),godrejproperties
3,Face Value,5.00,godrejproperties
0,Mkt Cap (Rs. Cr.),44164,godrejproperties
1,Dividend Yield,0.00,godrejproperties
2,20D Avg Volume,547244,godrejproperties
3,20D Avg Delivery(%),--,godrejproperties
4,Sector PE,95.13,godrejproperties
5,Book Value Per Share,312.00,godrejproperties
0,Open,- -,godrejproperties
1,Previous Close,- -,godrejproperties
2,Volume,- -,godrejproperties
3,Value(lacs),- -,godrejproperties
0,High,- -,godrejproperties
1,Low,- -,godrejproperties
2,ATP,- -,godrejproperties
3,Spot,- -,godrejproperties
0,Open,325.0,granulesindia
1,Previous Close,326.9,granulesindia
2,Volume,1988574.0,granulesindia
3,Value (Lacs),6594.11,granulesindia
4,i  VWAP,329.13,granulesindia
5,Beta,,granulesindia
0,High,333.95,granulesindia
1,Low,321.0,granulesindia
2,UC Limit,359.55,granulesindia
3,LC Limit,294.25,granulesindia
4,52 Week High,381.0,granulesindia
5,52 Week Low,267.75,granulesindia
0,TTM EPS See historical trend,18.05  (+6.55% YoY),granulesindia
1,TTM PE See historical trend,18.37  (High PE),granulesindia
2,P/B See historical trend,3.18 (Average P/B),granulesindia
3,Face Value,1.00,granulesindia
0,Mkt Cap (Rs. Cr.),8026,granulesindia
1,Dividend Yield,0.45,granulesindia
2,20D Avg Volume,1904012,granulesindia
3,20D Avg Delivery(%),--,granulesindia
4,Sector PE,44.47,granulesindia
5,Book Value Per Share,104.32,granulesindia
0,Open,- -,granulesindia
1,Previous Close,- -,granulesindia
2,Volume,- -,granulesindia
3,Value(lacs),- -,granulesindia
0,High,- -,granulesindia
1,Low,- -,granulesindia
2,ATP,- -,granulesindia
3,Spot,- -,granulesindia
0,Open,1957.45,grasimindustries
1,Previous Close,1957.45,grasimindustries
2,Volume,579726.0,grasimindustries
3,Value (Lacs),11273.93,grasimindustries
4,i  VWAP,1944.79,grasimindustries
5,Beta,,grasimindustries
0,High,1960.0,grasimindustries
1,Low,1930.0,grasimindustries
2,UC Limit,2153.15,grasimindustries
3,LC Limit,1761.7,grasimindustries
4,52 Week High,1988.1,grasimindustries
5,52 Week Low,1527.05,grasimindustries
0,TTM EPS See historical trend,98.27  (-17.22% YoY),grasimindustries
1,TTM PE See historical trend,19.79  (High PE),grasimindustries
2,P/B See historical trend,1.10 (Average P/B),grasimindustries
3,Face Value,2.00,grasimindustries
0,Mkt Cap (Rs. Cr.),128049,grasimindustries
1,Dividend Yield,0.51,grasimindustries
2,20D Avg Volume,902607,grasimindustries
3,20D Avg Delivery(%),--,grasimindustries
4,Sector PE,49.99,grasimindustries
5,Book Value Per Share,1764.78,grasimindustries
0,Open,- -,grasimindustries
1,Previous Close,- -,grasimindustries
2,Volume,- -,grasimindustries
3,Value(lacs),- -,grasimindustries
0,High,- -,grasimindustries
1,Low,- -,grasimindustries
2,ATP,- -,grasimindustries
3,Spot,- -,grasimindustries
0,Open,453.75,gujaratgas
1,Previous Close,453.2,gujaratgas
2,Volume,1675358.0,gujaratgas
3,Value (Lacs),7476.29,gujaratgas
4,i  VWAP,448.17,gujaratgas
5,Beta,,gujaratgas
0,High,455.5,gujaratgas
1,Low,445.0,gujaratgas
2,UC Limit,498.5,gujaratgas
3,LC Limit,407.9,gujaratgas
4,52 Week High,539.1,gujaratgas
5,52 Week Low,438.6,gujaratgas
0,TTM EPS See historical trend,19.79  (+13.68% YoY),gujaratgas
1,TTM PE See historical trend,22.55  (Low PE),gujaratgas
2,P/B See historical trend,5.46 (Average P/B),gujaratgas
3,Face Value,2.00,gujaratgas
0,Mkt Cap (Rs. Cr.),30719,gujaratgas
1,Dividend Yield,1.49,gujaratgas
2,20D Avg Volume,1346122,gujaratgas
3,20D Avg Delivery(%),--,gujaratgas
4,Sector PE,39.09,gujaratgas
5,Book Value Per Share,81.78,gujaratgas
0,Open,- -,gujaratgas
1,Previous Close,- -,gujaratgas
2,Volume,- -,gujaratgas
3,Value(lacs),- -,gujaratgas
0,High,- -,gujaratgas
1,Low,- -,gujaratgas
2,ATP,- -,gujaratgas
3,Spot,- -,gujaratgas
0,Open,616.8,gujaratnarmadavalleyfertchem
1,Previous Close,617.95,gujaratnarmadavalleyfertchem
2,Volume,989722.0,gujaratnarmadavalleyfertchem
3,Value (Lacs),6010.09,gujaratnarmadavalleyfertchem
4,i  VWAP,609.13,gujaratnarmadavalleyfertchem
5,Beta,,gujaratnarmadavalleyfertchem
0,High,618.55,gujaratnarmadavalleyfertchem
1,Low,602.25,gujaratnarmadavalleyfertchem
2,UC Limit,679.7,gujaratnarmadavalleyfertchem
3,LC Limit,556.15,gujaratnarmadavalleyfertchem
4,52 Week High,789.25,gujaratnarmadavalleyfertchem
5,52 Week Low,484.45,gujaratnarmadavalleyfertchem
0,TTM EPS See historical trend,63.57  (-51.57% YoY),gujaratnarmadavalleyfertchem
1,TTM PE See historical trend,9.55  (High PE),gujaratnarmadavalleyfertchem
2,P/B See historical trend,1.18 (High P/B),gujaratnarmadavalleyfertchem
3,Face Value,10.00,gujaratnarmadavalleyfertchem
0,Mkt Cap (Rs. Cr.),9438,gujaratnarmadavalleyfertchem
1,Dividend Yield,4.94,gujaratnarmadavalleyfertchem
2,20D Avg Volume,1750290,gujaratnarmadavalleyfertchem
3,20D Avg Delivery(%),--,gujaratnarmadavalleyfertchem
4,Sector PE,13.60,gujaratnarmadavalleyfertchem
5,Book Value Per Share,514.10,gujaratnarmadavalleyfertchem
0,Open,- -,gujaratnarmadavalleyfertchem
1,Previous Close,- -,gujaratnarmadavalleyfertchem
2,Volume,- -,gujaratnarmadavalleyfertchem
3,Value(lacs),- -,gujaratnarmadavalleyfertchem
0,High,- -,gujaratnarmadavalleyfertchem
1,Low,- -,gujaratnarmadavalleyfertchem
2,ATP,- -,gujaratnarmadavalleyfertchem
3,Spot,- -,gujaratnarmadavalleyfertchem
0,Open,1281.5,hcltechnologies
1,Previous Close,1305.0,hcltechnologies
2,Volume,2220756.0,hcltechnologies
3,Value (Lacs),28723.26,hcltechnologies
4,i  VWAP,1295.11,hcltechnologies
5,Beta,,hcltechnologies
0,High,1304.0,hcltechnologies
1,Low,1281.5,hcltechnologies
2,UC Limit,1435.5,hcltechnologies
3,LC Limit,1174.5,hcltechnologies
4,52 Week High,1311.3,hcltechnologies
5,52 Week Low,882.0,hcltechnologies
0,TTM EPS See historical trend,55.65  (+11.28% YoY),hcltechnologies
1,TTM PE See historical trend,23.24  (Average PE),hcltechnologies
2,P/B See historical trend,5.66 (High P/B),hcltechnologies
3,Face Value,2.00,hcltechnologies
0,Mkt Cap (Rs. Cr.),350985,hcltechnologies
1,Dividend Yield,3.71,hcltechnologies
2,20D Avg Volume,2597893,hcltechnologies
3,20D Avg Delivery(%),--,hcltechnologies
4,Sector PE,32.25,hcltechnologies
5,Book Value Per Share,228.49,hcltechnologies
0,Open,- -,hcltechnologies
1,Previous Close,- -,hcltechnologies
2,Volume,- -,hcltechnologies
3,Value(lacs),- -,hcltechnologies
0,High,- -,hcltechnologies
1,Low,- -,hcltechnologies
2,ATP,- -,hcltechnologies
3,Spot,- -,hcltechnologies
0,Open,2625.0,hdfcassetmanagementcompany
1,Previous Close,2648.55,hdfcassetmanagementcompany
2,Volume,696580.0,hdfcassetmanagementcompany
3,Value (Lacs),18696.56,hdfcassetmanagementcompany
4,i  VWAP,2691.78,hdfcassetmanagementcompany
5,Beta,,hdfcassetmanagementcompany
0,High,2722.0,hdfcassetmanagementcompany
1,Low,2621.1,hdfcassetmanagementcompany
2,UC Limit,2913.4,hdfcassetmanagementcompany
3,LC Limit,2383.7,hdfcassetmanagementcompany
4,52 Week High,2755.0,hdfcassetmanagementcompany
5,52 Week Low,1589.5,hdfcassetmanagementcompany
0,TTM EPS See historical trend,74.32  (+16.45% YoY),hdfcassetmanagementcompany
1,TTM PE See historical trend,36.11  (Average PE),hdfcassetmanagementcompany
2,P/B See historical trend,37.45 (Average P/B),hdfcassetmanagementcompany
3,Face Value,5.00,hdfcassetmanagementcompany
0,Mkt Cap (Rs. Cr.),57300,hdfcassetmanagementcompany
1,Dividend Yield,1.79,hdfcassetmanagementcompany
2,20D Avg Volume,1151976,hdfcassetmanagementcompany
3,20D Avg Delivery(%),--,hdfcassetmanagementcompany
4,Sector PE,31.50,hdfcassetmanagementcompany
5,Book Value Per Share,71.67,hdfcassetmanagementcompany
0,Open,- -,hdfcassetmanagementcompany
1,Previous Close,- -,hdfcassetmanagementcompany
2,Volume,- -,hdfcassetmanagementcompany
3,Value(lacs),- -,hdfcassetmanagementcompany
0,High,- -,hdfcassetmanagementcompany
1,Low,- -,hdfcassetmanagementcompany
2,ATP,- -,hdfcassetmanagementcompany
3,Spot,- -,hdfcassetmanagementcompany
0,Open,1599.0,hdfcbank
1,Previous Close,1629.05,hdfcbank
2,Volume,57737324.0,hdfcbank
3,Value (Lacs),902838.54,hdfcbank
4,i  VWAP,1570.63,hdfcbank
5,Beta,,hdfcbank
0,High,1599.0,hdfcbank
1,Low,1560.4,hdfcbank
2,UC Limit,1791.95,hdfcbank
3,LC Limit,1466.15,hdfcbank
4,52 Week High,1757.5,hdfcbank
5,52 Week Low,1365.0,hdfcbank
0,TTM EPS See historical trend,64.40  (-9.92% YoY),hdfcbank
1,TTM PE See historical trend,24.28  (Average PE),hdfcbank
2,P/B See historical trend,3.50 (Low P/B),hdfcbank
3,Face Value,1.00,hdfcbank
0,Mkt Cap (Rs. Cr.),1184597,hdfcbank
1,Dividend Yield,1.22,hdfcbank
2,20D Avg Volume,25020792,hdfcbank
3,20D Avg Delivery(%),--,hdfcbank
4,Sector PE,24.65,hdfcbank
5,Book Value Per Share,446.51,hdfcbank
0,Open,- -,hdfcbank
1,Previous Close,- -,hdfcbank
2,Volume,- -,hdfcbank
3,Value(lacs),- -,hdfcbank
0,High,- -,hdfcbank
1,Low,- -,hdfcbank
2,ATP,- -,hdfcbank
3,Spot,- -,hdfcbank
0,Open,659.35,hdfclifeinsurancecompany
1,Previous Close,659.95,hdfclifeinsurancecompany
2,Volume,1596867.0,hdfclifeinsurancecompany
3,Value (Lacs),10350.89,hdfclifeinsurancecompany
4,i  VWAP,650.44,hdfclifeinsurancecompany
5,Beta,,hdfclifeinsurancecompany
0,High,659.35,hdfclifeinsurancecompany
1,Low,645.75,hdfclifeinsurancecompany
2,UC Limit,725.9,hdfclifeinsurancecompany
3,LC Limit,593.95,hdfclifeinsurancecompany
4,52 Week High,690.85,hdfclifeinsurancecompany
5,52 Week Low,457.8,hdfclifeinsurancecompany
0,TTM EPS See historical trend,6.62  (+0.93% YoY),hdfclifeinsurancecompany
1,TTM PE See historical trend,97.92  (Average PE),hdfclifeinsurancecompany
2,P/B See historical trend,8.77 (Low P/B),hdfclifeinsurancecompany
3,Face Value,10.00,hdfclifeinsurancecompany
0,Mkt Cap (Rs. Cr.),139367,hdfclifeinsurancecompany
1,Dividend Yield,0.29,hdfclifeinsurancecompany
2,20D Avg Volume,2981039,hdfclifeinsurancecompany
3,20D Avg Delivery(%),--,hdfclifeinsurancecompany
4,Sector PE,19.51,hdfclifeinsurancecompany
5,Book Value Per Share,73.89,hdfclifeinsurancecompany
0,Open,- -,hdfclifeinsurancecompany
1,Previous Close,- -,hdfclifeinsurancecompany
2,Volume,- -,hdfclifeinsurancecompany
3,Value(lacs),- -,hdfclifeinsurancecompany
0,High,- -,hdfclifeinsurancecompany
1,Low,- -,hdfclifeinsurancecompany
2,ATP,- -,hdfclifeinsurancecompany
3,Spot,- -,hdfclifeinsurancecompany
0,Open,1425.0,havellsindia
1,Previous Close,1425.9,havellsindia
2,Volume,524300.0,havellsindia
3,Value (Lacs),7409.41,havellsindia
4,i  VWAP,1415.14,havellsindia
5,Beta,,havellsindia
0,High,1427.7,havellsindia
1,Low,1403.75,havellsindia
2,UC Limit,1568.45,havellsindia
3,LC Limit,1283.35,havellsindia
4,52 Week High,1465.85,havellsindia
5,52 Week Low,1024.5,havellsindia
0,TTM EPS See historical trend,17.80  (-7.37% YoY),havellsindia
1,TTM PE See historical trend,79.39  (High PE),havellsindia
2,P/B See historical trend,14.75 (High P/B),havellsindia
3,Face Value,1.00,havellsindia
0,Mkt Cap (Rs. Cr.),88562,havellsindia
1,Dividend Yield,0.53,havellsindia
2,20D Avg Volume,1056257,havellsindia
3,20D Avg Delivery(%),--,havellsindia
4,Sector PE,76.06,havellsindia
5,Book Value Per Share,95.82,havellsindia
0,Open,- -,havellsindia
1,Previous Close,- -,havellsindia
2,Volume,- -,havellsindia
3,Value(lacs),- -,havellsindia
0,High,- -,havellsindia
1,Low,- -,havellsindia
2,ATP,- -,havellsindia
3,Spot,- -,havellsindia
0,Open,3114.6,heromotocorp
1,Previous Close,3114.65,heromotocorp
2,Volume,575906.0,heromotocorp
3,Value (Lacs),17633.38,heromotocorp
4,i  VWAP,3095.78,heromotocorp
5,Beta,,heromotocorp
0,High,3132.85,heromotocorp
1,Low,3048.25,heromotocorp
2,UC Limit,3426.1,heromotocorp
3,LC Limit,2803.2,heromotocorp
4,52 Week High,3244.0,heromotocorp
5,52 Week Low,2246.0,heromotocorp
0,TTM EPS See historical trend,146.60  (+10.48% YoY),heromotocorp
1,TTM PE See historical trend,20.89  (Average PE),heromotocorp
2,P/B See historical trend,3.94 (Average P/B),heromotocorp
3,Face Value,2.00,heromotocorp
0,Mkt Cap (Rs. Cr.),61189,heromotocorp
1,Dividend Yield,3.27,heromotocorp
2,20D Avg Volume,478454,heromotocorp
3,20D Avg Delivery(%),--,heromotocorp
4,Sector PE,28.28,heromotocorp
5,Book Value Per Share,777.98,heromotocorp
0,Open,- -,heromotocorp
1,Previous Close,- -,heromotocorp
2,Volume,- -,heromotocorp
3,Value(lacs),- -,heromotocorp
0,High,- -,heromotocorp
1,Low,- -,heromotocorp
2,ATP,- -,heromotocorp
3,Spot,- -,heromotocorp
0,Open,482.0,hindalcoindustries
1,Previous Close,484.5,hindalcoindustries
2,Volume,5861905.0,hindalcoindustries
3,Value (Lacs),28037.49,hindalcoindustries
4,i  VWAP,479.63,hindalcoindustries
5,Beta,,hindalcoindustries
0,High,486.4,hindalcoindustries
1,Low,475.25,hindalcoindustries
2,UC Limit,532.95,hindalcoindustries
3,LC Limit,436.05,hindalcoindustries
4,52 Week High,508.9,hindalcoindustries
5,52 Week Low,358.8,hindalcoindustries
0,TTM EPS See historical trend,37.52  (-44.70% YoY),hindalcoindustries
1,TTM PE See historical trend,12.75  (Average PE),hindalcoindustries
2,P/B See historical trend,1.37 (High P/B),hindalcoindustries
3,Face Value,1.00,hindalcoindustries
0,Mkt Cap (Rs. Cr.),107484,hindalcoindustries
1,Dividend Yield,0.63,hindalcoindustries
2,20D Avg Volume,6925660,hindalcoindustries
3,20D Avg Delivery(%),--,hindalcoindustries
4,Sector PE,25.81,hindalcoindustries
5,Book Value Per Share,348.01,hindalcoindustries
0,Open,- -,hindalcoindustries
1,Previous Close,- -,hindalcoindustries
2,Volume,- -,hindalcoindustries
3,Value(lacs),- -,hindalcoindustries
0,High,- -,hindalcoindustries
1,Low,- -,hindalcoindustries
2,ATP,- -,hindalcoindustries
3,Spot,- -,hindalcoindustries
0,Open,3984.3,hindustanaeronauticsltd
1,Previous Close,3983.6,hindustanaeronauticsltd
2,Volume,1219857.0,hindustanaeronauticsltd
3,Value (Lacs),48704.01,hindustanaeronauticsltd
4,i  VWAP,4014.02,hindustanaeronauticsltd
5,Beta,,hindustanaeronauticsltd
0,High,4057.5,hindustanaeronauticsltd
1,Low,3965.0,hindustanaeronauticsltd
2,UC Limit,4381.95,hindustanaeronauticsltd
3,LC Limit,3585.25,hindustanaeronauticsltd
4,52 Week High,4170.0,hindustanaeronauticsltd
5,52 Week Low,2241.05,hindustanaeronauticsltd
0,TTM EPS See historical trend,180.09  (+9.38% YoY),hindustanaeronauticsltd
1,TTM PE See historical trend,22.17  (High PE),hindustanaeronauticsltd
2,P/B See historical trend,6.91 (High P/B),hindustanaeronauticsltd
3,Face Value,10.00,hindustanaeronauticsltd
0,Mkt Cap (Rs. Cr.),133508,hindustanaeronauticsltd
1,Dividend Yield,1.38,hindustanaeronauticsltd
2,20D Avg Volume,1068560,hindustanaeronauticsltd
3,20D Avg Delivery(%),--,hindustanaeronauticsltd
4,Sector PE,30.39,hindustanaeronauticsltd
5,Book Value Per Share,577.68,hindustanaeronauticsltd
0,Open,- -,hindustanaeronauticsltd
1,Previous Close,- -,hindustanaeronauticsltd
2,Volume,- -,hindustanaeronauticsltd
3,Value(lacs),- -,hindustanaeronauticsltd
0,High,- -,hindustanaeronauticsltd
1,Low,- -,hindustanaeronauticsltd
2,ATP,- -,hindustanaeronauticsltd
3,Spot,- -,hindustanaeronauticsltd
0,Open,157.5,hindustancopper
1,Previous Close,157.35,hindustancopper
2,Volume,13281824.0,hindustancopper
3,Value (Lacs),21131.38,hindustancopper
4,i  VWAP,160.3,hindustancopper
5,Beta,,hindustancopper
0,High,163.7,hindustancopper
1,Low,155.3,hindustancopper
2,UC Limit,173.05,hindustancopper
3,LC Limit,141.65,hindustancopper
4,52 Week High,174.75,hindustancopper
5,52 Week Low,93.85,hindustancopper
0,TTM EPS See historical trend,2.95  (-25.95% YoY),hindustancopper
1,TTM PE See historical trend,53.93  (Average PE),hindustancopper
2,P/B See historical trend,9.68 (High P/B),hindustancopper
3,Face Value,5.00,hindustancopper
0,Mkt Cap (Rs. Cr.),15385,hindustancopper
1,Dividend Yield,0.58,hindustancopper
2,20D Avg Volume,10731967,hindustancopper
3,20D Avg Delivery(%),--,hindustancopper
4,Sector PE,45.16,hindustancopper
5,Book Value Per Share,16.43,hindustancopper
0,Open,- -,hindustancopper
1,Previous Close,- -,hindustancopper
2,Volume,- -,hindustancopper
3,Value(lacs),- -,hindustancopper
0,High,- -,hindustancopper
1,Low,- -,hindustancopper
2,ATP,- -,hindustancopper
3,Spot,- -,hindustancopper
0,Open,253.5,hindustanpetroleumcorporation
1,Previous Close,257.1,hindustanpetroleumcorporation
2,Volume,4886856.0,hindustanpetroleumcorporation
3,Value (Lacs),12598.31,hindustanpetroleumcorporation
4,i  VWAP,256.25,hindustanpetroleumcorporation
5,Beta,,hindustanpetroleumcorporation
0,High,259.3,hindustanpetroleumcorporation
1,Low,252.35,hindustanpetroleumcorporation
2,UC Limit,282.8,hindustanpetroleumcorporation
3,LC Limit,231.4,hindustanpetroleumcorporation
4,52 Week High,309.9,hindustanpetroleumcorporation
5,52 Week Low,200.05,hindustanpetroleumcorporation
0,TTM EPS See historical trend,58.81  (+355.37% YoY),hindustanpetroleumcorporation
1,TTM PE See historical trend,4.38  (Average PE),hindustanpetroleumcorporation
2,P/B See historical trend,0.88 (Low P/B),hindustanpetroleumcorporation
3,Face Value,10.00,hindustanpetroleumcorporation
0,Mkt Cap (Rs. Cr.),36570,hindustanpetroleumcorporation
1,Dividend Yield,0.00,hindustanpetroleumcorporation
2,20D Avg Volume,4933953,hindustanpetroleumcorporation
3,20D Avg Delivery(%),--,hindustanpetroleumcorporation
4,Sector PE,30.10,hindustanpetroleumcorporation
5,Book Value Per Share,291.87,hindustanpetroleumcorporation
0,Open,- -,hindustanpetroleumcorporation
1,Previous Close,- -,hindustanpetroleumcorporation
2,Volume,- -,hindustanpetroleumcorporation
3,Value(lacs),- -,hindustanpetroleumcorporation
0,High,- -,hindustanpetroleumcorporation
1,Low,- -,hindustanpetroleumcorporation
2,ATP,- -,hindustanpetroleumcorporation
3,Spot,- -,hindustanpetroleumcorporation
0,Open,2449.65,hindustanunilever
1,Previous Close,2488.65,hindustanunilever
2,Volume,1795159.0,hindustanunilever
3,Value (Lacs),44283.88,hindustanunilever
4,i  VWAP,2466.47,hindustanunilever
5,Beta,,hindustanunilever
0,High,2480.0,hindustanunilever
1,Low,2445.0,hindustanunilever
2,UC Limit,2737.5,hindustanunilever
3,LC Limit,2239.8,hindustanunilever
4,52 Week High,2769.65,hindustanunilever
5,52 Week Low,2393.0,hindustanunilever
0,TTM EPS See historical trend,43.81  (+12.36% YoY),hindustanunilever
1,TTM PE See historical trend,56.31  (Low PE),hindustanunilever
2,P/B See historical trend,11.81 (Average P/B),hindustanunilever
3,Face Value,1.00,hindustanunilever
0,Mkt Cap (Rs. Cr.),579609,hindustanunilever
1,Dividend Yield,1.58,hindustanunilever
2,20D Avg Volume,1567899,hindustanunilever
3,20D Avg Delivery(%),--,hindustanunilever
4,Sector PE,61.33,hindustanunilever
5,Book Value Per Share,208.92,hindustanunilever
0,Open,- -,hindustanunilever
1,Previous Close,- -,hindustanunilever
2,Volume,- -,hindustanunilever
3,Value(lacs),- -,hindustanunilever
