,0,1,2,3,4,5,6,Stock
41,Public Share Holding,,,,,,,bergerpaintsindia
42,No Of Shares (Crores),--,--,--,--,--,,bergerpaintsindia
43,Share Holding (%),--,--,--,--,--,,bergerpaintsindia
44,Promoters and Promoter Group Shareholding,,,,,,,bergerpaintsindia
45,a) Pledged/Encumbered,,,,,,,bergerpaintsindia
46,- Number of shares (Crores),--,--,--,--,--,,bergerpaintsindia
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,bergerpaintsindia
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,bergerpaintsindia
49,b) Non-encumbered,,,,,,,bergerpaintsindia
50,- Number of shares (Crores).,--,--,--,--,--,,bergerpaintsindia
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,bergerpaintsindia
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,bergerpaintsindia
0,Yearly Results of Bharat Electronics (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,bharatelectronics
1,Net Sales/Income from operations,17404.18,15368.18,13849.71,12636.58,11854.70,,bharatelectronics
2,Other Operating Income,330.26,--,258.98,331.09,309.47,,bharatelectronics
3,Total Income From Operations,17734.44,15368.18,14108.69,12967.67,12164.17,,bharatelectronics
4,EXPENDITURE,,,,,,,bharatelectronics
5,Consumption of Raw Materials,9392.99,8123.95,6717.52,5897.00,5315.92,,bharatelectronics
6,Purchase of Traded Goods,827.85,1053.49,1233.21,950.97,759.06,,bharatelectronics
7,Increase/Decrease in Stocks,-393.28,-280.28,-124.69,249.31,-130.68,,bharatelectronics
8,Power & Fuel,--,--,--,--,--,,bharatelectronics
9,Employees Cost,2317.34,2128.01,1955.89,2074.74,1895.14,,bharatelectronics
10,Depreciation,428.82,401.13,387.32,371.86,338.13,,bharatelectronics
11,Excise Duty,--,--,--,--,--,,bharatelectronics
12,Admin. And Selling Expenses,--,--,--,--,--,,bharatelectronics
13,R & D Expenses,--,--,--,--,--,,bharatelectronics
14,Provisions And Contingencies,--,--,--,--,--,,bharatelectronics
15,Exp. Capitalised,--,--,--,--,--,,bharatelectronics
16,Other Expenses,1503.66,1002.13,1116.25,1041.19,1418.50,,bharatelectronics
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",3657.06,2939.75,2823.19,2382.60,2568.10,,bharatelectronics
18,Other Income,280.80,231.54,124.96,99.40,72.99,,bharatelectronics
19,"P/L Before Int., Excpt. Items & Tax",3937.86,3171.29,2948.15,2482.00,2641.09,,bharatelectronics
20,Interest,14.95,5.05,6.37,3.60,12.75,,bharatelectronics
21,P/L Before Exceptional Items & Tax,3922.91,3166.24,2941.78,2478.40,2628.34,,bharatelectronics
22,Exceptional Items,--,--,--,--,--,,bharatelectronics
23,P/L Before Tax,3922.91,3166.24,2941.78,2478.40,2628.34,,bharatelectronics
24,Tax,982.56,811.78,872.44,685.77,780.31,,bharatelectronics
25,P/L After Tax from Ordinary Activities,2940.35,2354.46,2069.34,1792.63,1848.03,,bharatelectronics
26,Prior Year Adjustments,--,--,--,--,--,,bharatelectronics
27,Extra Ordinary Items,--,--,--,--,--,,bharatelectronics
28,Net Profit/(Loss) For the Period,2940.35,2354.46,2069.34,1792.63,1848.03,,bharatelectronics
29,Minority Interest,-1.82,-1.35,-0.82,-0.87,-0.27,,bharatelectronics
30,Share Of P/L Of Associates,45.89,45.76,30.42,32.09,38.64,,bharatelectronics
31,Net P/L After M.I & Associates,2984.42,2398.87,2098.94,1823.85,1886.40,,bharatelectronics
32,Equity Share Capital,730.98,243.66,243.66,243.66,243.66,,bharatelectronics
33,Reserves Excluding Revaluation Reserves,13130.65,12042.27,10815.92,9827.87,8967.84,,bharatelectronics
34,Equity Dividend Rate (%),--,--,--,--,--,,bharatelectronics
35,EPS Before Extra Ordinary,,,,,,,bharatelectronics
36,Basic EPS,4.09,9.85,8.62,7.49,7.74,,bharatelectronics
37,Diluted EPS,4.09,9.85,8.62,7.49,7.74,,bharatelectronics
38,EPS After Extra Ordinary,,,,,,,bharatelectronics
39,Basic EPS.,4.09,9.85,8.62,7.49,7.74,,bharatelectronics
40,Diluted EPS.,4.09,9.85,8.62,7.49,7.74,,bharatelectronics
41,Public Share Holding,,,,,,,bharatelectronics
42,No Of Shares (Crores),--,--,--,--,--,,bharatelectronics
43,Share Holding (%),--,--,--,--,--,,bharatelectronics
44,Promoters and Promoter Group Shareholding,,,,,,,bharatelectronics
45,a) Pledged/Encumbered,,,,,,,bharatelectronics
46,- Number of shares (Crores),--,--,--,--,--,,bharatelectronics
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,bharatelectronics
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,bharatelectronics
49,b) Non-encumbered,,,,,,,bharatelectronics
50,- Number of shares (Crores).,--,--,--,--,--,,bharatelectronics
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,bharatelectronics
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,bharatelectronics
0,Yearly Results of Bharat Forge (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,bharatforge
1,Net Sales/Income from operations,12910.26,10461.08,6336.26,8055.84,10145.73,,bharatforge
2,Other Operating Income,--,--,--,--,--,,bharatforge
3,Total Income From Operations,12910.26,10461.08,6336.26,8055.84,10145.73,,bharatforge
4,EXPENDITURE,,,,,,,bharatforge
5,Consumption of Raw Materials,6064.99,4617.58,2480.09,3118.66,4238.61,,bharatforge
6,Purchase of Traded Goods,166.40,188.31,173.72,405.53,351.10,,bharatforge
7,Increase/Decrease in Stocks,-270.04,-589.93,-19.65,52.34,-375.37,,bharatforge
8,Power & Fuel,--,--,--,--,--,,bharatforge
9,Employees Cost,1563.10,1464.68,1071.06,1195.46,1246.30,,bharatforge
10,Depreciation,735.59,730.30,612.16,547.72,520.79,,bharatforge
11,Excise Duty,--,--,--,--,--,,bharatforge
12,Admin. And Selling Expenses,--,--,--,--,--,,bharatforge
13,R & D Expenses,--,--,--,--,--,,bharatforge
14,Provisions And Contingencies,--,--,--,--,--,,bharatforge
15,Exp. Capitalised,--,--,--,--,--,,bharatforge
16,Other Expenses,3618.28,2764.50,1769.31,2169.15,2629.53,,bharatforge
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",1031.94,1285.63,249.58,566.99,1534.78,,bharatforge
18,Other Income,172.86,195.90,168.90,187.86,202.79,,bharatforge
19,"P/L Before Int., Excpt. Items & Tax",1204.79,1481.53,418.48,754.86,1737.57,,bharatforge
20,Interest,298.62,160.41,107.73,171.33,127.22,,bharatforge
21,P/L Before Exceptional Items & Tax,906.17,1321.13,310.75,583.53,1610.36,,bharatforge
22,Exceptional Items,-45.79,92.41,-306.23,-78.92,--,,bharatforge
23,P/L Before Tax,860.38,1413.53,4.52,504.61,1610.36,,bharatforge
24,Tax,318.56,303.45,101.51,112.46,566.39,,bharatforge
25,P/L After Tax from Ordinary Activities,541.83,1110.08,-96.99,392.15,1043.97,,bharatforge
26,Prior Year Adjustments,--,--,--,--,--,,bharatforge
27,Extra Ordinary Items,--,--,--,--,--,,bharatforge
28,Net Profit/(Loss) For the Period,541.83,1110.08,-96.99,392.15,1043.97,,bharatforge
29,Minority Interest,19.98,4.70,0.59,0.59,-0.42,,bharatforge
30,Share Of P/L Of Associates,-33.44,-33.02,-29.97,-42.90,-11.38,,bharatforge
31,Net P/L After M.I & Associates,528.36,1081.76,-126.38,349.83,1032.17,,bharatforge
32,Equity Share Capital,93.13,93.13,93.13,93.13,93.13,,bharatforge
33,Reserves Excluding Revaluation Reserves,6612.40,6477.55,5321.99,5126.61,5282.93,,bharatforge
34,Equity Dividend Rate (%),--,--,--,--,--,,bharatforge
35,EPS Before Extra Ordinary,,,,,,,bharatforge
36,Basic EPS,11.35,23.23,-2.71,7.51,22.17,,bharatforge
37,Diluted EPS,11.35,23.23,-2.71,7.51,22.17,,bharatforge
38,EPS After Extra Ordinary,,,,,,,bharatforge
39,Basic EPS.,11.35,23.23,-2.71,7.51,22.17,,bharatforge
40,Diluted EPS.,11.35,23.23,-2.71,7.51,22.17,,bharatforge
41,Public Share Holding,,,,,,,bharatforge
42,No Of Shares (Crores),--,--,--,--,--,,bharatforge
43,Share Holding (%),--,--,--,--,--,,bharatforge
44,Promoters and Promoter Group Shareholding,,,,,,,bharatforge
45,a) Pledged/Encumbered,,,,,,,bharatforge
46,- Number of shares (Crores),--,--,--,--,--,,bharatforge
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,bharatforge
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,bharatforge
49,b) Non-encumbered,,,,,,,bharatforge
50,- Number of shares (Crores).,--,--,--,--,--,,bharatforge
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,bharatforge
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,bharatforge
0,Yearly Results of Bharat Heavy Electricals (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,bharatheavyelectricals
1,Net Sales/Income from operations,23364.94,21211.09,17308.69,21490.01,29367.85,,bharatheavyelectricals
2,Other Operating Income,--,--,--,--,999.80,,bharatheavyelectricals
3,Total Income From Operations,23364.94,21211.09,17308.69,21490.01,30367.65,,bharatheavyelectricals
4,EXPENDITURE,,,,,,,bharatheavyelectricals
5,Consumption of Raw Materials,15953.69,9848.24,11071.03,14728.81,18849.62,,bharatheavyelectricals
6,Purchase of Traded Goods,--,4141.75,--,--,--,,bharatheavyelectricals
7,Increase/Decrease in Stocks,-57.15,532.41,510.86,-1015.56,-1071.67,,bharatheavyelectricals
8,Power & Fuel,--,--,--,--,--,,bharatheavyelectricals
9,Employees Cost,5700.63,5519.05,5378.15,5408.71,6268.92,,bharatheavyelectricals
10,Depreciation,260.34,314.12,473.25,503.27,475.74,,bharatheavyelectricals
11,Excise Duty,--,--,--,--,--,,bharatheavyelectricals
12,Admin. And Selling Expenses,--,--,--,--,--,,bharatheavyelectricals
13,R & D Expenses,--,--,--,--,--,,bharatheavyelectricals
14,Provisions And Contingencies,--,--,--,--,--,,bharatheavyelectricals
15,Exp. Capitalised,--,--,--,--,--,,bharatheavyelectricals
16,Other Expenses,1051.21,434.06,3489.94,2605.42,4182.85,,bharatheavyelectricals
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",456.22,421.46,-3614.54,-740.64,1662.19,,bharatheavyelectricals
18,Other Income,488.63,354.54,348.42,564.30,661.52,,bharatheavyelectricals
19,"P/L Before Int., Excpt. Items & Tax",944.85,776.00,-3266.12,-176.34,2323.71,,bharatheavyelectricals
20,Interest,521.43,355.96,373.95,508.45,288.01,,bharatheavyelectricals
21,P/L Before Exceptional Items & Tax,423.42,420.04,-3640.07,-684.79,2035.70,,bharatheavyelectricals
22,Exceptional Items,--,--,--,--,--,,bharatheavyelectricals
23,P/L Before Tax,423.42,420.04,-3640.07,-684.79,2035.70,,bharatheavyelectricals
24,Tax,2.05,25.75,-896.23,809.28,840.94,,bharatheavyelectricals
25,P/L After Tax from Ordinary Activities,421.37,394.29,-2743.84,-1494.07,1194.76,,bharatheavyelectricals
26,Prior Year Adjustments,--,--,--,--,--,,bharatheavyelectricals
27,Extra Ordinary Items,--,--,--,--,--,,bharatheavyelectricals
28,Net Profit/(Loss) For the Period,421.37,394.29,-2743.84,-1494.07,1194.76,,bharatheavyelectricals
29,Minority Interest,--,1.32,--,--,2.68,,bharatheavyelectricals
30,Share Of P/L Of Associates,56.02,50.42,44.14,25.72,-185.60,,bharatheavyelectricals
31,Net P/L After M.I & Associates,477.39,446.03,-2699.70,-1468.35,1011.84,,bharatheavyelectricals
32,Equity Share Capital,696.41,696.41,696.41,696.41,696.41,,bharatheavyelectricals
33,Reserves Excluding Revaluation Reserves,26131.62,25810.19,25287.25,27964.31,30207.93,,bharatheavyelectricals
34,Equity Dividend Rate (%),--,--,--,--,--,,bharatheavyelectricals
35,EPS Before Extra Ordinary,,,,,,,bharatheavyelectricals
36,Basic EPS,1.37,1.28,-7.75,-4.22,2.78,,bharatheavyelectricals
37,Diluted EPS,1.37,1.28,-7.75,-4.22,2.78,,bharatheavyelectricals
38,EPS After Extra Ordinary,,,,,,,bharatheavyelectricals
39,Basic EPS.,1.37,1.28,-7.75,-4.22,2.78,,bharatheavyelectricals
40,Diluted EPS.,1.37,1.28,-7.75,-4.22,2.78,,bharatheavyelectricals
41,Public Share Holding,,,,,,,bharatheavyelectricals
42,No Of Shares (Crores),--,--,--,--,--,,bharatheavyelectricals
43,Share Holding (%),--,--,--,--,--,,bharatheavyelectricals
44,Promoters and Promoter Group Shareholding,,,,,,,bharatheavyelectricals
45,a) Pledged/Encumbered,,,,,,,bharatheavyelectricals
46,- Number of shares (Crores),--,--,--,--,--,,bharatheavyelectricals
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,bharatheavyelectricals
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,bharatheavyelectricals
49,b) Non-encumbered,,,,,,,bharatheavyelectricals
50,- Number of shares (Crores).,--,--,--,--,--,,bharatheavyelectricals
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,bharatheavyelectricals
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,bharatheavyelectricals
0,Yearly Results of Bharat Petroleum Corporation (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,bharatpetroleumcorporation
1,Net Sales/Income from operations,473187.18,346791.08,230162.63,284571.90,298225.59,,bharatpetroleumcorporation
2,Other Operating Income,--,--,--,--,--,,bharatpetroleumcorporation
3,Total Income From Operations,473187.18,346791.08,230162.63,284571.90,298225.59,,bharatpetroleumcorporation
4,EXPENDITURE,,,,,,,bharatpetroleumcorporation
5,Consumption of Raw Materials,234305.39,163541.19,78778.04,121896.01,130693.29,,bharatpetroleumcorporation
6,Purchase of Traded Goods,199884.14,143901.70,112364.28,131769.19,132055.42,,bharatpetroleumcorporation
7,Increase/Decrease in Stocks,-977.24,-4041.62,-3743.56,-1073.07,-1606.26,,bharatpetroleumcorporation
8,Power & Fuel,--,--,--,--,--,,bharatpetroleumcorporation
9,Employees Cost,2775.01,3408.00,4856.35,4020.51,3984.81,,bharatpetroleumcorporation
10,Depreciation,6368.82,5434.35,4334.21,4080.09,3417.77,,bharatpetroleumcorporation
11,Excise Duty,--,--,--,--,--,,bharatpetroleumcorporation
12,Admin. And Selling Expenses,--,--,--,--,--,,bharatpetroleumcorporation
13,R & D Expenses,--,--,--,--,--,,bharatpetroleumcorporation
14,Provisions And Contingencies,--,--,--,--,--,,bharatpetroleumcorporation
15,Exp. Capitalised,--,--,--,--,--,,bharatpetroleumcorporation
16,Other Expenses,26311.77,20844.51,16611.15,19610.24,17986.10,,bharatpetroleumcorporation
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",4519.29,13702.95,16962.16,4268.93,11694.46,,bharatpetroleumcorporation
18,Other Income,1498.22,2268.54,2253.04,1929.33,2037.54,,bharatpetroleumcorporation
19,"P/L Before Int., Excpt. Items & Tax",6017.51,15971.49,19215.20,6198.26,13732.00,,bharatpetroleumcorporation
20,Interest,3745.38,2605.64,1723.41,2637.01,1763.95,,bharatpetroleumcorporation
21,P/L Before Exceptional Items & Tax,2272.13,13365.85,17491.79,3561.25,11968.05,,bharatpetroleumcorporation
22,Exceptional Items,-1642.92,1135.15,5265.76,-1310.35,--,,bharatpetroleumcorporation
23,P/L Before Tax,629.21,14501.00,22757.55,2250.90,11968.05,,bharatpetroleumcorporation
24,Tax,690.08,4355.23,5112.19,-14.21,4377.52,,bharatpetroleumcorporation
25,P/L After Tax from Ordinary Activities,-60.87,10145.77,17645.36,2265.11,7590.53,,bharatpetroleumcorporation
26,Prior Year Adjustments,--,--,--,--,--,,bharatpetroleumcorporation
27,Extra Ordinary Items,--,--,--,--,--,,bharatpetroleumcorporation
28,Net Profit/(Loss) For the Period,-60.87,10145.77,17645.36,2265.11,7590.53,,bharatpetroleumcorporation
29,Minority Interest,--,--,-1154.85,-610.42,-725.55,,bharatpetroleumcorporation
30,Share Of P/L Of Associates,2191.92,1535.73,-325.53,1400.67,937.32,,bharatpetroleumcorporation
31,Net P/L After M.I & Associates,2131.05,11681.50,16164.98,3055.36,7802.30,,bharatpetroleumcorporation
32,Equity Share Capital,2129.45,2129.45,2092.91,1966.88,1966.88,,bharatpetroleumcorporation
33,Reserves Excluding Revaluation Reserves,51392.91,49776.17,50605.68,34565.45,36797.84,,bharatpetroleumcorporation
34,Equity Dividend Rate (%),--,--,--,--,--,,bharatpetroleumcorporation
35,EPS Before Extra Ordinary,,,,,,,bharatpetroleumcorporation
36,Basic EPS,10.01,54.91,81.87,15.53,38.67,,bharatpetroleumcorporation
37,Diluted EPS,10.01,54.91,81.60,15.53,38.67,,bharatpetroleumcorporation
38,EPS After Extra Ordinary,,,,,,,bharatpetroleumcorporation
39,Basic EPS.,10.01,54.91,81.87,15.53,38.67,,bharatpetroleumcorporation
40,Diluted EPS.,10.01,54.91,81.60,15.53,38.67,,bharatpetroleumcorporation
41,Public Share Holding,,,,,,,bharatpetroleumcorporation
42,No Of Shares (Crores),--,--,--,--,--,,bharatpetroleumcorporation
43,Share Holding (%),--,--,--,--,--,,bharatpetroleumcorporation
44,Promoters and Promoter Group Shareholding,,,,,,,bharatpetroleumcorporation
45,a) Pledged/Encumbered,,,,,,,bharatpetroleumcorporation
46,- Number of shares (Crores),--,--,--,--,--,,bharatpetroleumcorporation
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,bharatpetroleumcorporation
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,bharatpetroleumcorporation
49,b) Non-encumbered,,,,,,,bharatpetroleumcorporation
50,- Number of shares (Crores).,--,--,--,--,--,,bharatpetroleumcorporation
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,bharatpetroleumcorporation
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,bharatpetroleumcorporation
0,Yearly Results of Bharti Airtel (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,bhartiairtel
1,Net Sales/Income from operations,139144.80,116546.90,100615.80,87539.00,80780.20,,bhartiairtel
2,Other Operating Income,--,--,--,--,--,,bhartiairtel
3,Total Income From Operations,139144.80,116546.90,100615.80,87539.00,80780.20,,bhartiairtel
4,EXPENDITURE,,,,,,,bhartiairtel
5,Consumption of Raw Materials,--,--,--,--,--,,bhartiairtel
6,Purchase of Traded Goods,--,--,--,--,--,,bhartiairtel
7,Increase/Decrease in Stocks,--,--,--,--,--,,bhartiairtel
8,Power & Fuel,--,--,--,--,--,,bhartiairtel
9,Employees Cost,4830.80,4433.30,4114.60,3807.20,3797.50,,bhartiairtel
10,Depreciation,36431.80,33090.70,29404.40,27689.60,21347.50,,bhartiairtel
11,Excise Duty,--,--,--,--,--,,bhartiairtel
12,Admin. And Selling Expenses,7245.40,5303.50,3800.90,3432.50,4127.70,,bhartiairtel
13,R & D Expenses,--,--,--,--,--,,bhartiairtel
14,Provisions And Contingencies,--,--,--,--,--,,bhartiairtel
15,Exp. Capitalised,--,--,--,--,--,,bhartiairtel
16,Other Expenses,55795.10,49276.20,47328.60,42512.20,47225.50,,bhartiairtel
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",34841.70,24443.20,15967.30,10097.50,4282.00,,bhartiairtel
18,Other Income,936.60,534.30,642.80,324.80,291.20,,bhartiairtel
19,"P/L Before Int., Excpt. Items & Tax",35778.30,24977.50,16610.10,10422.30,4573.20,,bhartiairtel
20,Interest,19299.90,16616.20,15091.00,12382.00,9589.40,,bhartiairtel
21,P/L Before Exceptional Items & Tax,16478.40,8361.30,1519.10,-1959.70,-5016.20,,bhartiairtel
22,Exceptional Items,-669.80,1698.60,-15914.50,-40234.40,2928.80,,bhartiairtel
23,P/L Before Tax,15808.60,10059.90,-14395.40,-42194.10,-2087.40,,bhartiairtel
24,Tax,4273.30,4177.90,8932.50,-12182.30,-3419.30,,bhartiairtel
25,P/L After Tax from Ordinary Activities,11535.30,5882.00,-23327.90,-30011.80,1331.90,,bhartiairtel
26,Prior Year Adjustments,--,--,--,--,--,,bhartiairtel
27,Extra Ordinary Items,--,--,11056.70,--,--,,bhartiairtel
28,Net Profit/(Loss) For the Period,11535.30,5882.00,-12271.20,-30011.80,1331.90,,bhartiairtel
29,Minority Interest,-3941.50,-4050.30,-2719.50,-1519.00,-1278.00,,bhartiairtel
30,Share Of P/L Of Associates,752.10,2423.20,-92.80,-652.40,355.60,,bhartiairtel
31,Net P/L After M.I & Associates,8345.90,4254.90,-15083.50,-32183.20,409.50,,bhartiairtel
32,Equity Share Capital,2836.60,2795.00,2746.00,2727.80,1998.70,,bhartiairtel
33,Reserves Excluding Revaluation Reserves,87783.40,63759.30,56206.70,74417.00,69423.50,,bhartiairtel
34,Equity Dividend Rate (%),--,--,--,--,--,,bhartiairtel
35,EPS Before Extra Ordinary,,,,,,,bhartiairtel
36,Basic EPS,14.80,7.67,-27.65,-63.41,1.02,,bhartiairtel
37,Diluted EPS,14.57,7.63,-27.65,-63.41,1.02,,bhartiairtel
38,EPS After Extra Ordinary,,,,,,,bhartiairtel
39,Basic EPS.,14.80,7.67,-27.65,-63.41,1.02,,bhartiairtel
40,Diluted EPS.,14.57,7.63,-27.65,-63.41,1.02,,bhartiairtel
41,Public Share Holding,,,,,,,bhartiairtel
42,No Of Shares (Crores),--,--,--,--,--,,bhartiairtel
43,Share Holding (%),--,--,--,--,--,,bhartiairtel
44,Promoters and Promoter Group Shareholding,,,,,,,bhartiairtel
45,a) Pledged/Encumbered,,,,,,,bhartiairtel
46,- Number of shares (Crores),--,--,--,--,--,,bhartiairtel
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,bhartiairtel
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,bhartiairtel
