,0,1,2,3,4,5,6,Year,Stock
8,Net Inc/Dec In Cash And Cash Equivalents,-27.60,-342.68,358.53,59.90,11.28,,2020,nmdc
9,Cash And Cash Equivalents Begin of Year,120.60,464.10,105.57,45.67,34.39,,2020,nmdc
10,Cash And Cash Equivalents End Of Year,93.00,121.42,464.10,105.57,45.67,,2020,nmdc
0,Cash Flow of NMDC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,nmdc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,nmdc
2,Net Profit/Loss Before Extraordinary Items And Tax,7646.61,12973.33,8896.05,6115.03,7193.38,,2021,nmdc
3,Net CashFlow From Operating Activities,2465.61,7639.36,7266.11,2125.97,4096.64,,2021,nmdc
4,Net Cash Used In Investing Activities,43.29,-5065.75,-4316.28,-312.76,-789.23,,2021,nmdc
5,Net Cash Used From Financing Activities,-2536.50,-2916.29,-2591.30,-1753.31,-3296.13,,2021,nmdc
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2021,nmdc
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,nmdc
8,Net Inc/Dec In Cash And Cash Equivalents,-27.60,-342.68,358.53,59.90,11.28,,2021,nmdc
9,Cash And Cash Equivalents Begin of Year,120.60,464.10,105.57,45.67,34.39,,2021,nmdc
10,Cash And Cash Equivalents End Of Year,93.00,121.42,464.10,105.57,45.67,,2021,nmdc
0,Cash Flow of NMDC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,nmdc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,nmdc
2,Net Profit/Loss Before Extraordinary Items And Tax,7646.61,12973.33,8896.05,6115.03,7193.38,,2022,nmdc
3,Net CashFlow From Operating Activities,2465.61,7639.36,7266.11,2125.97,4096.64,,2022,nmdc
4,Net Cash Used In Investing Activities,43.29,-5065.75,-4316.28,-312.76,-789.23,,2022,nmdc
5,Net Cash Used From Financing Activities,-2536.50,-2916.29,-2591.30,-1753.31,-3296.13,,2022,nmdc
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2022,nmdc
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,nmdc
8,Net Inc/Dec In Cash And Cash Equivalents,-27.60,-342.68,358.53,59.90,11.28,,2022,nmdc
9,Cash And Cash Equivalents Begin of Year,120.60,464.10,105.57,45.67,34.39,,2022,nmdc
10,Cash And Cash Equivalents End Of Year,93.00,121.42,464.10,105.57,45.67,,2022,nmdc
0,Cash Flow of NMDC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,nmdc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,nmdc
2,Net Profit/Loss Before Extraordinary Items And Tax,7646.61,12973.33,8896.05,6115.03,7193.38,,2023,nmdc
3,Net CashFlow From Operating Activities,2465.61,7639.36,7266.11,2125.97,4096.64,,2023,nmdc
4,Net Cash Used In Investing Activities,43.29,-5065.75,-4316.28,-312.76,-789.23,,2023,nmdc
5,Net Cash Used From Financing Activities,-2536.50,-2916.29,-2591.30,-1753.31,-3296.13,,2023,nmdc
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2023,nmdc
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,nmdc
8,Net Inc/Dec In Cash And Cash Equivalents,-27.60,-342.68,358.53,59.90,11.28,,2023,nmdc
9,Cash And Cash Equivalents Begin of Year,120.60,464.10,105.57,45.67,34.39,,2023,nmdc
10,Cash And Cash Equivalents End Of Year,93.00,121.42,464.10,105.57,45.67,,2023,nmdc
0,Cash Flow of Piramal Enterprises (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,piramalenterprises
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,piramalenterprises
2,Net Profit/Loss Before Extraordinary Items And Tax,-2464.34,2024.68,3058.48,917.56,2471.48,,2018,piramalenterprises
3,Net CashFlow From Operating Activities,1359.34,8749.59,3664.54,7516.34,-11611.16,,2018,piramalenterprises
4,Net Cash Used In Investing Activities,-351.24,-2226.18,-2772.25,7468.69,-826.51,,2018,piramalenterprises
5,Net Cash Used From Financing Activities,-3324.53,-6987.97,2071.58,-13018.56,10751.82,,2018,piramalenterprises
6,Foreign Exchange Gains / Losses,0.00,-2.05,-4.22,21.87,12.18,,2018,piramalenterprises
7,Adjustments On Amalgamation Merger Demerger Others,-238.63,1166.59,10.42,0.00,-5.71,,2018,piramalenterprises
8,Net Inc/Dec In Cash And Cash Equivalents,-2555.06,699.98,2970.07,1988.34,-1679.38,,2018,piramalenterprises
9,Cash And Cash Equivalents Begin of Year,6284.06,5581.65,2611.58,623.24,2302.62,,2018,piramalenterprises
10,Cash And Cash Equivalents End Of Year,3729.00,6281.63,5581.65,2611.58,623.24,,2018,piramalenterprises
0,Cash Flow of Piramal Enterprises (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,piramalenterprises
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,piramalenterprises
2,Net Profit/Loss Before Extraordinary Items And Tax,-2464.34,2024.68,3058.48,917.56,2471.48,,2019,piramalenterprises
3,Net CashFlow From Operating Activities,1359.34,8749.59,3664.54,7516.34,-11611.16,,2019,piramalenterprises
4,Net Cash Used In Investing Activities,-351.24,-2226.18,-2772.25,7468.69,-826.51,,2019,piramalenterprises
5,Net Cash Used From Financing Activities,-3324.53,-6987.97,2071.58,-13018.56,10751.82,,2019,piramalenterprises
6,Foreign Exchange Gains / Losses,0.00,-2.05,-4.22,21.87,12.18,,2019,piramalenterprises
7,Adjustments On Amalgamation Merger Demerger Others,-238.63,1166.59,10.42,0.00,-5.71,,2019,piramalenterprises
8,Net Inc/Dec In Cash And Cash Equivalents,-2555.06,699.98,2970.07,1988.34,-1679.38,,2019,piramalenterprises
9,Cash And Cash Equivalents Begin of Year,6284.06,5581.65,2611.58,623.24,2302.62,,2019,piramalenterprises
10,Cash And Cash Equivalents End Of Year,3729.00,6281.63,5581.65,2611.58,623.24,,2019,piramalenterprises
0,Cash Flow of Piramal Enterprises (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,piramalenterprises
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,piramalenterprises
2,Net Profit/Loss Before Extraordinary Items And Tax,-2464.34,2024.68,3058.48,917.56,2471.48,,2020,piramalenterprises
3,Net CashFlow From Operating Activities,1359.34,8749.59,3664.54,7516.34,-11611.16,,2020,piramalenterprises
4,Net Cash Used In Investing Activities,-351.24,-2226.18,-2772.25,7468.69,-826.51,,2020,piramalenterprises
5,Net Cash Used From Financing Activities,-3324.53,-6987.97,2071.58,-13018.56,10751.82,,2020,piramalenterprises
6,Foreign Exchange Gains / Losses,0.00,-2.05,-4.22,21.87,12.18,,2020,piramalenterprises
7,Adjustments On Amalgamation Merger Demerger Others,-238.63,1166.59,10.42,0.00,-5.71,,2020,piramalenterprises
8,Net Inc/Dec In Cash And Cash Equivalents,-2555.06,699.98,2970.07,1988.34,-1679.38,,2020,piramalenterprises
9,Cash And Cash Equivalents Begin of Year,6284.06,5581.65,2611.58,623.24,2302.62,,2020,piramalenterprises
10,Cash And Cash Equivalents End Of Year,3729.00,6281.63,5581.65,2611.58,623.24,,2020,piramalenterprises
0,Cash Flow of Piramal Enterprises (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,piramalenterprises
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,piramalenterprises
2,Net Profit/Loss Before Extraordinary Items And Tax,-2464.34,2024.68,3058.48,917.56,2471.48,,2021,piramalenterprises
3,Net CashFlow From Operating Activities,1359.34,8749.59,3664.54,7516.34,-11611.16,,2021,piramalenterprises
4,Net Cash Used In Investing Activities,-351.24,-2226.18,-2772.25,7468.69,-826.51,,2021,piramalenterprises
5,Net Cash Used From Financing Activities,-3324.53,-6987.97,2071.58,-13018.56,10751.82,,2021,piramalenterprises
6,Foreign Exchange Gains / Losses,0.00,-2.05,-4.22,21.87,12.18,,2021,piramalenterprises
7,Adjustments On Amalgamation Merger Demerger Others,-238.63,1166.59,10.42,0.00,-5.71,,2021,piramalenterprises
8,Net Inc/Dec In Cash And Cash Equivalents,-2555.06,699.98,2970.07,1988.34,-1679.38,,2021,piramalenterprises
9,Cash And Cash Equivalents Begin of Year,6284.06,5581.65,2611.58,623.24,2302.62,,2021,piramalenterprises
10,Cash And Cash Equivalents End Of Year,3729.00,6281.63,5581.65,2611.58,623.24,,2021,piramalenterprises
0,Cash Flow of Piramal Enterprises (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,piramalenterprises
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,piramalenterprises
2,Net Profit/Loss Before Extraordinary Items And Tax,-2464.34,2024.68,3058.48,917.56,2471.48,,2022,piramalenterprises
3,Net CashFlow From Operating Activities,1359.34,8749.59,3664.54,7516.34,-11611.16,,2022,piramalenterprises
4,Net Cash Used In Investing Activities,-351.24,-2226.18,-2772.25,7468.69,-826.51,,2022,piramalenterprises
5,Net Cash Used From Financing Activities,-3324.53,-6987.97,2071.58,-13018.56,10751.82,,2022,piramalenterprises
6,Foreign Exchange Gains / Losses,0.00,-2.05,-4.22,21.87,12.18,,2022,piramalenterprises
7,Adjustments On Amalgamation Merger Demerger Others,-238.63,1166.59,10.42,0.00,-5.71,,2022,piramalenterprises
8,Net Inc/Dec In Cash And Cash Equivalents,-2555.06,699.98,2970.07,1988.34,-1679.38,,2022,piramalenterprises
9,Cash And Cash Equivalents Begin of Year,6284.06,5581.65,2611.58,623.24,2302.62,,2022,piramalenterprises
10,Cash And Cash Equivalents End Of Year,3729.00,6281.63,5581.65,2611.58,623.24,,2022,piramalenterprises
0,Cash Flow of Piramal Enterprises (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,piramalenterprises
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,piramalenterprises
2,Net Profit/Loss Before Extraordinary Items And Tax,-2464.34,2024.68,3058.48,917.56,2471.48,,2023,piramalenterprises
3,Net CashFlow From Operating Activities,1359.34,8749.59,3664.54,7516.34,-11611.16,,2023,piramalenterprises
4,Net Cash Used In Investing Activities,-351.24,-2226.18,-2772.25,7468.69,-826.51,,2023,piramalenterprises
5,Net Cash Used From Financing Activities,-3324.53,-6987.97,2071.58,-13018.56,10751.82,,2023,piramalenterprises
6,Foreign Exchange Gains / Losses,0.00,-2.05,-4.22,21.87,12.18,,2023,piramalenterprises
7,Adjustments On Amalgamation Merger Demerger Others,-238.63,1166.59,10.42,0.00,-5.71,,2023,piramalenterprises
8,Net Inc/Dec In Cash And Cash Equivalents,-2555.06,699.98,2970.07,1988.34,-1679.38,,2023,piramalenterprises
9,Cash And Cash Equivalents Begin of Year,6284.06,5581.65,2611.58,623.24,2302.62,,2023,piramalenterprises
10,Cash And Cash Equivalents End Of Year,3729.00,6281.63,5581.65,2611.58,623.24,,2023,piramalenterprises
0,Cash Flow of Trent (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,trent
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,trent
2,Net Profit/Loss Before Extraordinary Items And Tax,555.13,-138.66,-203.81,164.99,168.47,,2018,trent
3,Net CashFlow From Operating Activities,594.88,58.48,373.84,355.31,20.98,,2018,trent
4,Net Cash Used In Investing Activities,-102.64,56.03,15.65,-827.76,-37.04,,2018,trent
5,Net Cash Used From Financing Activities,-491.40,-107.98,-371.92,464.13,37.47,,2018,trent
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2018,trent
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,-0.01,0.01,,2018,trent
8,Net Inc/Dec In Cash And Cash Equivalents,0.84,6.53,17.57,-8.33,21.42,,2018,trent
9,Cash And Cash Equivalents Begin of Year,82.39,75.63,56.00,69.74,32.81,,2018,trent
10,Cash And Cash Equivalents End Of Year,83.23,82.16,73.57,61.41,54.23,,2018,trent
0,Cash Flow of Trent (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,trent
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,trent
2,Net Profit/Loss Before Extraordinary Items And Tax,555.13,-138.66,-203.81,164.99,168.47,,2019,trent
3,Net CashFlow From Operating Activities,594.88,58.48,373.84,355.31,20.98,,2019,trent
4,Net Cash Used In Investing Activities,-102.64,56.03,15.65,-827.76,-37.04,,2019,trent
5,Net Cash Used From Financing Activities,-491.40,-107.98,-371.92,464.13,37.47,,2019,trent
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2019,trent
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,-0.01,0.01,,2019,trent
8,Net Inc/Dec In Cash And Cash Equivalents,0.84,6.53,17.57,-8.33,21.42,,2019,trent
9,Cash And Cash Equivalents Begin of Year,82.39,75.63,56.00,69.74,32.81,,2019,trent
10,Cash And Cash Equivalents End Of Year,83.23,82.16,73.57,61.41,54.23,,2019,trent
0,Cash Flow of Trent (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,trent
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,trent
2,Net Profit/Loss Before Extraordinary Items And Tax,555.13,-138.66,-203.81,164.99,168.47,,2020,trent
3,Net CashFlow From Operating Activities,594.88,58.48,373.84,355.31,20.98,,2020,trent
4,Net Cash Used In Investing Activities,-102.64,56.03,15.65,-827.76,-37.04,,2020,trent
5,Net Cash Used From Financing Activities,-491.40,-107.98,-371.92,464.13,37.47,,2020,trent
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2020,trent
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,-0.01,0.01,,2020,trent
8,Net Inc/Dec In Cash And Cash Equivalents,0.84,6.53,17.57,-8.33,21.42,,2020,trent
9,Cash And Cash Equivalents Begin of Year,82.39,75.63,56.00,69.74,32.81,,2020,trent
10,Cash And Cash Equivalents End Of Year,83.23,82.16,73.57,61.41,54.23,,2020,trent
0,Cash Flow of Trent (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,trent
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,trent
2,Net Profit/Loss Before Extraordinary Items And Tax,555.13,-138.66,-203.81,164.99,168.47,,2021,trent
3,Net CashFlow From Operating Activities,594.88,58.48,373.84,355.31,20.98,,2021,trent
4,Net Cash Used In Investing Activities,-102.64,56.03,15.65,-827.76,-37.04,,2021,trent
5,Net Cash Used From Financing Activities,-491.40,-107.98,-371.92,464.13,37.47,,2021,trent
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2021,trent
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,-0.01,0.01,,2021,trent
8,Net Inc/Dec In Cash And Cash Equivalents,0.84,6.53,17.57,-8.33,21.42,,2021,trent
9,Cash And Cash Equivalents Begin of Year,82.39,75.63,56.00,69.74,32.81,,2021,trent
10,Cash And Cash Equivalents End Of Year,83.23,82.16,73.57,61.41,54.23,,2021,trent
0,Cash Flow of Trent (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,trent
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,trent
2,Net Profit/Loss Before Extraordinary Items And Tax,555.13,-138.66,-203.81,164.99,168.47,,2022,trent
3,Net CashFlow From Operating Activities,594.88,58.48,373.84,355.31,20.98,,2022,trent
4,Net Cash Used In Investing Activities,-102.64,56.03,15.65,-827.76,-37.04,,2022,trent
5,Net Cash Used From Financing Activities,-491.40,-107.98,-371.92,464.13,37.47,,2022,trent
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2022,trent
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,-0.01,0.01,,2022,trent
8,Net Inc/Dec In Cash And Cash Equivalents,0.84,6.53,17.57,-8.33,21.42,,2022,trent
9,Cash And Cash Equivalents Begin of Year,82.39,75.63,56.00,69.74,32.81,,2022,trent
10,Cash And Cash Equivalents End Of Year,83.23,82.16,73.57,61.41,54.23,,2022,trent
0,Cash Flow of Trent (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,trent
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,trent
2,Net Profit/Loss Before Extraordinary Items And Tax,555.13,-138.66,-203.81,164.99,168.47,,2023,trent
3,Net CashFlow From Operating Activities,594.88,58.48,373.84,355.31,20.98,,2023,trent
4,Net Cash Used In Investing Activities,-102.64,56.03,15.65,-827.76,-37.04,,2023,trent
5,Net Cash Used From Financing Activities,-491.40,-107.98,-371.92,464.13,37.47,,2023,trent
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2023,trent
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,-0.01,0.01,,2023,trent
8,Net Inc/Dec In Cash And Cash Equivalents,0.84,6.53,17.57,-8.33,21.42,,2023,trent
9,Cash And Cash Equivalents Begin of Year,82.39,75.63,56.00,69.74,32.81,,2023,trent
10,Cash And Cash Equivalents End Of Year,83.23,82.16,73.57,61.41,54.23,,2023,trent
0,Cash Flow of Vedanta (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,vedanta
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,vedanta
2,Net Profit/Loss Before Extraordinary Items And Tax,20276.00,32964.00,17213.00,-8259.00,13560.00,,2018,vedanta
3,Net CashFlow From Operating Activities,33065.00,34963.00,23980.00,19300.00,23754.00,,2018,vedanta
4,Net Cash Used In Investing Activities,-693.00,-2253.00,-6750.00,-5894.00,-10530.00,,2018,vedanta
5,Net Cash Used From Financing Activities,-34142.00,-28903.00,-17565.00,-15547.00,-10242.00,,2018,vedanta
6,Foreign Exchange Gains / Losses,25.00,10.00,72.00,-31.00,-64.00,,2018,vedanta
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,vedanta
8,Net Inc/Dec In Cash And Cash Equivalents,-1745.00,3817.00,-263.00,-2172.00,2918.00,,2018,vedanta
9,Cash And Cash Equivalents Begin of Year,8671.00,4854.00,5117.00,7289.00,4467.00,,2018,vedanta
10,Cash And Cash Equivalents End Of Year,6926.00,8671.00,4854.00,5117.00,7385.00,,2018,vedanta
0,Cash Flow of Vedanta (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,vedanta
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,vedanta
2,Net Profit/Loss Before Extraordinary Items And Tax,20276.00,32964.00,17213.00,-8259.00,13560.00,,2019,vedanta
3,Net CashFlow From Operating Activities,33065.00,34963.00,23980.00,19300.00,23754.00,,2019,vedanta
4,Net Cash Used In Investing Activities,-693.00,-2253.00,-6750.00,-5894.00,-10530.00,,2019,vedanta
5,Net Cash Used From Financing Activities,-34142.00,-28903.00,-17565.00,-15547.00,-10242.00,,2019,vedanta
6,Foreign Exchange Gains / Losses,25.00,10.00,72.00,-31.00,-64.00,,2019,vedanta
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,vedanta
8,Net Inc/Dec In Cash And Cash Equivalents,-1745.00,3817.00,-263.00,-2172.00,2918.00,,2019,vedanta
9,Cash And Cash Equivalents Begin of Year,8671.00,4854.00,5117.00,7289.00,4467.00,,2019,vedanta
10,Cash And Cash Equivalents End Of Year,6926.00,8671.00,4854.00,5117.00,7385.00,,2019,vedanta
0,Cash Flow of Vedanta (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,vedanta
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,vedanta
2,Net Profit/Loss Before Extraordinary Items And Tax,20276.00,32964.00,17213.00,-8259.00,13560.00,,2020,vedanta
3,Net CashFlow From Operating Activities,33065.00,34963.00,23980.00,19300.00,23754.00,,2020,vedanta
4,Net Cash Used In Investing Activities,-693.00,-2253.00,-6750.00,-5894.00,-10530.00,,2020,vedanta
5,Net Cash Used From Financing Activities,-34142.00,-28903.00,-17565.00,-15547.00,-10242.00,,2020,vedanta
6,Foreign Exchange Gains / Losses,25.00,10.00,72.00,-31.00,-64.00,,2020,vedanta
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,vedanta
8,Net Inc/Dec In Cash And Cash Equivalents,-1745.00,3817.00,-263.00,-2172.00,2918.00,,2020,vedanta
9,Cash And Cash Equivalents Begin of Year,8671.00,4854.00,5117.00,7289.00,4467.00,,2020,vedanta
10,Cash And Cash Equivalents End Of Year,6926.00,8671.00,4854.00,5117.00,7385.00,,2020,vedanta
0,Cash Flow of Vedanta (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,vedanta
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,vedanta
2,Net Profit/Loss Before Extraordinary Items And Tax,20276.00,32964.00,17213.00,-8259.00,13560.00,,2021,vedanta
3,Net CashFlow From Operating Activities,33065.00,34963.00,23980.00,19300.00,23754.00,,2021,vedanta
4,Net Cash Used In Investing Activities,-693.00,-2253.00,-6750.00,-5894.00,-10530.00,,2021,vedanta
5,Net Cash Used From Financing Activities,-34142.00,-28903.00,-17565.00,-15547.00,-10242.00,,2021,vedanta
6,Foreign Exchange Gains / Losses,25.00,10.00,72.00,-31.00,-64.00,,2021,vedanta
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,vedanta
8,Net Inc/Dec In Cash And Cash Equivalents,-1745.00,3817.00,-263.00,-2172.00,2918.00,,2021,vedanta
9,Cash And Cash Equivalents Begin of Year,8671.00,4854.00,5117.00,7289.00,4467.00,,2021,vedanta
10,Cash And Cash Equivalents End Of Year,6926.00,8671.00,4854.00,5117.00,7385.00,,2021,vedanta
0,Cash Flow of Vedanta (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,vedanta
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,vedanta
2,Net Profit/Loss Before Extraordinary Items And Tax,20276.00,32964.00,17213.00,-8259.00,13560.00,,2022,vedanta
3,Net CashFlow From Operating Activities,33065.00,34963.00,23980.00,19300.00,23754.00,,2022,vedanta
4,Net Cash Used In Investing Activities,-693.00,-2253.00,-6750.00,-5894.00,-10530.00,,2022,vedanta
5,Net Cash Used From Financing Activities,-34142.00,-28903.00,-17565.00,-15547.00,-10242.00,,2022,vedanta
6,Foreign Exchange Gains / Losses,25.00,10.00,72.00,-31.00,-64.00,,2022,vedanta
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,vedanta
8,Net Inc/Dec In Cash And Cash Equivalents,-1745.00,3817.00,-263.00,-2172.00,2918.00,,2022,vedanta
9,Cash And Cash Equivalents Begin of Year,8671.00,4854.00,5117.00,7289.00,4467.00,,2022,vedanta
10,Cash And Cash Equivalents End Of Year,6926.00,8671.00,4854.00,5117.00,7385.00,,2022,vedanta
0,Cash Flow of Vedanta (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,vedanta
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,vedanta
2,Net Profit/Loss Before Extraordinary Items And Tax,20276.00,32964.00,17213.00,-8259.00,13560.00,,2023,vedanta
3,Net CashFlow From Operating Activities,33065.00,34963.00,23980.00,19300.00,23754.00,,2023,vedanta
4,Net Cash Used In Investing Activities,-693.00,-2253.00,-6750.00,-5894.00,-10530.00,,2023,vedanta
5,Net Cash Used From Financing Activities,-34142.00,-28903.00,-17565.00,-15547.00,-10242.00,,2023,vedanta
6,Foreign Exchange Gains / Losses,25.00,10.00,72.00,-31.00,-64.00,,2023,vedanta
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,vedanta
8,Net Inc/Dec In Cash And Cash Equivalents,-1745.00,3817.00,-263.00,-2172.00,2918.00,,2023,vedanta
9,Cash And Cash Equivalents Begin of Year,8671.00,4854.00,5117.00,7289.00,4467.00,,2023,vedanta
10,Cash And Cash Equivalents End Of Year,6926.00,8671.00,4854.00,5117.00,7385.00,,2023,vedanta
