,Value,Num,Stock
0,High,- -,gmrairportsinfrastructure
1,Low,- -,gmrairportsinfrastructure
2,ATP,- -,gmrairportsinfrastructure
3,Spot,- -,gmrairportsinfrastructure
0,Open,852.05,glenmarkpharma
1,Previous Close,855.5,glenmarkpharma
2,Volume,1501069.0,glenmarkpharma
3,Value (Lacs),12648.01,glenmarkpharma
4,i  VWAP,848.26,glenmarkpharma
5,Beta,,glenmarkpharma
0,High,859.9,glenmarkpharma
1,Low,840.95,glenmarkpharma
2,UC Limit,941.05,glenmarkpharma
3,LC Limit,769.95,glenmarkpharma
4,52 Week High,880.0,glenmarkpharma
5,52 Week Low,369.05,glenmarkpharma
0,TTM EPS See historical trend,5.18  (-82.70% YoY),glenmarkpharma
1,TTM PE See historical trend,162.66  (High PE),glenmarkpharma
2,P/B See historical trend,2.51 (High P/B),glenmarkpharma
3,Face Value,1.00,glenmarkpharma
0,Mkt Cap (Rs. Cr.),23775,glenmarkpharma
1,Dividend Yield,0.30,glenmarkpharma
2,20D Avg Volume,2219423,glenmarkpharma
3,20D Avg Delivery(%),--,glenmarkpharma
4,Sector PE,44.47,glenmarkpharma
5,Book Value Per Share,335.75,glenmarkpharma
0,Open,- -,glenmarkpharma
1,Previous Close,- -,glenmarkpharma
2,Volume,- -,glenmarkpharma
3,Value(lacs),- -,glenmarkpharma
0,High,- -,glenmarkpharma
1,Low,- -,glenmarkpharma
2,ATP,- -,glenmarkpharma
3,Spot,- -,glenmarkpharma
0,Open,991.0,godrejconsumerproducts
1,Previous Close,991.6,godrejconsumerproducts
2,Volume,1193081.0,godrejconsumerproducts
3,Value (Lacs),11846.1,godrejconsumerproducts
4,i  VWAP,996.27,godrejconsumerproducts
5,Beta,,godrejconsumerproducts
0,High,1007.15,godrejconsumerproducts
1,Low,986.7,godrejconsumerproducts
2,UC Limit,1090.75,godrejconsumerproducts
3,LC Limit,892.45,godrejconsumerproducts
4,52 Week High,1102.05,godrejconsumerproducts
5,52 Week Low,793.85,godrejconsumerproducts
0,TTM EPS See historical trend,16.39  (-2.26% YoY),godrejconsumerproducts
1,TTM PE See historical trend,60.58  (High PE),godrejconsumerproducts
2,P/B See historical trend,8.79 (Average P/B),godrejconsumerproducts
3,Face Value,1.00,godrejconsumerproducts
0,Mkt Cap (Rs. Cr.),101550,godrejconsumerproducts
1,Dividend Yield,0.00,godrejconsumerproducts
2,20D Avg Volume,781028,godrejconsumerproducts
3,20D Avg Delivery(%),--,godrejconsumerproducts
4,Sector PE,60.79,godrejconsumerproducts
5,Book Value Per Share,112.99,godrejconsumerproducts
0,Open,- -,godrejconsumerproducts
1,Previous Close,- -,godrejconsumerproducts
2,Volume,- -,godrejconsumerproducts
3,Value(lacs),- -,godrejconsumerproducts
0,High,- -,godrejconsumerproducts
1,Low,- -,godrejconsumerproducts
2,ATP,- -,godrejconsumerproducts
3,Spot,- -,godrejconsumerproducts
0,Open,1556.0,godrejproperties
1,Previous Close,1554.1,godrejproperties
2,Volume,526373.0,godrejproperties
3,Value (Lacs),8188.78,godrejproperties
4,i  VWAP,1552.79,godrejproperties
5,Beta,,godrejproperties
0,High,1563.45,godrejproperties
1,Low,1538.25,godrejproperties
2,UC Limit,1709.5,godrejproperties
3,LC Limit,1398.7,godrejproperties
4,52 Week High,1769.0,godrejproperties
5,52 Week Low,1005.0,godrejproperties
0,TTM EPS See historical trend,23.41  (+70.96% YoY),godrejproperties
1,TTM PE See historical trend,66.45  (Average PE),godrejproperties
2,P/B See historical trend,4.67 (Average P/B),godrejproperties
3,Face Value,5.00,godrejproperties
0,Mkt Cap (Rs. Cr.),43255,godrejproperties
1,Dividend Yield,0.00,godrejproperties
2,20D Avg Volume,540016,godrejproperties
3,20D Avg Delivery(%),--,godrejproperties
4,Sector PE,95.26,godrejproperties
5,Book Value Per Share,333.20,godrejproperties
0,Open,- -,godrejproperties
1,Previous Close,- -,godrejproperties
2,Volume,- -,godrejproperties
3,Value(lacs),- -,godrejproperties
0,High,- -,godrejproperties
1,Low,- -,godrejproperties
2,ATP,- -,godrejproperties
3,Spot,- -,godrejproperties
0,Open,358.0,granulesindia
1,Previous Close,354.75,granulesindia
2,Volume,2034947.0,granulesindia
3,Value (Lacs),7251.53,granulesindia
4,i  VWAP,355.93,granulesindia
5,Beta,,granulesindia
0,High,359.95,granulesindia
1,Low,353.15,granulesindia
2,UC Limit,390.2,granulesindia
3,LC Limit,319.3,granulesindia
4,52 Week High,381.0,granulesindia
5,52 Week Low,267.75,granulesindia
0,TTM EPS See historical trend,18.05  (+6.55% YoY),granulesindia
1,TTM PE See historical trend,19.74  (High PE),granulesindia
2,P/B See historical trend,3.07 (Average P/B),granulesindia
3,Face Value,1.00,granulesindia
0,Mkt Cap (Rs. Cr.),8625,granulesindia
1,Dividend Yield,0.42,granulesindia
2,20D Avg Volume,2621941,granulesindia
3,20D Avg Delivery(%),--,granulesindia
4,Sector PE,44.47,granulesindia
5,Book Value Per Share,116.38,granulesindia
0,Open,- -,granulesindia
1,Previous Close,- -,granulesindia
2,Volume,- -,granulesindia
3,Value(lacs),- -,granulesindia
0,High,- -,granulesindia
1,Low,- -,granulesindia
2,ATP,- -,granulesindia
3,Spot,- -,granulesindia
0,Open,1928.1,grasimindustries
1,Previous Close,1942.4,grasimindustries
2,Volume,593677.0,grasimindustries
3,Value (Lacs),11407.21,grasimindustries
4,i  VWAP,1918.2,grasimindustries
5,Beta,,grasimindustries
0,High,1939.0,grasimindustries
1,Low,1906.65,grasimindustries
2,UC Limit,2136.6,grasimindustries
3,LC Limit,1748.2,grasimindustries
4,52 Week High,1988.1,grasimindustries
5,52 Week Low,1527.05,grasimindustries
0,TTM EPS See historical trend,98.27  (-17.22% YoY),grasimindustries
1,TTM PE See historical trend,19.55  (High PE),grasimindustries
2,P/B See historical trend,1.61 (High P/B),grasimindustries
3,Face Value,2.00,grasimindustries
0,Mkt Cap (Rs. Cr.),126518,grasimindustries
1,Dividend Yield,0.52,grasimindustries
2,20D Avg Volume,902687,grasimindustries
3,20D Avg Delivery(%),--,grasimindustries
4,Sector PE,50.35,grasimindustries
5,Book Value Per Share,1195.87,grasimindustries
0,Open,- -,grasimindustries
1,Previous Close,- -,grasimindustries
2,Volume,- -,grasimindustries
3,Value(lacs),- -,grasimindustries
0,High,- -,grasimindustries
1,Low,- -,grasimindustries
2,ATP,- -,grasimindustries
3,Spot,- -,grasimindustries
0,Open,423.0,gujaratgas
1,Previous Close,422.9,gujaratgas
2,Volume,1892210.0,gujaratgas
3,Value (Lacs),8044.73,gujaratgas
4,i  VWAP,426.95,gujaratgas
5,Beta,,gujaratgas
0,High,431.0,gujaratgas
1,Low,421.0,gujaratgas
2,UC Limit,465.15,gujaratgas
3,LC Limit,380.65,gujaratgas
4,52 Week High,539.1,gujaratgas
5,52 Week Low,414.0,gujaratgas
0,TTM EPS See historical trend,19.79  (+13.68% YoY),gujaratgas
1,TTM PE See historical trend,21.48  (Low PE),gujaratgas
2,P/B See historical trend,4.17 (Low P/B),gujaratgas
3,Face Value,2.00,gujaratgas
0,Mkt Cap (Rs. Cr.),29267,gujaratgas
1,Dividend Yield,1.56,gujaratgas
2,20D Avg Volume,1507851,gujaratgas
3,20D Avg Delivery(%),--,gujaratgas
4,Sector PE,37.30,gujaratgas
5,Book Value Per Share,102.09,gujaratgas
0,Open,- -,gujaratgas
1,Previous Close,- -,gujaratgas
2,Volume,- -,gujaratgas
3,Value(lacs),- -,gujaratgas
0,High,- -,gujaratgas
1,Low,- -,gujaratgas
2,ATP,- -,gujaratgas
3,Spot,- -,gujaratgas
0,Open,612.0,gujaratnarmadavalleyfertchem
1,Previous Close,612.1,gujaratnarmadavalleyfertchem
2,Volume,470534.0,gujaratnarmadavalleyfertchem
3,Value (Lacs),2877.55,gujaratnarmadavalleyfertchem
4,i  VWAP,610.28,gujaratnarmadavalleyfertchem
5,Beta,,gujaratnarmadavalleyfertchem
0,High,614.25,gujaratnarmadavalleyfertchem
1,Low,605.05,gujaratnarmadavalleyfertchem
2,UC Limit,673.3,gujaratnarmadavalleyfertchem
3,LC Limit,550.9,gujaratnarmadavalleyfertchem
4,52 Week High,735.0,gujaratnarmadavalleyfertchem
5,52 Week Low,484.45,gujaratnarmadavalleyfertchem
0,TTM EPS See historical trend,63.57  (-51.57% YoY),gujaratnarmadavalleyfertchem
1,TTM PE See historical trend,9.62  (High PE),gujaratnarmadavalleyfertchem
2,P/B See historical trend,1.05 (Average P/B),gujaratnarmadavalleyfertchem
3,Face Value,10.00,gujaratnarmadavalleyfertchem
0,Mkt Cap (Rs. Cr.),9505,gujaratnarmadavalleyfertchem
1,Dividend Yield,4.91,gujaratnarmadavalleyfertchem
2,20D Avg Volume,1378677,gujaratnarmadavalleyfertchem
3,20D Avg Delivery(%),--,gujaratnarmadavalleyfertchem
4,Sector PE,13.59,gujaratnarmadavalleyfertchem
5,Book Value Per Share,585.84,gujaratnarmadavalleyfertchem
0,Open,- -,gujaratnarmadavalleyfertchem
1,Previous Close,- -,gujaratnarmadavalleyfertchem
2,Volume,- -,gujaratnarmadavalleyfertchem
3,Value(lacs),- -,gujaratnarmadavalleyfertchem
0,High,- -,gujaratnarmadavalleyfertchem
1,Low,- -,gujaratnarmadavalleyfertchem
2,ATP,- -,gujaratnarmadavalleyfertchem
3,Spot,- -,gujaratnarmadavalleyfertchem
0,Open,1232.5,hcltechnologies
1,Previous Close,1234.8,hcltechnologies
2,Volume,2162636.0,hcltechnologies
3,Value (Lacs),26788.57,hcltechnologies
4,i  VWAP,1244.09,hcltechnologies
5,Beta,,hcltechnologies
0,High,1256.7,hcltechnologies
1,Low,1222.7,hcltechnologies
2,UC Limit,1358.25,hcltechnologies
3,LC Limit,1111.35,hcltechnologies
4,52 Week High,1311.3,hcltechnologies
5,52 Week Low,910.05,hcltechnologies
0,TTM EPS See historical trend,55.65  (+11.28% YoY),hcltechnologies
1,TTM PE See historical trend,22.26  (Average PE),hcltechnologies
2,P/B See historical trend,5.14 (High P/B),hcltechnologies
3,Face Value,2.00,hcltechnologies
0,Mkt Cap (Rs. Cr.),336142,hcltechnologies
1,Dividend Yield,3.88,hcltechnologies
2,20D Avg Volume,2354624,hcltechnologies
3,20D Avg Delivery(%),--,hcltechnologies
4,Sector PE,31.21,hcltechnologies
5,Book Value Per Share,241.02,hcltechnologies
0,Open,- -,hcltechnologies
1,Previous Close,- -,hcltechnologies
2,Volume,- -,hcltechnologies
3,Value(lacs),- -,hcltechnologies
0,High,- -,hcltechnologies
1,Low,- -,hcltechnologies
2,ATP,- -,hcltechnologies
3,Spot,- -,hcltechnologies
0,Open,2649.95,hdfcassetmanagementcompany
1,Previous Close,2647.45,hdfcassetmanagementcompany
2,Volume,469903.0,hdfcassetmanagementcompany
3,Value (Lacs),12504.35,hdfcassetmanagementcompany
4,i  VWAP,2654.66,hdfcassetmanagementcompany
5,Beta,,hdfcassetmanagementcompany
0,High,2673.0,hdfcassetmanagementcompany
1,Low,2623.35,hdfcassetmanagementcompany
2,UC Limit,2912.15,hdfcassetmanagementcompany
3,LC Limit,2382.7,hdfcassetmanagementcompany
4,52 Week High,2755.0,hdfcassetmanagementcompany
5,52 Week Low,1589.5,hdfcassetmanagementcompany
0,TTM EPS See historical trend,74.32  (+16.45% YoY),hdfcassetmanagementcompany
1,TTM PE See historical trend,35.81  (Average PE),hdfcassetmanagementcompany
2,P/B See historical trend,37.13 (Average P/B),hdfcassetmanagementcompany
3,Face Value,5.00,hdfcassetmanagementcompany
0,Mkt Cap (Rs. Cr.),56809,hdfcassetmanagementcompany
1,Dividend Yield,1.80,hdfcassetmanagementcompany
2,20D Avg Volume,692041,hdfcassetmanagementcompany
3,20D Avg Delivery(%),--,hdfcassetmanagementcompany
4,Sector PE,31.55,hdfcassetmanagementcompany
5,Book Value Per Share,71.67,hdfcassetmanagementcompany
0,Open,- -,hdfcassetmanagementcompany
1,Previous Close,- -,hdfcassetmanagementcompany
2,Volume,- -,hdfcassetmanagementcompany
3,Value(lacs),- -,hdfcassetmanagementcompany
0,High,- -,hdfcassetmanagementcompany
1,Low,- -,hdfcassetmanagementcompany
2,ATP,- -,hdfcassetmanagementcompany
3,Spot,- -,hdfcassetmanagementcompany
0,Open,1527.0,hdfcbank
1,Previous Close,1526.3,hdfcbank
2,Volume,19485847.0,hdfcbank
3,Value (Lacs),293856.32,hdfcbank
4,i  VWAP,1511.94,hdfcbank
5,Beta,,hdfcbank
0,High,1527.0,hdfcbank
1,Low,1506.0,hdfcbank
2,UC Limit,1678.9,hdfcbank
3,LC Limit,1373.7,hdfcbank
4,52 Week High,1757.5,hdfcbank
5,52 Week Low,1365.0,hdfcbank
0,TTM EPS See historical trend,64.35  (-9.99% YoY),hdfcbank
1,TTM PE See historical trend,23.44  (Average PE),hdfcbank
2,P/B See historical trend,3.95 (Average P/B),hdfcbank
3,Face Value,1.00,hdfcbank
0,Mkt Cap (Rs. Cr.),1143376,hdfcbank
1,Dividend Yield,1.26,hdfcbank
2,20D Avg Volume,25690692,hdfcbank
3,20D Avg Delivery(%),--,hdfcbank
4,Sector PE,23.74,hdfcbank
5,Book Value Per Share,382.02,hdfcbank
0,Open,- -,hdfcbank
1,Previous Close,- -,hdfcbank
2,Volume,- -,hdfcbank
3,Value(lacs),- -,hdfcbank
0,High,- -,hdfcbank
1,Low,- -,hdfcbank
2,ATP,- -,hdfcbank
3,Spot,- -,hdfcbank
0,Open,634.45,hdfclifeinsurancecompany
1,Previous Close,637.4,hdfclifeinsurancecompany
2,Volume,3454441.0,hdfclifeinsurancecompany
3,Value (Lacs),21885.61,hdfclifeinsurancecompany
4,i  VWAP,633.92,hdfclifeinsurancecompany
5,Beta,,hdfclifeinsurancecompany
0,High,637.5,hdfclifeinsurancecompany
1,Low,628.55,hdfclifeinsurancecompany
2,UC Limit,701.1,hdfclifeinsurancecompany
3,LC Limit,573.7,hdfclifeinsurancecompany
4,52 Week High,690.85,hdfclifeinsurancecompany
5,52 Week Low,457.8,hdfclifeinsurancecompany
0,TTM EPS See historical trend,6.62  (+0.93% YoY),hdfclifeinsurancecompany
1,TTM PE See historical trend,95.70  (Average PE),hdfclifeinsurancecompany
2,P/B See historical trend,10.49 (Average P/B),hdfclifeinsurancecompany
3,Face Value,10.00,hdfclifeinsurancecompany
0,Mkt Cap (Rs. Cr.),136217,hdfclifeinsurancecompany
1,Dividend Yield,0.30,hdfclifeinsurancecompany
2,20D Avg Volume,2809725,hdfclifeinsurancecompany
3,20D Avg Delivery(%),--,hdfclifeinsurancecompany
4,Sector PE,18.87,hdfclifeinsurancecompany
5,Book Value Per Share,60.43,hdfclifeinsurancecompany
0,Open,- -,hdfclifeinsurancecompany
1,Previous Close,- -,hdfclifeinsurancecompany
2,Volume,- -,hdfclifeinsurancecompany
3,Value(lacs),- -,hdfclifeinsurancecompany
0,High,- -,hdfclifeinsurancecompany
1,Low,- -,hdfclifeinsurancecompany
2,ATP,- -,hdfclifeinsurancecompany
3,Spot,- -,hdfclifeinsurancecompany
0,Open,1385.0,havellsindia
1,Previous Close,1388.95,havellsindia
2,Volume,755516.0,havellsindia
3,Value (Lacs),10484.3,havellsindia
4,i  VWAP,1388.95,havellsindia
5,Beta,,havellsindia
0,High,1401.65,havellsindia
1,Low,1369.0,havellsindia
2,UC Limit,1527.8,havellsindia
3,LC Limit,1250.05,havellsindia
4,52 Week High,1465.85,havellsindia
5,52 Week Low,1024.5,havellsindia
0,TTM EPS See historical trend,17.80  (-7.37% YoY),havellsindia
1,TTM PE See historical trend,77.96  (High PE),havellsindia
2,P/B See historical trend,13.13 (Average P/B),havellsindia
3,Face Value,1.00,havellsindia
0,Mkt Cap (Rs. Cr.),86964,havellsindia
1,Dividend Yield,0.54,havellsindia
2,20D Avg Volume,890308,havellsindia
3,20D Avg Delivery(%),--,havellsindia
4,Sector PE,75.66,havellsindia
5,Book Value Per Share,105.69,havellsindia
0,Open,- -,havellsindia
1,Previous Close,- -,havellsindia
2,Volume,- -,havellsindia
3,Value(lacs),- -,havellsindia
0,High,- -,havellsindia
1,Low,- -,havellsindia
2,ATP,- -,havellsindia
3,Spot,- -,havellsindia
0,Open,3058.0,heromotocorp
1,Previous Close,3057.25,heromotocorp
2,Volume,387906.0,heromotocorp
3,Value (Lacs),11697.69,heromotocorp
4,i  VWAP,3017.21,heromotocorp
5,Beta,,heromotocorp
0,High,3064.9,heromotocorp
1,Low,2991.5,heromotocorp
2,UC Limit,3362.95,heromotocorp
3,LC Limit,2751.55,heromotocorp
4,52 Week High,3244.0,heromotocorp
5,52 Week Low,2246.0,heromotocorp
0,TTM EPS See historical trend,146.60  (+10.48% YoY),heromotocorp
1,TTM PE See historical trend,20.57  (Average PE),heromotocorp
2,P/B See historical trend,3.81 (Average P/B),heromotocorp
3,Face Value,2.00,heromotocorp
0,Mkt Cap (Rs. Cr.),60264,heromotocorp
1,Dividend Yield,3.32,heromotocorp
2,20D Avg Volume,446548,heromotocorp
3,20D Avg Delivery(%),--,heromotocorp
4,Sector PE,27.84,heromotocorp
5,Book Value Per Share,791.74,heromotocorp
0,Open,- -,heromotocorp
1,Previous Close,- -,heromotocorp
2,Volume,- -,heromotocorp
3,Value(lacs),- -,heromotocorp
0,High,- -,heromotocorp
1,Low,- -,heromotocorp
2,ATP,- -,heromotocorp
3,Spot,- -,heromotocorp
0,Open,483.1,hindalcoindustries
1,Previous Close,492.65,hindalcoindustries
2,Volume,4657602.0,hindalcoindustries
3,Value (Lacs),22354.16,hindalcoindustries
4,i  VWAP,479.88,hindalcoindustries
5,Beta,,hindalcoindustries
0,High,484.55,hindalcoindustries
1,Low,476.6,hindalcoindustries
2,UC Limit,541.9,hindalcoindustries
3,LC Limit,443.4,hindalcoindustries
4,52 Week High,508.9,hindalcoindustries
5,52 Week Low,375.15,hindalcoindustries
0,TTM EPS See historical trend,37.52  (-44.70% YoY),hindalcoindustries
1,TTM PE See historical trend,12.79  (Average PE),hindalcoindustries
2,P/B See historical trend,1.14 (Average P/B),hindalcoindustries
3,Face Value,1.00,hindalcoindustries
0,Mkt Cap (Rs. Cr.),107855,hindalcoindustries
1,Dividend Yield,0.63,hindalcoindustries
2,20D Avg Volume,6867332,hindalcoindustries
3,20D Avg Delivery(%),--,hindalcoindustries
4,Sector PE,26.27,hindalcoindustries
5,Book Value Per Share,421.89,hindalcoindustries
0,Open,- -,hindalcoindustries
1,Previous Close,- -,hindalcoindustries
2,Volume,- -,hindalcoindustries
3,Value(lacs),- -,hindalcoindustries
0,High,- -,hindalcoindustries
1,Low,- -,hindalcoindustries
2,ATP,- -,hindalcoindustries
3,Spot,- -,hindalcoindustries
0,Open,1939.15,hindustanaeronauticsltd
1,Previous Close,1928.15,hindustanaeronauticsltd
2,Volume,2009422.0,hindustanaeronauticsltd
3,Value (Lacs),39325.39,hindustanaeronauticsltd
4,i  VWAP,1945.33,hindustanaeronauticsltd
5,Beta,,hindustanaeronauticsltd
0,High,1963.8,hindustanaeronauticsltd
1,Low,1926.1,hindustanaeronauticsltd
2,UC Limit,2120.95,hindustanaeronauticsltd
3,LC Limit,1735.35,hindustanaeronauticsltd
4,52 Week High,4170.0,hindustanaeronauticsltd
5,52 Week Low,1885.0,hindustanaeronauticsltd
0,TTM EPS See historical trend,90.04  (-45.31% YoY),hindustanaeronauticsltd
1,TTM PE See historical trend,21.74  (High PE),hindustanaeronauticsltd
2,P/B See historical trend,5.56 (High P/B),hindustanaeronauticsltd
3,Face Value,5.00,hindustanaeronauticsltd
0,Mkt Cap (Rs. Cr.),130883,hindustanaeronauticsltd
1,Dividend Yield,1.41,hindustanaeronauticsltd
2,20D Avg Volume,940066,hindustanaeronauticsltd
3,20D Avg Delivery(%),--,hindustanaeronauticsltd
4,Sector PE,30.12,hindustanaeronauticsltd
5,Book Value Per Share,352.47,hindustanaeronauticsltd
0,Open,- -,hindustanaeronauticsltd
1,Previous Close,- -,hindustanaeronauticsltd
2,Volume,- -,hindustanaeronauticsltd
3,Value(lacs),- -,hindustanaeronauticsltd
0,High,- -,hindustanaeronauticsltd
1,Low,- -,hindustanaeronauticsltd
2,ATP,- -,hindustanaeronauticsltd
3,Spot,- -,hindustanaeronauticsltd
0,Open,161.15,hindustancopper
1,Previous Close,162.4,hindustancopper
2,Volume,4960359.0,hindustancopper
3,Value (Lacs),7981.22,hindustancopper
4,i  VWAP,160.86,hindustancopper
5,Beta,,hindustancopper
0,High,162.45,hindustancopper
1,Low,159.1,hindustancopper
2,UC Limit,178.6,hindustancopper
3,LC Limit,146.2,hindustancopper
4,52 Week High,174.75,hindustancopper
5,52 Week Low,93.85,hindustancopper
0,TTM EPS See historical trend,2.95  (-25.95% YoY),hindustancopper
1,TTM PE See historical trend,54.54  (Average PE),hindustancopper
2,P/B See historical trend,7.48 (High P/B),hindustancopper
3,Face Value,5.00,hindustancopper
0,Mkt Cap (Rs. Cr.),15559,hindustancopper
1,Dividend Yield,0.57,hindustancopper
2,20D Avg Volume,8706597,hindustancopper
3,20D Avg Delivery(%),--,hindustancopper
4,Sector PE,47.27,hindustancopper
5,Book Value Per Share,21.53,hindustancopper
0,Open,- -,hindustancopper
1,Previous Close,- -,hindustancopper
2,Volume,- -,hindustancopper
3,Value(lacs),- -,hindustancopper
0,High,- -,hindustancopper
1,Low,- -,hindustancopper
2,ATP,- -,hindustancopper
3,Spot,- -,hindustancopper
0,Open,256.5,hindustanpetroleumcorporation
1,Previous Close,254.95,hindustanpetroleumcorporation
2,Volume,3848575.0,hindustanpetroleumcorporation
3,Value (Lacs),9790.77,hindustanpetroleumcorporation
4,i  VWAP,256.51,hindustanpetroleumcorporation
5,Beta,,hindustanpetroleumcorporation
0,High,259.1,hindustanpetroleumcorporation
1,Low,253.65,hindustanpetroleumcorporation
2,UC Limit,280.4,hindustanpetroleumcorporation
3,LC Limit,229.45,hindustanpetroleumcorporation
4,52 Week High,309.9,hindustanpetroleumcorporation
5,52 Week Low,200.05,hindustanpetroleumcorporation
0,TTM EPS See historical trend,58.81  (+355.37% YoY),hindustanpetroleumcorporation
1,TTM PE See historical trend,4.33  (Average PE),hindustanpetroleumcorporation
2,P/B See historical trend,1.12 (Average P/B),hindustanpetroleumcorporation
3,Face Value,10.00,hindustanpetroleumcorporation
0,Mkt Cap (Rs. Cr.),36088,hindustanpetroleumcorporation
1,Dividend Yield,0.00,hindustanpetroleumcorporation
2,20D Avg Volume,4887379,hindustanpetroleumcorporation
3,20D Avg Delivery(%),--,hindustanpetroleumcorporation
4,Sector PE,29.07,hindustanpetroleumcorporation
