,0,1,2,3,4,5,6,Year,Stock
3,Total Income From Operations,2417.24,2049.38,1640.53,1462.16,1001.99,,2023,birlasoft
4,EXPENDITURE,,,,,,,2023,birlasoft
5,Consumption of Raw Materials,--,--,--,--,--,,2023,birlasoft
6,Purchase of Traded Goods,--,--,--,--,--,,2023,birlasoft
7,Increase/Decrease in Stocks,--,--,--,--,--,,2023,birlasoft
8,Power & Fuel,--,--,--,--,--,,2023,birlasoft
9,Employees Cost,1669.35,1374.96,1054.93,943.50,627.50,,2023,birlasoft
10,Depreciation,75.94,68.51,69.94,69.26,39.02,,2023,birlasoft
11,Excise Duty,--,--,--,--,--,,2023,birlasoft
12,Admin. And Selling Expenses,--,--,--,--,--,,2023,birlasoft
13,R & D Expenses,--,--,--,--,--,,2023,birlasoft
14,Provisions And Contingencies,--,--,--,--,--,,2023,birlasoft
15,Exp. Capitalised,--,--,--,--,--,,2023,birlasoft
16,Other Expenses,429.08,272.49,230.15,249.14,209.91,,2023,birlasoft
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",242.87,333.42,285.51,200.26,125.55,,2023,birlasoft
18,Other Income,34.17,74.13,11.95,34.95,24.89,,2023,birlasoft
19,"P/L Before Int., Excpt. Items & Tax",277.04,407.55,297.46,235.21,150.44,,2023,birlasoft
20,Interest,9.84,10.72,10.24,12.35,5.38,,2023,birlasoft
21,P/L Before Exceptional Items & Tax,267.20,396.83,287.22,222.87,145.06,,2023,birlasoft
22,Exceptional Items,--,--,--,--,--,,2023,birlasoft
23,P/L Before Tax,267.20,396.83,287.22,222.87,145.06,,2023,birlasoft
24,Tax,66.83,100.78,93.67,82.11,39.16,,2023,birlasoft
25,P/L After Tax from Ordinary Activities,200.36,296.05,193.56,140.75,105.90,,2023,birlasoft
26,Prior Year Adjustments,--,--,--,--,--,,2023,birlasoft
27,Extra Ordinary Items,--,--,--,--,61.73,,2023,birlasoft
28,Net Profit/(Loss) For the Period,200.36,296.05,193.56,140.75,167.63,,2023,birlasoft
29,Equity Share Capital,54.97,55.90,55.46,55.34,54.83,,2023,birlasoft
30,Reserves Excluding Revaluation Reserves,1165.96,1533.02,1337.58,1156.23,1129.40,,2023,birlasoft
31,Equity Dividend Rate (%),175.00,225.00,175.00,100.00,100.00,,2023,birlasoft
32,EPS Before Extra Ordinary,,,,,,,2023,birlasoft
33,Basic EPS,7.23,10.62,6.96,5.09,7.83,,2023,birlasoft
34,Diluted EPS,7.20,10.49,6.81,5.05,7.74,,2023,birlasoft
35,EPS After Extra Ordinary,,,,,,,2023,birlasoft
36,Basic EPS.,7.23,10.62,6.96,5.09,7.83,,2023,birlasoft
37,Diluted EPS.,7.20,10.49,6.81,5.05,7.74,,2023,birlasoft
38,Public Share Holding,,,,,,,2023,birlasoft
39,No Of Shares (Crores),--,--,--,--,--,,2023,birlasoft
40,Share Holding (%),--,--,--,--,--,,2023,birlasoft
41,Promoters and Promoter Group Shareholding,,,,,,,2023,birlasoft
42,a) Pledged/Encumbered,,,,,,,2023,birlasoft
43,- Number of shares (Crores),--,--,--,--,--,,2023,birlasoft
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2023,birlasoft
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2023,birlasoft
46,b) Non-encumbered,,,,,,,2023,birlasoft
47,- Number of shares (Crores).,--,--,--,--,--,,2023,birlasoft
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2023,birlasoft
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2023,birlasoft
0,Yearly Results of Chambal Fertilisers and Chemicals (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2018,chambalfertiliserschemicals
1,Net Sales/Income from operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2018,chambalfertiliserschemicals
2,Other Operating Income,--,--,--,--,--,,2018,chambalfertiliserschemicals
3,Total Income From Operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2018,chambalfertiliserschemicals
4,EXPENDITURE,,,,,,,2018,chambalfertiliserschemicals
5,Consumption of Raw Materials,8522.56,5368.53,2924.19,3773.21,2785.63,,2018,chambalfertiliserschemicals
6,Purchase of Traded Goods,9395.60,6561.77,4060.16,2907.44,3806.82,,2018,chambalfertiliserschemicals
7,Increase/Decrease in Stocks,1786.13,-2326.99,353.86,208.66,-510.64,,2018,chambalfertiliserschemicals
8,Power & Fuel,--,--,--,--,--,,2018,chambalfertiliserschemicals
9,Employees Cost,190.02,179.80,175.32,155.94,126.73,,2018,chambalfertiliserschemicals
10,Depreciation,308.29,299.74,289.22,286.86,118.76,,2018,chambalfertiliserschemicals
11,Excise Duty,--,--,--,--,--,,2018,chambalfertiliserschemicals
12,Admin. And Selling Expenses,--,--,--,--,--,,2018,chambalfertiliserschemicals
13,R & D Expenses,--,--,--,--,--,,2018,chambalfertiliserschemicals
14,Provisions And Contingencies,--,--,--,--,--,,2018,chambalfertiliserschemicals
15,Exp. Capitalised,--,--,--,--,--,,2018,chambalfertiliserschemicals
16,Other Expenses,6057.44,4023.70,2739.19,3258.27,2673.19,,2018,chambalfertiliserschemicals
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",1512.77,1962.28,2177.07,1615.57,1094.03,,2018,chambalfertiliserschemicals
18,Other Income,259.04,95.56,59.89,179.34,141.61,,2018,chambalfertiliserschemicals
19,"P/L Before Int., Excpt. Items & Tax",1771.81,2057.84,2236.96,1794.91,1235.63,,2018,chambalfertiliserschemicals
20,Interest,320.02,105.93,278.02,502.63,245.67,,2018,chambalfertiliserschemicals
21,P/L Before Exceptional Items & Tax,1451.79,1951.91,1958.94,1292.28,989.96,,2018,chambalfertiliserschemicals
22,Exceptional Items,--,--,--,33.42,-197.27,,2018,chambalfertiliserschemicals
23,P/L Before Tax,1451.79,1951.91,1958.94,1325.70,792.69,,2018,chambalfertiliserschemicals
24,Tax,382.48,664.79,611.90,101.39,247.42,,2018,chambalfertiliserschemicals
25,P/L After Tax from Ordinary Activities,1069.31,1287.12,1347.04,1224.31,545.28,,2018,chambalfertiliserschemicals
26,Prior Year Adjustments,--,--,--,--,--,,2018,chambalfertiliserschemicals
27,Extra Ordinary Items,--,--,--,--,--,,2018,chambalfertiliserschemicals
28,Net Profit/(Loss) For the Period,1069.31,1287.12,1347.04,1224.31,545.28,,2018,chambalfertiliserschemicals
29,Equity Share Capital,416.21,416.21,416.21,416.21,416.21,,2018,chambalfertiliserschemicals
30,Reserves Excluding Revaluation Reserves,6457.72,5764.74,4873.46,3497.03,2821.70,,2018,chambalfertiliserschemicals
31,Equity Dividend Rate (%),75.00,75.00,75.00,40.00,20.00,,2018,chambalfertiliserschemicals
32,EPS Before Extra Ordinary,,,,,,,2018,chambalfertiliserschemicals
33,Basic EPS,25.69,30.92,32.36,29.42,13.10,,2018,chambalfertiliserschemicals
34,Diluted EPS,25.69,30.92,32.36,29.42,13.10,,2018,chambalfertiliserschemicals
35,EPS After Extra Ordinary,,,,,,,2018,chambalfertiliserschemicals
36,Basic EPS.,25.69,30.92,32.36,29.42,13.10,,2018,chambalfertiliserschemicals
37,Diluted EPS.,25.69,30.92,32.36,29.42,13.10,,2018,chambalfertiliserschemicals
38,Public Share Holding,,,,,,,2018,chambalfertiliserschemicals
39,No Of Shares (Crores),--,--,--,--,--,,2018,chambalfertiliserschemicals
40,Share Holding (%),--,--,--,--,--,,2018,chambalfertiliserschemicals
41,Promoters and Promoter Group Shareholding,,,,,,,2018,chambalfertiliserschemicals
42,a) Pledged/Encumbered,,,,,,,2018,chambalfertiliserschemicals
43,- Number of shares (Crores),--,--,--,--,--,,2018,chambalfertiliserschemicals
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2018,chambalfertiliserschemicals
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2018,chambalfertiliserschemicals
46,b) Non-encumbered,,,,,,,2018,chambalfertiliserschemicals
47,- Number of shares (Crores).,--,--,--,--,--,,2018,chambalfertiliserschemicals
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2018,chambalfertiliserschemicals
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2018,chambalfertiliserschemicals
0,Yearly Results of Chambal Fertilisers and Chemicals (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2019,chambalfertiliserschemicals
1,Net Sales/Income from operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2019,chambalfertiliserschemicals
2,Other Operating Income,--,--,--,--,--,,2019,chambalfertiliserschemicals
3,Total Income From Operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2019,chambalfertiliserschemicals
4,EXPENDITURE,,,,,,,2019,chambalfertiliserschemicals
5,Consumption of Raw Materials,8522.56,5368.53,2924.19,3773.21,2785.63,,2019,chambalfertiliserschemicals
6,Purchase of Traded Goods,9395.60,6561.77,4060.16,2907.44,3806.82,,2019,chambalfertiliserschemicals
7,Increase/Decrease in Stocks,1786.13,-2326.99,353.86,208.66,-510.64,,2019,chambalfertiliserschemicals
8,Power & Fuel,--,--,--,--,--,,2019,chambalfertiliserschemicals
9,Employees Cost,190.02,179.80,175.32,155.94,126.73,,2019,chambalfertiliserschemicals
10,Depreciation,308.29,299.74,289.22,286.86,118.76,,2019,chambalfertiliserschemicals
11,Excise Duty,--,--,--,--,--,,2019,chambalfertiliserschemicals
12,Admin. And Selling Expenses,--,--,--,--,--,,2019,chambalfertiliserschemicals
13,R & D Expenses,--,--,--,--,--,,2019,chambalfertiliserschemicals
14,Provisions And Contingencies,--,--,--,--,--,,2019,chambalfertiliserschemicals
15,Exp. Capitalised,--,--,--,--,--,,2019,chambalfertiliserschemicals
16,Other Expenses,6057.44,4023.70,2739.19,3258.27,2673.19,,2019,chambalfertiliserschemicals
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",1512.77,1962.28,2177.07,1615.57,1094.03,,2019,chambalfertiliserschemicals
18,Other Income,259.04,95.56,59.89,179.34,141.61,,2019,chambalfertiliserschemicals
19,"P/L Before Int., Excpt. Items & Tax",1771.81,2057.84,2236.96,1794.91,1235.63,,2019,chambalfertiliserschemicals
20,Interest,320.02,105.93,278.02,502.63,245.67,,2019,chambalfertiliserschemicals
21,P/L Before Exceptional Items & Tax,1451.79,1951.91,1958.94,1292.28,989.96,,2019,chambalfertiliserschemicals
22,Exceptional Items,--,--,--,33.42,-197.27,,2019,chambalfertiliserschemicals
23,P/L Before Tax,1451.79,1951.91,1958.94,1325.70,792.69,,2019,chambalfertiliserschemicals
24,Tax,382.48,664.79,611.90,101.39,247.42,,2019,chambalfertiliserschemicals
25,P/L After Tax from Ordinary Activities,1069.31,1287.12,1347.04,1224.31,545.28,,2019,chambalfertiliserschemicals
26,Prior Year Adjustments,--,--,--,--,--,,2019,chambalfertiliserschemicals
27,Extra Ordinary Items,--,--,--,--,--,,2019,chambalfertiliserschemicals
28,Net Profit/(Loss) For the Period,1069.31,1287.12,1347.04,1224.31,545.28,,2019,chambalfertiliserschemicals
29,Equity Share Capital,416.21,416.21,416.21,416.21,416.21,,2019,chambalfertiliserschemicals
30,Reserves Excluding Revaluation Reserves,6457.72,5764.74,4873.46,3497.03,2821.70,,2019,chambalfertiliserschemicals
31,Equity Dividend Rate (%),75.00,75.00,75.00,40.00,20.00,,2019,chambalfertiliserschemicals
32,EPS Before Extra Ordinary,,,,,,,2019,chambalfertiliserschemicals
33,Basic EPS,25.69,30.92,32.36,29.42,13.10,,2019,chambalfertiliserschemicals
34,Diluted EPS,25.69,30.92,32.36,29.42,13.10,,2019,chambalfertiliserschemicals
35,EPS After Extra Ordinary,,,,,,,2019,chambalfertiliserschemicals
36,Basic EPS.,25.69,30.92,32.36,29.42,13.10,,2019,chambalfertiliserschemicals
37,Diluted EPS.,25.69,30.92,32.36,29.42,13.10,,2019,chambalfertiliserschemicals
38,Public Share Holding,,,,,,,2019,chambalfertiliserschemicals
39,No Of Shares (Crores),--,--,--,--,--,,2019,chambalfertiliserschemicals
40,Share Holding (%),--,--,--,--,--,,2019,chambalfertiliserschemicals
41,Promoters and Promoter Group Shareholding,,,,,,,2019,chambalfertiliserschemicals
42,a) Pledged/Encumbered,,,,,,,2019,chambalfertiliserschemicals
43,- Number of shares (Crores),--,--,--,--,--,,2019,chambalfertiliserschemicals
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2019,chambalfertiliserschemicals
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2019,chambalfertiliserschemicals
46,b) Non-encumbered,,,,,,,2019,chambalfertiliserschemicals
47,- Number of shares (Crores).,--,--,--,--,--,,2019,chambalfertiliserschemicals
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2019,chambalfertiliserschemicals
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2019,chambalfertiliserschemicals
0,Yearly Results of Chambal Fertilisers and Chemicals (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2020,chambalfertiliserschemicals
1,Net Sales/Income from operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2020,chambalfertiliserschemicals
2,Other Operating Income,--,--,--,--,--,,2020,chambalfertiliserschemicals
3,Total Income From Operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2020,chambalfertiliserschemicals
4,EXPENDITURE,,,,,,,2020,chambalfertiliserschemicals
5,Consumption of Raw Materials,8522.56,5368.53,2924.19,3773.21,2785.63,,2020,chambalfertiliserschemicals
6,Purchase of Traded Goods,9395.60,6561.77,4060.16,2907.44,3806.82,,2020,chambalfertiliserschemicals
7,Increase/Decrease in Stocks,1786.13,-2326.99,353.86,208.66,-510.64,,2020,chambalfertiliserschemicals
8,Power & Fuel,--,--,--,--,--,,2020,chambalfertiliserschemicals
9,Employees Cost,190.02,179.80,175.32,155.94,126.73,,2020,chambalfertiliserschemicals
10,Depreciation,308.29,299.74,289.22,286.86,118.76,,2020,chambalfertiliserschemicals
11,Excise Duty,--,--,--,--,--,,2020,chambalfertiliserschemicals
12,Admin. And Selling Expenses,--,--,--,--,--,,2020,chambalfertiliserschemicals
13,R & D Expenses,--,--,--,--,--,,2020,chambalfertiliserschemicals
14,Provisions And Contingencies,--,--,--,--,--,,2020,chambalfertiliserschemicals
15,Exp. Capitalised,--,--,--,--,--,,2020,chambalfertiliserschemicals
16,Other Expenses,6057.44,4023.70,2739.19,3258.27,2673.19,,2020,chambalfertiliserschemicals
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",1512.77,1962.28,2177.07,1615.57,1094.03,,2020,chambalfertiliserschemicals
18,Other Income,259.04,95.56,59.89,179.34,141.61,,2020,chambalfertiliserschemicals
19,"P/L Before Int., Excpt. Items & Tax",1771.81,2057.84,2236.96,1794.91,1235.63,,2020,chambalfertiliserschemicals
20,Interest,320.02,105.93,278.02,502.63,245.67,,2020,chambalfertiliserschemicals
21,P/L Before Exceptional Items & Tax,1451.79,1951.91,1958.94,1292.28,989.96,,2020,chambalfertiliserschemicals
22,Exceptional Items,--,--,--,33.42,-197.27,,2020,chambalfertiliserschemicals
23,P/L Before Tax,1451.79,1951.91,1958.94,1325.70,792.69,,2020,chambalfertiliserschemicals
24,Tax,382.48,664.79,611.90,101.39,247.42,,2020,chambalfertiliserschemicals
25,P/L After Tax from Ordinary Activities,1069.31,1287.12,1347.04,1224.31,545.28,,2020,chambalfertiliserschemicals
26,Prior Year Adjustments,--,--,--,--,--,,2020,chambalfertiliserschemicals
27,Extra Ordinary Items,--,--,--,--,--,,2020,chambalfertiliserschemicals
28,Net Profit/(Loss) For the Period,1069.31,1287.12,1347.04,1224.31,545.28,,2020,chambalfertiliserschemicals
29,Equity Share Capital,416.21,416.21,416.21,416.21,416.21,,2020,chambalfertiliserschemicals
30,Reserves Excluding Revaluation Reserves,6457.72,5764.74,4873.46,3497.03,2821.70,,2020,chambalfertiliserschemicals
31,Equity Dividend Rate (%),75.00,75.00,75.00,40.00,20.00,,2020,chambalfertiliserschemicals
32,EPS Before Extra Ordinary,,,,,,,2020,chambalfertiliserschemicals
33,Basic EPS,25.69,30.92,32.36,29.42,13.10,,2020,chambalfertiliserschemicals
34,Diluted EPS,25.69,30.92,32.36,29.42,13.10,,2020,chambalfertiliserschemicals
35,EPS After Extra Ordinary,,,,,,,2020,chambalfertiliserschemicals
36,Basic EPS.,25.69,30.92,32.36,29.42,13.10,,2020,chambalfertiliserschemicals
37,Diluted EPS.,25.69,30.92,32.36,29.42,13.10,,2020,chambalfertiliserschemicals
38,Public Share Holding,,,,,,,2020,chambalfertiliserschemicals
39,No Of Shares (Crores),--,--,--,--,--,,2020,chambalfertiliserschemicals
40,Share Holding (%),--,--,--,--,--,,2020,chambalfertiliserschemicals
41,Promoters and Promoter Group Shareholding,,,,,,,2020,chambalfertiliserschemicals
42,a) Pledged/Encumbered,,,,,,,2020,chambalfertiliserschemicals
43,- Number of shares (Crores),--,--,--,--,--,,2020,chambalfertiliserschemicals
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2020,chambalfertiliserschemicals
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2020,chambalfertiliserschemicals
46,b) Non-encumbered,,,,,,,2020,chambalfertiliserschemicals
47,- Number of shares (Crores).,--,--,--,--,--,,2020,chambalfertiliserschemicals
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2020,chambalfertiliserschemicals
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2020,chambalfertiliserschemicals
0,Yearly Results of Chambal Fertilisers and Chemicals (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2021,chambalfertiliserschemicals
1,Net Sales/Income from operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2021,chambalfertiliserschemicals
2,Other Operating Income,--,--,--,--,--,,2021,chambalfertiliserschemicals
3,Total Income From Operations,27772.81,16068.83,12719.01,12205.95,10094.52,,2021,chambalfertiliserschemicals
4,EXPENDITURE,,,,,,,2021,chambalfertiliserschemicals
5,Consumption of Raw Materials,8522.56,5368.53,2924.19,3773.21,2785.63,,2021,chambalfertiliserschemicals
6,Purchase of Traded Goods,9395.60,6561.77,4060.16,2907.44,3806.82,,2021,chambalfertiliserschemicals
7,Increase/Decrease in Stocks,1786.13,-2326.99,353.86,208.66,-510.64,,2021,chambalfertiliserschemicals
8,Power & Fuel,--,--,--,--,--,,2021,chambalfertiliserschemicals
9,Employees Cost,190.02,179.80,175.32,155.94,126.73,,2021,chambalfertiliserschemicals
10,Depreciation,308.29,299.74,289.22,286.86,118.76,,2021,chambalfertiliserschemicals
11,Excise Duty,--,--,--,--,--,,2021,chambalfertiliserschemicals
12,Admin. And Selling Expenses,--,--,--,--,--,,2021,chambalfertiliserschemicals
13,R & D Expenses,--,--,--,--,--,,2021,chambalfertiliserschemicals
14,Provisions And Contingencies,--,--,--,--,--,,2021,chambalfertiliserschemicals
15,Exp. Capitalised,--,--,--,--,--,,2021,chambalfertiliserschemicals
16,Other Expenses,6057.44,4023.70,2739.19,3258.27,2673.19,,2021,chambalfertiliserschemicals
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",1512.77,1962.28,2177.07,1615.57,1094.03,,2021,chambalfertiliserschemicals
18,Other Income,259.04,95.56,59.89,179.34,141.61,,2021,chambalfertiliserschemicals
19,"P/L Before Int., Excpt. Items & Tax",1771.81,2057.84,2236.96,1794.91,1235.63,,2021,chambalfertiliserschemicals
20,Interest,320.02,105.93,278.02,502.63,245.67,,2021,chambalfertiliserschemicals
21,P/L Before Exceptional Items & Tax,1451.79,1951.91,1958.94,1292.28,989.96,,2021,chambalfertiliserschemicals
22,Exceptional Items,--,--,--,33.42,-197.27,,2021,chambalfertiliserschemicals
23,P/L Before Tax,1451.79,1951.91,1958.94,1325.70,792.69,,2021,chambalfertiliserschemicals
24,Tax,382.48,664.79,611.90,101.39,247.42,,2021,chambalfertiliserschemicals
25,P/L After Tax from Ordinary Activities,1069.31,1287.12,1347.04,1224.31,545.28,,2021,chambalfertiliserschemicals
26,Prior Year Adjustments,--,--,--,--,--,,2021,chambalfertiliserschemicals
27,Extra Ordinary Items,--,--,--,--,--,,2021,chambalfertiliserschemicals
28,Net Profit/(Loss) For the Period,1069.31,1287.12,1347.04,1224.31,545.28,,2021,chambalfertiliserschemicals
29,Equity Share Capital,416.21,416.21,416.21,416.21,416.21,,2021,chambalfertiliserschemicals
30,Reserves Excluding Revaluation Reserves,6457.72,5764.74,4873.46,3497.03,2821.70,,2021,chambalfertiliserschemicals
31,Equity Dividend Rate (%),75.00,75.00,75.00,40.00,20.00,,2021,chambalfertiliserschemicals
32,EPS Before Extra Ordinary,,,,,,,2021,chambalfertiliserschemicals
33,Basic EPS,25.69,30.92,32.36,29.42,13.10,,2021,chambalfertiliserschemicals
34,Diluted EPS,25.69,30.92,32.36,29.42,13.10,,2021,chambalfertiliserschemicals
35,EPS After Extra Ordinary,,,,,,,2021,chambalfertiliserschemicals
36,Basic EPS.,25.69,30.92,32.36,29.42,13.10,,2021,chambalfertiliserschemicals
37,Diluted EPS.,25.69,30.92,32.36,29.42,13.10,,2021,chambalfertiliserschemicals
38,Public Share Holding,,,,,,,2021,chambalfertiliserschemicals
39,No Of Shares (Crores),--,--,--,--,--,,2021,chambalfertiliserschemicals
40,Share Holding (%),--,--,--,--,--,,2021,chambalfertiliserschemicals
41,Promoters and Promoter Group Shareholding,,,,,,,2021,chambalfertiliserschemicals
42,a) Pledged/Encumbered,,,,,,,2021,chambalfertiliserschemicals
