,0,1,2,3,4,5,6,Stock
13,Other Long Term Liabilities,5144.50,2953.50,2704.50,1714.90,855.30,,biocon
14,Long Term Provisions,226.50,91.70,106.20,85.80,66.10,,biocon
15,Total Non-Current Liabilities,21043.30,7096.00,5804.60,3052.70,2447.00,,biocon
16,CURRENT LIABILITIES,,,,,,,biocon
17,Short Term Borrowings,2480.20,905.50,594.20,667.60,261.20,,biocon
18,Trade Payables,3983.10,1608.50,1513.90,1325.10,1198.30,,biocon
19,Other Current Liabilities,1898.80,1183.50,1992.60,1912.30,1498.50,,biocon
20,Short Term Provisions,148.60,130.50,109.40,103.00,80.50,,biocon
21,Total Current Liabilities,8510.70,3828.00,4210.10,4008.00,3038.50,,biocon
22,Total Capital And Liabilities,52042.80,20394.00,18522.30,14443.80,12192.40,,biocon
23,ASSETS,,,,,,,biocon
24,NON-CURRENT ASSETS,,,,,,,biocon
25,Tangible Assets,7535.10,5944.00,5710.60,5521.50,4252.70,,biocon
26,Intangible Assets,5796.40,598.60,626.90,423.20,191.90,,biocon
27,Capital Work-In-Progress,2587.50,3420.30,2253.50,1576.50,1286.90,,biocon
28,Fixed Assets,20648.50,10653.00,9137.70,8140.70,6343.50,,biocon
29,Non-Current Investments,742.30,370.20,743.20,108.50,182.50,,biocon
30,Deferred Tax Assets [Net],301.00,293.30,307.70,368.00,324.70,,biocon
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,biocon
32,Other Non-Current Assets,1880.80,668.80,706.90,475.20,426.80,,biocon
33,Total Non-Current Assets,39708.80,12011.70,10921.90,9118.80,7303.90,,biocon
34,CURRENT ASSETS,,,,,,,biocon
35,Current Investments,1326.50,1217.70,1208.70,857.60,829.30,,biocon
36,Inventories,4243.70,2298.20,1866.60,1435.90,1031.60,,biocon
37,Trade Receivables,3573.20,2058.20,1217.60,1223.70,1291.80,,biocon
38,Cash And Cash Equivalents,2400.10,1747.50,2015.40,998.60,1057.20,,biocon
39,Short Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,biocon
40,OtherCurrentAssets,790.50,1060.70,1292.10,809.20,678.60,,biocon
41,Total Current Assets,12334.00,8382.30,7600.40,5325.00,4888.50,,biocon
42,Total Assets,52042.80,20394.00,18522.30,14443.80,12192.40,,biocon
43,OTHER ADDITIONAL INFORMATION,,,,,,,biocon
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,biocon
45,Contingent Liabilities,1990.90,1585.00,1588.60,1489.90,1600.60,,biocon
46,BONUS DETAILS,,,,,,,biocon
47,Bonus Equity Share Capital,593.47,593.47,593.47,593.47,293.47,,biocon
48,NON-CURRENT INVESTMENTS,,,,,,,biocon
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,biocon
50,Non-Current Investments Unquoted Book Value,592.70,303.90,436.20,38.20,0.20,,biocon
51,CURRENT INVESTMENTS,,,,,,,biocon
52,Current Investments Quoted Market Value,444.30,251.80,623.70,56.30,119.30,,biocon
53,Current Investments Unquoted Book Value,882.20,965.90,585.00,801.30,710.00,,biocon
0,Balance Sheet of Birlasoft (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,birlasoft
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,birlasoft
2,EQUITIES AND LIABILITIES,,,,,,,birlasoft
3,SHAREHOLDER'S FUNDS,,,,,,,birlasoft
4,Equity Share Capital,54.97,55.90,55.46,55.34,54.83,,birlasoft
5,Total Share Capital,54.97,55.90,55.46,55.34,54.83,,birlasoft
6,Reserves and Surplus,2393.32,2527.15,2124.43,1837.08,1658.72,,birlasoft
7,Total Reserves and Surplus,2393.32,2527.15,2124.43,1837.08,1658.72,,birlasoft
8,Total Shareholders Funds,2448.29,2583.05,2179.88,1892.42,1713.55,,birlasoft
9,Minority Interest,0.00,0.00,0.00,0.00,0.00,,birlasoft
10,NON-CURRENT LIABILITIES,,,,,,,birlasoft
11,Long Term Borrowings,0.00,0.00,0.00,0.00,0.00,,birlasoft
12,Deferred Tax Liabilities [Net],0.00,0.00,0.00,0.00,0.00,,birlasoft
13,Other Long Term Liabilities,66.21,91.16,99.88,113.97,5.88,,birlasoft
14,Long Term Provisions,48.74,49.24,80.28,69.53,63.74,,birlasoft
15,Total Non-Current Liabilities,114.95,140.40,180.16,183.50,69.62,,birlasoft
16,CURRENT LIABILITIES,,,,,,,birlasoft
17,Short Term Borrowings,0.00,0.00,0.00,0.00,38.12,,birlasoft
18,Trade Payables,231.28,209.51,131.76,190.37,214.83,,birlasoft
19,Other Current Liabilities,328.85,410.76,478.88,401.56,444.08,,birlasoft
20,Short Term Provisions,63.90,39.63,23.72,19.47,17.40,,birlasoft
21,Total Current Liabilities,624.02,659.89,634.35,611.41,714.42,,birlasoft
22,Total Capital And Liabilities,3187.27,3383.34,2994.44,2687.33,2497.58,,birlasoft
23,ASSETS,,,,,,,birlasoft
24,NON-CURRENT ASSETS,,,,,,,birlasoft
25,Tangible Assets,232.53,258.42,240.01,280.02,144.43,,birlasoft
26,Intangible Assets,13.79,9.36,10.51,16.82,21.76,,birlasoft
27,Capital Work-In-Progress,6.50,1.70,6.55,2.35,0.00,,birlasoft
28,Fixed Assets,252.82,270.61,257.07,299.19,166.18,,birlasoft
29,Non-Current Investments,74.11,54.07,0.00,0.00,0.00,,birlasoft
30,Deferred Tax Assets [Net],117.08,92.01,88.20,120.01,143.26,,birlasoft
31,Long Term Loans And Advances,0.00,0.00,14.39,14.74,10.03,,birlasoft
32,Other Non-Current Assets,83.92,76.58,81.87,110.79,82.69,,birlasoft
33,Total Non-Current Assets,1017.50,950.04,889.16,998.88,824.08,,birlasoft
34,CURRENT ASSETS,,,,,,,birlasoft
35,Current Investments,489.03,786.12,55.32,33.00,190.90,,birlasoft
36,Inventories,0.00,0.00,0.00,0.00,0.00,,birlasoft
37,Trade Receivables,907.12,848.77,518.23,740.19,710.75,,birlasoft
38,Cash And Cash Equivalents,553.49,382.78,1043.00,630.11,377.16,,birlasoft
39,Short Term Loans And Advances,0.00,0.00,3.46,2.14,4.83,,birlasoft
40,OtherCurrentAssets,220.14,415.64,485.29,283.02,389.87,,birlasoft
41,Total Current Assets,2169.77,2433.30,2105.29,1688.45,1673.50,,birlasoft
42,Total Assets,3187.27,3383.34,2994.44,2687.33,2497.58,,birlasoft
43,OTHER ADDITIONAL INFORMATION,,,,,,,birlasoft
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,birlasoft
45,Contingent Liabilities,0.00,0.00,165.71,161.10,162.17,,birlasoft
46,BONUS DETAILS,,,,,,,birlasoft
47,Bonus Equity Share Capital,25.24,25.24,25.24,25.24,25.24,,birlasoft
48,NON-CURRENT INVESTMENTS,,,,,,,birlasoft
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,birlasoft
50,Non-Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,birlasoft
51,CURRENT INVESTMENTS,,,,,,,birlasoft
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,190.90,,birlasoft
53,Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,birlasoft
0,Balance Sheet of Bosch (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bosch
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bosch
2,EQUITIES AND LIABILITIES,,,,,,,bosch
3,SHAREHOLDER'S FUNDS,,,,,,,bosch
4,Equity Share Capital,29.50,29.50,29.50,29.50,29.50,,bosch
5,Total Share Capital,29.50,29.50,29.50,29.50,29.50,,bosch
6,Reserves and Surplus,10975.60,10650.30,9783.40,9231.20,9088.30,,bosch
7,Total Reserves and Surplus,10975.60,10650.30,9783.40,9231.20,9088.30,,bosch
8,Total Shareholders Funds,11005.10,10679.80,9812.90,9260.70,9117.80,,bosch
9,Minority Interest,0.00,0.00,0.00,0.00,0.00,,bosch
10,NON-CURRENT LIABILITIES,,,,,,,bosch
11,Long Term Borrowings,0.00,0.00,0.00,0.00,0.00,,bosch
12,Deferred Tax Liabilities [Net],0.00,0.00,0.00,0.00,0.00,,bosch
13,Other Long Term Liabilities,114.20,171.90,221.30,54.80,10.70,,bosch
14,Long Term Provisions,109.50,244.90,238.20,326.80,341.60,,bosch
15,Total Non-Current Liabilities,223.70,416.80,459.50,381.60,352.30,,bosch
16,CURRENT LIABILITIES,,,,,,,bosch
17,Short Term Borrowings,0.00,0.00,0.00,0.00,0.00,,bosch
18,Trade Payables,2725.30,2240.40,2223.00,1605.00,1577.50,,bosch
19,Other Current Liabilities,1158.60,945.50,1195.80,772.90,878.70,,bosch
20,Short Term Provisions,1139.60,1119.80,1073.10,1291.10,774.90,,bosch
21,Total Current Liabilities,5023.50,4305.70,4491.90,3669.00,3231.10,,bosch
22,Total Capital And Liabilities,16252.30,15402.30,14764.30,13311.30,12701.20,,bosch
23,ASSETS,,,,,,,bosch
24,NON-CURRENT ASSETS,,,,,,,bosch
25,Tangible Assets,1731.30,1211.50,1240.70,1342.00,1175.70,,bosch
26,Intangible Assets,0.00,0.00,0.00,0.00,0.00,,bosch
27,Capital Work-In-Progress,365.50,605.40,487.80,487.00,644.20,,bosch
28,Fixed Assets,2096.80,1816.90,1728.50,1829.00,1819.90,,bosch
29,Non-Current Investments,4327.50,4409.20,3422.00,3735.90,3808.20,,bosch
30,Deferred Tax Assets [Net],378.10,416.10,505.90,456.60,459.60,,bosch
31,Long Term Loans And Advances,17.90,23.20,26.30,109.60,106.30,,bosch
32,Other Non-Current Assets,598.40,382.90,321.10,160.90,64.00,,bosch
33,Total Non-Current Assets,7418.70,7048.30,6003.80,6292.00,6258.00,,bosch
34,CURRENT ASSETS,,,,,,,bosch
35,Current Investments,690.10,1112.10,1727.60,296.80,237.10,,bosch
36,Inventories,1902.90,1729.30,1298.50,1115.90,1444.30,,bosch
37,Trade Receivables,1902.90,1526.70,1387.40,1413.00,1567.50,,bosch
38,Cash And Cash Equivalents,2057.10,1705.60,2450.60,2256.10,1252.80,,bosch
39,Short Term Loans And Advances,1057.80,927.60,525.40,609.20,458.70,,bosch
40,OtherCurrentAssets,1222.80,1352.70,1371.00,1328.30,1482.80,,bosch
41,Total Current Assets,8833.60,8354.00,8760.50,7019.30,6443.20,,bosch
42,Total Assets,16252.30,15402.30,14764.30,13311.30,12701.20,,bosch
43,OTHER ADDITIONAL INFORMATION,,,,,,,bosch
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,bosch
45,Contingent Liabilities,224.90,299.40,287.10,378.40,433.70,,bosch
46,BONUS DETAILS,,,,,,,bosch
47,Bonus Equity Share Capital,27.33,27.33,27.33,27.33,27.33,,bosch
48,NON-CURRENT INVESTMENTS,,,,,,,bosch
49,Non-Current Investments Quoted Market Value,4273.10,4471.90,3452.50,3762.10,3846.00,,bosch
50,Non-Current Investments Unquoted Book Value,29.60,29.00,0.00,0.00,0.50,,bosch
51,CURRENT INVESTMENTS,,,,,,,bosch
52,Current Investments Quoted Market Value,720.70,1112.10,1727.60,296.80,237.10,,bosch
53,Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,bosch
0,Balance Sheet of Britannia Industries (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,britanniaindustries
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,britanniaindustries
2,EQUITIES AND LIABILITIES,,,,,,,britanniaindustries
3,SHAREHOLDER'S FUNDS,,,,,,,britanniaindustries
4,Equity Share Capital,24.09,24.09,24.09,24.05,24.03,,britanniaindustries
5,Total Share Capital,24.09,24.09,24.09,24.05,24.03,,britanniaindustries
6,Reserves and Surplus,3510.18,2534.01,3495.47,4344.37,4209.29,,britanniaindustries
7,Total Reserves and Surplus,3510.18,2534.01,3495.47,4344.37,4209.29,,britanniaindustries
8,Total Shareholders Funds,3534.27,2558.10,3547.66,4402.83,4253.25,,britanniaindustries
9,Minority Interest,30.23,27.50,36.34,35.65,32.68,,britanniaindustries
10,NON-CURRENT LIABILITIES,,,,,,,britanniaindustries
11,Long Term Borrowings,1551.80,706.99,747.75,766.06,61.92,,britanniaindustries
12,Deferred Tax Liabilities [Net],1.87,0.81,8.69,12.69,3.87,,britanniaindustries
13,Other Long Term Liabilities,74.51,66.40,54.07,46.54,27.24,,britanniaindustries
14,Long Term Provisions,25.64,0.00,0.00,0.00,11.45,,britanniaindustries
15,Total Non-Current Liabilities,1653.82,774.20,810.51,825.29,104.48,,britanniaindustries
16,CURRENT LIABILITIES,,,,,,,britanniaindustries
17,Short Term Borrowings,1428.71,1758.55,1339.42,747.99,76.10,,britanniaindustries
18,Trade Payables,1448.81,1285.22,1314.75,1047.00,1140.51,,britanniaindustries
19,Other Current Liabilities,743.49,626.85,572.63,509.77,438.29,,britanniaindustries
20,Short Term Provisions,513.39,485.11,387.47,273.70,196.51,,britanniaindustries
21,Total Current Liabilities,4134.40,4155.73,3614.27,2578.46,1851.41,,britanniaindustries
22,Total Capital And Liabilities,9352.72,7515.53,8008.78,7842.23,6241.82,,britanniaindustries
23,ASSETS,,,,,,,britanniaindustries
24,NON-CURRENT ASSETS,,,,,,,britanniaindustries
25,Tangible Assets,2512.82,1598.00,1648.51,1730.84,1550.31,,britanniaindustries
26,Intangible Assets,14.24,15.60,8.54,8.37,7.62,,britanniaindustries
27,Capital Work-In-Progress,105.00,535.68,116.52,39.55,101.24,,britanniaindustries
28,Fixed Assets,2632.06,2149.28,1773.57,1778.76,1659.17,,britanniaindustries
29,Non-Current Investments,1523.25,928.64,1387.44,1884.46,726.40,,britanniaindustries
30,Deferred Tax Assets [Net],43.64,44.93,9.66,19.56,13.75,,britanniaindustries
31,Long Term Loans And Advances,150.00,100.00,74.58,202.95,19.02,,britanniaindustries
32,Other Non-Current Assets,129.38,182.65,207.95,142.56,166.77,,britanniaindustries
33,Total Non-Current Assets,4606.49,3545.11,3589.10,4167.26,2715.48,,britanniaindustries
34,CURRENT ASSETS,,,,,,,britanniaindustries
35,Current Investments,1800.99,833.73,1393.25,1008.77,749.88,,britanniaindustries
36,Inventories,1193.26,1367.49,1091.49,740.96,781.38,,britanniaindustries
37,Trade Receivables,328.94,331.93,257.27,320.36,394.24,,britanniaindustries
38,Cash And Cash Equivalents,197.98,184.90,211.34,122.85,109.82,,britanniaindustries
39,Short Term Loans And Advances,560.00,698.00,946.56,1110.11,1203.92,,britanniaindustries
40,OtherCurrentAssets,665.06,554.37,519.77,371.92,287.10,,britanniaindustries
41,Total Current Assets,4746.23,3970.42,4419.68,3674.97,3526.34,,britanniaindustries
42,Total Assets,9352.72,7515.53,8008.78,7842.23,6241.82,,britanniaindustries
43,OTHER ADDITIONAL INFORMATION,,,,,,,britanniaindustries
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,britanniaindustries
45,Contingent Liabilities,450.31,625.21,584.33,277.65,287.84,,britanniaindustries
46,BONUS DETAILS,,,,,,,britanniaindustries
47,Bonus Equity Share Capital,21.94,21.94,21.94,21.94,21.94,,britanniaindustries
48,NON-CURRENT INVESTMENTS,,,,,,,britanniaindustries
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,britanniaindustries
50,Non-Current Investments Unquoted Book Value,1028.09,926.55,1385.15,1882.98,725.36,,britanniaindustries
51,CURRENT INVESTMENTS,,,,,,,britanniaindustries
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,britanniaindustries
53,Current Investments Unquoted Book Value,1800.99,833.73,1393.25,1008.77,749.88,,britanniaindustries
0,Balance Sheet of Can Fin Homes (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,canfinhomes
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,canfinhomes
2,EQUITIES AND LIABILITIES,,,,,,,canfinhomes
3,SHAREHOLDER'S FUNDS,,,,,,,canfinhomes
4,Equity Share Capital,26.63,26.63,26.63,26.63,26.63,,canfinhomes
5,Total Share Capital,26.63,26.63,26.63,26.63,26.63,,canfinhomes
6,Reserves and Surplus,3620.65,3039.99,2583.17,2123.44,1755.55,,canfinhomes
7,Total Reserves and Surplus,3620.65,3039.99,2583.17,2123.44,1755.55,,canfinhomes
8,Total Shareholders Funds,3647.28,3066.62,2609.81,2150.07,1782.19,,canfinhomes
9,NON-CURRENT LIABILITIES,,,,,,,canfinhomes
10,Long Term Borrowings,6849.01,6665.84,5436.69,4217.55,5998.70,,canfinhomes
11,Deferred Tax Liabilities [Net],0.00,0.00,0.00,0.00,0.00,,canfinhomes
12,Other Long Term Liabilities,22.84,21.20,13.67,15.89,14.80,,canfinhomes
13,Long Term Provisions,33.89,25.47,102.25,66.23,26.64,,canfinhomes
14,Total Non-Current Liabilities,6905.74,6712.51,5552.62,4299.66,6040.13,,canfinhomes
15,CURRENT LIABILITIES,,,,,,,canfinhomes
16,Short Term Borrowings,22219.06,17981.84,13856.21,14530.90,10881.39,,canfinhomes
17,Trade Payables,8.05,5.55,4.33,4.24,3.47,,canfinhomes
18,Other Current Liabilities,290.36,177.82,50.78,58.72,22.32,,canfinhomes
19,Short Term Provisions,0.00,0.00,0.00,0.00,0.00,,canfinhomes
20,Total Current Liabilities,22517.47,18165.21,13911.32,14593.86,10907.18,,canfinhomes
21,Total Capital And Liabilities,33070.49,27944.35,22073.74,21043.59,18729.49,,canfinhomes
22,ASSETS,,,,,,,canfinhomes
23,NON-CURRENT ASSETS,,,,,,,canfinhomes
24,Tangible Assets,45.40,34.62,37.82,37.90,9.85,,canfinhomes
25,Intangible Assets,0.00,0.00,0.00,0.00,0.00,,canfinhomes
26,Capital Work-In-Progress,0.00,0.00,0.00,0.00,0.00,,canfinhomes
27,Other Assets,0.00,0.00,0.00,0.00,0.00,,canfinhomes
28,Fixed Assets,45.40,34.62,37.82,37.90,9.85,,canfinhomes
29,Non-Current Investments,0.00,0.00,0.00,0.00,0.00,,canfinhomes
30,Deferred Tax Assets [Net],48.43,47.73,45.45,33.89,24.01,,canfinhomes
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,canfinhomes
32,Other Non-Current Assets,3.72,26.81,23.43,26.08,22.10,,canfinhomes
33,Total Non-Current Assets,97.56,109.15,106.71,97.87,55.96,,canfinhomes
34,CURRENT ASSETS,,,,,,,canfinhomes
35,Current Investments,1459.03,1125.97,49.60,24.31,16.30,,canfinhomes
36,Inventories,0.00,0.00,0.00,0.00,0.00,,canfinhomes
37,Trade Receivables,1.14,1.13,0.71,0.26,0.14,,canfinhomes
38,Cash And Cash Equivalents,308.47,324.08,21.55,392.44,420.25,,canfinhomes
39,Short Term Loans And Advances,31193.33,26378.06,21891.48,20525.69,18234.18,,canfinhomes
40,OtherCurrentAssets,10.97,5.95,3.70,3.03,2.67,,canfinhomes
41,Total Current Assets,32972.93,27835.19,21967.04,20945.72,18673.53,,canfinhomes
42,Total Assets,33070.49,27944.35,22073.74,21043.59,18729.49,,canfinhomes
43,OTHER ADDITIONAL INFORMATION,,,,,,,canfinhomes
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,canfinhomes
45,Contingent Liabilities,1408.08,0.01,0.08,0.60,2.51,,canfinhomes
46,CIF VALUE OF IMPORTS,,,,,,,canfinhomes
47,Raw Materials,0.00,0.00,0.00,0.00,0.00,,canfinhomes
48,"Stores, Spares And Loose Tools",0.00,0.00,0.00,0.00,0.00,,canfinhomes
49,Trade/Other Goods,0.00,0.00,0.00,0.00,0.00,,canfinhomes
50,Capital Goods,0.00,0.00,0.00,0.00,0.00,,canfinhomes
51,EXPENDITURE IN FOREIGN EXCHANGE,,,,,,,canfinhomes
52,Expenditure In Foreign Currency,0.00,0.00,0.00,0.00,0.00,,canfinhomes
53,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,,,,,,,canfinhomes
54,Dividend Remittance In Foreign Currency,--,--,--,--,--,,canfinhomes
55,EARNINGS IN FOREIGN EXCHANGE,,,,,,,canfinhomes
56,FOB Value Of Goods,--,--,--,--,--,,canfinhomes
57,Other Earnings,--,--,--,--,--,,canfinhomes
58,BONUS DETAILS,,,,,,,canfinhomes
59,Bonus Equity Share Capital,--,--,--,--,--,,canfinhomes
60,NON-CURRENT INVESTMENTS,,,,,,,canfinhomes
61,Non-Current Investments Quoted Market Value,--,--,--,--,--,,canfinhomes
62,Non-Current Investments Unquoted Book Value,--,--,--,--,--,,canfinhomes
63,CURRENT INVESTMENTS,,,,,,,canfinhomes
64,Current Investments Quoted Market Value,--,--,--,--,--,,canfinhomes
65,Current Investments Unquoted Book Value,1459.03,1125.97,49.60,24.31,16.30,,canfinhomes
0,Balance Sheet of Canara Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,canarabank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,canarabank
2,EQUITIES AND LIABILITIES,,,,,,,canarabank
3,SHAREHOLDER'S FUNDS,,,,,,,canarabank
4,Equity Share Capital,1814.13,1814.13,1646.74,1030.23,753.24,,canarabank
5,Total Share Capital,1814.13,1814.13,1646.74,1030.23,753.24,,canarabank
6,Revaluation Reserve,7489.24,8506.23,8284.24,6332.79,6448.17,,canarabank
7,Reserves and Surplus,1814.13,1814.13,1646.74,1030.23,753.24,,canarabank
8,Total Reserves and Surplus,76239.62,68147.19,60762.85,40175.72,36935.99,,canarabank
9,Total ShareHolders Funds,68750.39,59640.96,52478.61,33842.93,30487.82,,canarabank
10,Minority Interest,903.79,824.69,793.38,730.10,667.87,,canarabank
11,Deposits,1179086.48,1086340.95,1010985.02,625408.32,599123.02,,canarabank
12,Borrowings,58073.17,46284.96,50012.80,42761.77,41042.64,,canarabank
13,Other Liabilities and Provisions,64912.37,54251.61,55338.81,31334.13,33260.04,,canarabank
14,Total Capital and Liabilities,1381029.56,1257663.54,1179539.60,741440.27,711782.81,,canarabank
15,ASSETS,,,,,,,canarabank
16,Cash and Balances with Reserve Bank of India,55045.29,51637.08,43115.94,22572.96,29921.43,,canarabank
17,Balances with Banks Money at Call and Short Notice,86657.53,130754.35,135750.43,46016.86,36609.81,,canarabank
18,Investments,352892.65,311347.24,286191.25,192645.37,168678.05,,canarabank
19,Advances,830929.18,703864.05,639286.54,432403.38,428114.77,,canarabank
20,Fixed Assets,10333.97,11449.70,11271.17,8323.35,8432.78,,canarabank
21,Other Assets,45170.95,48611.12,63924.26,39478.35,40025.97,,canarabank
22,Total Assets,1381029.56,1257663.54,1179539.60,741440.27,711782.81,,canarabank
23,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,canarabank
24,Bills for Collection,26066.87,34897.25,53385.99,35939.89,28847.92,,canarabank
25,Contingent Liabilities,289566.07,375380.11,507289.38,373712.88,359265.17,,canarabank
0,Balance Sheet of Chambal Fertilisers and Chemicals (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,chambalfertiliserschemicals
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,chambalfertiliserschemicals
2,EQUITIES AND LIABILITIES,,,,,,,chambalfertiliserschemicals
3,SHAREHOLDER'S FUNDS,,,,,,,chambalfertiliserschemicals
4,Equity Share Capital,416.21,416.21,416.21,416.21,416.21,,chambalfertiliserschemicals
5,Total Share Capital,495.36,489.22,486.63,416.21,416.21,,chambalfertiliserschemicals
6,Reserves and Surplus,6649.26,5980.73,4829.94,3120.44,2464.40,,chambalfertiliserschemicals
